ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
4824,21670,12626,71,211,35,22524,5408,4892,-21,16,18,0,0,0,0,0,0,0,0,0,0,0,0
4592,21600,12888,105,186,55,22554,5336,4980,-89,0,12,0,0,0,0,0,0,0,0,0,0,0,0
4450,21608,12976,124,144,50,22700,5082,4986,-152,3,6,0,0,0,0,0,0,0,0,0,0,0,0
4370,21806,12704,102,96,40,22744,4776,5040,-184,11,-8,0,0,0,0,0,0,0,0,0,0,0,0
4458,22044,12652,68,59,35,22696,4602,5004,-133,8,-1,0,0,0,0,0,0,0,0,0,0,0,0
4364,22282,12782,-1,41,13,22712,4684,5044,-66,-1,14,0,0,0,0,0,0,0,0,0,0,0,0
4192,22072,12772,-93,7,3,22744,4714,5120,-56,-23,16,0,0,0,0,0,0,0,0,0,0,0,0
4226,21688,12600,-151,-27,-10,22834,4828,5114,-39,-28,8,0,0,0,0,0,0,0,0,0,0,0,0
4564,21384,12242,-148,-50,-13,22834,4900,5024,-12,-31,15,0,0,0,0,0,0,0,0,0,0,0,0
4712,21202,12050,-105,-44,-13,22802,4762,5006,-6,-38,11,0,0,0,0,0,0,0,0,0,0,0,0
4766,21352,11998,-51,-28,-20,22764,4814,5062,7,-46,10,0,0,0,0,0,0,0,0,0,0,0,0
4736,21632,11898,-38,-4,-13,22832,4882,5100,5,-64,17,0,0,0,0,0,0,0,0,0,0,0,0
4772,21652,11868,-51,22,7,23004,4848,5016,-17,-80,17,0,0,0,0,0,0,0,0,0,0,0,0
4710,21544,11956,-65,68,2,23078,4826,5000,-9,-83,25,0,0,0,0,0,0,0,0,0,0,0,0
4600,21386,11972,-57,81,18,23006,4850,4950,6,-77,33,0,0,0,0,0,0,0,0,0,0,0,0
4584,21296,11958,-13,93,25,22890,4896,4998,6,-78,28,0,0,0,0,0,0,0,0,0,0,0,0
4630,21582,12106,-9,110,13,22778,4924,5088,13,-112,13,0,0,0,0,0,0,0,0,0,0,0,0
4546,21732,12234,-25,121,22,22912,4998,4994,14,-136,8,0,0,0,0,0,0,0,0,0,0,0,0
4200,21690,12636,-31,119,41,23090,4956,4976,18,-132,9,0,0,0,0,0,0,0,0,0,0,0,0
3866,21530,12916,-65,85,37,23144,5010,4988,8,-108,4,0,0,0,0,0,0,0,0,0,0,0,0
3802,21364,12824,-93,32,18,23138,5008,5156,-2,-92,-1,0,0,0,0,0,0,0,0,0,0,0,0
3920,21140,12732,-71,-8,12,23144,4966,5118,11,-104,2,0,0,0,0,0,0,0,0,0,0,0,0
4018,20930,12514,-31,-38,5,23192,5040,5218,22,-112,3,0,0,0,0,0,0,0,0,0,0,0,0
3966,21006,12508,18,-63,1,23250,5116,5136,19,-107,7,0,0,0,0,0,0,0,0,0,0,0,0
4100,21226,12108,51,-81,-7,23320,5124,4948,1,-90,13,0,0,0,0,0,0,0,0,0,0,0,0
4356,21436,11972,52,-79,-12,23422,5148,5006,-1,-77,17,0,0,0,0,0,0,0,0,0,0,0,0
4398,21518,11992,61,-58,-6,23374,5200,5204,-14,-68,12,0,0,0,0,0,0,0,0,0,0,0,0
4310,21532,12030,66,-41,6,23302,5112,5302,-36,-64,1,0,0,0,0,0,0,0,0,0,0,0,0
4254,21654,11906,32,-25,2,23292,5014,5232,-47,-69,-3,0,0,0,0,0,0,0,0,0,0,0,0
4152,21566,12164,8,-14,9,23468,4960,5032,-18,-71,10,0,0,0,0,0,0,0,0,0,0,0,0
3938,21336,12762,-7,-30,-1,23612,5006,4998,1,-56,14,0,0,0,0,0,0,0,0,0,0,0,0
3912,21314,12816,-3,-59,-9,23576,5020,5038,10,-35,12,0,0,0,0,0,0,0,0,0,0,0,0
4016,21336,12546,11,-84,-12,23520,5124,5162,6,-27,12,0,0,0,0,0,0,0,0,0,0,0,0
4294,21420,12116,20,-92,-7,23498,5264,5246,-20,-29,7,0,0,0,0,0,0,0,0,0,0,0,0
4364,21498,11990,24,-81,-9,23486,5252,5274,-40,-22,1,0,0,0,0,0,0,0,0,0,0,0,0
4296,21488,11860,-4,-74,-6,23554,5114,5024,-64,-15,2,0,0,0,0,0,0,0,0,0,0,0,0
4378,21288,11884,-42,-52,-12,23576,4904,5040,-64,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,21040,12400,-3,-38,-15,23518,4868,5030,-49,2,5,0,0,0,0,0,0,0,0,0,0,0,0
4134,21220,12602,87,-50,3,23490,4972,5140,-13,-2,11,0,0,0,0,0,0,0,0,0,0,0,0
4038,21464,12456,91,-67,-4,23536,5106,5188,21,-7,17,0,0,0,0,0,0,0,0,0,0,0,0
4172,21734,12114,22,-72,-21,23592,5244,5174,6,-7,8,0,0,0,0,0,0,0,0,0,0,0,0
4244,21552,12106,-3,-67,-13,23644,5116,5026,-41,13,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,21388,12088,-3,-64,-10,23576,4940,5008,-51,30,5,0,0,0,0,0,0,0,0,0,0,0,0
4272,21390,12078,-3,-56,-13,23456,4898,5174,-42,32,8,0,0,0,0,0,0,0,0,0,0,0,0
4152,21396,12282,21,-56,-13,23518,4848,5184,-19,21,15,0,0,0,0,0,0,0,0,0,0,0,0
4186,21418,12328,23,-60,-13,23518,4972,5088,16,5,26,0,0,0,0,0,0,0,0,0,0,0,0
4134,21392,12382,14,-58,-15,23492,5044,5122,45,-7,32,0,0,0,0,0,0,0,0,0,0,0,0
4114,21474,12356,3,-73,-12,23642,5100,5188,62,-16,33,0,0,0,0,0,0,0,0,0,0,0,0
4218,21496,12150,-22,-84,-15,23710,5162,5138,51,-17,26,0,0,0,0,0,0,0,0,0,0,0,0
4264,21542,12212,-23,-84,-8,23684,5240,5020,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0
4244,21618,12286,-5,-77,0,23668,5236,5046,-28,23,1,0,0,0,0,0,0,0,0,0,0,0,0
4264,21758,12242,-36,-70,-1,23512,5190,5114,-37,20,3,0,0,0,0,0,0,0,0,0,0,0,0
4254,21440,12288,-76,-67,0,23528,5120,5228,-31,5,3,0,0,0,0,0,0,0,0,0,0,0,0
4290,20926,12238,-101,-64,-12,23704,5102,5202,-32,-7,2,0,0,0,0,0,0,0,0,0,0,0,0
4294,20682,12078,-71,-67,-13,23744,5022,5126,-30,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4294,20824,12300,68,-65,-2,23704,5094,5130,-17,21,4,0,0,0,0,0,0,0,0,0,0,0,0
4292,21338,12240,109,-70,-7,23648,5082,5134,-9,22,6,0,0,0,0,0,0,0,0,0,0,0,0
4370,21708,12172,63,-65,-14,23630,5128,5112,-7,13,4,0,0,0,0,0,0,0,0,0,0,0,0
4336,21548,12306,17,-57,-7,23618,5232,5054,-12,6,4,0,0,0,0,0,0,0,0,0,0,0,0
4298,21268,12238,-3,-55,-11,23692,5216,5148,-24,11,4,0,0,0,0,0,0,0,0,0,0,0,0
4284,21182,12316,15,-57,-9,23700,5180,5062,-38,23,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,21232,12332,48,-63,-6,23582,5176,5064,-44,28,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,21420,12204,53,-60,-7,23554,5052,5132,-39,23,3,0,0,0,0,0,0,0,0,0,0,0,0
4292,21484,12148,21,-55,-10,23568,5000,5208,-24,16,5,0,0,0,0,0,0,0,0,0,0,0,0
4284,21322,12258,-1,-53,-11,23630,5058,5088,-13,13,6,0,0,0,0,0,0,0,0,0,0,0,0
4178,21290,12294,8,-55,-8,23616,5136,5174,-5,18,5,0,0,0,0,0,0,0,0,0,0,0,0
4218,21350,12252,17,-59,-9,23638,5150,5170,-6,21,7,0,0,0,0,0,0,0,0,0,0,0,0
4214,21372,12282,20,-57,-7,23618,5152,5152,-12,26,5,0,0,0,0,0,0,0,0,0,0,0,0
4200,21346,12246,21,-61,-5,23572,5136,5138,-20,16,3,0,0,0,0,0,0,0,0,0,0,0,0
4222,21386,12230,12,-65,-6,23700,5120,5086,-11,4,8,0,0,0,0,0,0,0,0,0,0,0,0
4252,21384,12122,1,-65,-3,23804,5156,5050,-14,-2,7,0,0,0,0,0,0,0,0,0,0,0,0
4228,21268,12276,-4,-60,-3,23834,5152,5184,-27,9,6,0,0,0,0,0,0,0,0,0,0,0,0
4278,21194,12176,4,-61,-5,23674,5202,5168,-29,22,1,0,0,0,0,0,0,0,0,0,0,0,0
4274,21148,12320,42,-61,-1,23608,5216,5156,-26,27,7,0,0,0,0,0,0,0,0,0,0,0,0
4344,21286,12290,47,-68,-9,23646,5140,5160,-29,18,4,0,0,0,0,0,0,0,0,0,0,0,0
4404,21434,12180,50,-67,-1,23746,5084,5122,-25,13,3,0,0,0,0,0,0,0,0,0,0,0,0
4404,21446,12178,27,-52,-8,23708,5120,5136,-15,21,3,0,0,0,0,0,0,0,0,0,0,0,0
4334,21370,12220,23,-46,-2,23724,5172,5148,-5,21,5,0,0,0,0,0,0,0,0,0,0,0,0
4232,21324,12382,30,-54,-6,23678,5226,5170,-5,20,7,0,0,0,0,0,0,0,0,0,0,0,0
4266,21344,12312,19,-61,-12,23662,5144,5090,-23,27,3,0,0,0,0,0,0,0,0,0,0,0,0
4314,21330,12286,33,-65,-3,23586,5096,5132,-35,29,-1,0,0,0,0,0,0,0,0,0,0,0,0
4330,21388,12154,38,-61,-7,23616,5020,5024,-37,22,-3,0,0,0,0,0,0,0,0,0,0,0,0
4410,21568,12150,23,-56,-7,23648,5106,5142,-12,17,3,0,0,0,0,0,0,0,0,0,0,0,0
4294,21392,12228,-1,-44,-9,23678,5172,5122,5,18,11,0,0,0,0,0,0,0,0,0,0,0,0
4186,21088,12276,-15,-46,-8,23614,5220,5198,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0
4220,20914,12266,24,-63,-8,23604,5232,5140,-18,18,7,0,0,0,0,0,0,0,0,0,0,0,0
4402,21122,12082,69,-66,-11,23632,5248,5080,-28,22,9,0,0,0,0,0,0,0,0,0,0,0,0
4348,21512,12250,98,-52,-5,23646,5214,5158,-31,25,11,0,0,0,0,0,0,0,0,0,0,0,0
4172,21840,12368,51,-49,-1,23634,5136,5076,-33,23,7,0,0,0,0,0,0,0,0,0,0,0,0
4166,21700,12242,-16,-57,-5,23690,5074,5040,-34,18,6,0,0,0,0,0,0,0,0,0,0,0,0
4240,21342,12200,-44,-60,-7,23734,5122,5196,-30,17,9,0,0,0,0,0,0,0,0,0,0,0,0
4322,21138,12218,-2,-56,-2,23752,5114,5158,-23,20,11,0,0,0,0,0,0,0,0,0,0,0,0
4214,21260,12258,27,-57,-7,23780,5216,5100,-20,23,7,0,0,0,0,0,0,0,0,0,0,0,0
4210,21376,12196,29,-62,-4,23696,5222,5148,-27,29,6,0,0,0,0,0,0,0,0,0,0,0,0
4308,21478,12210,19,-63,-3,23616,5150,5108,-31,30,3,0,0,0,0,0,0,0,0,0,0,0,0
4316,21386,12196,-1,-60,-8,23626,5088,5092,-16,25,6,0,0,0,0,0,0,0,0,0,0,0,0
4328,21270,12190,3,-58,-2,23646,5154,5180,-5,19,7,0,0,0,0,0,0,0,0,0,0,0,0
4318,21232,12272,34,-56,-2,23638,5210,5174,-8,17,5,0,0,0,0,0,0,0,0,0,0,0,0
4328,21342,12232,46,-59,-1,23652,5176,5088,-15,23,3,0,0,0,0,0,0,0,0,0,0,0,0
4272,21426,12194,36,-55,-3,23660,5120,5138,-14,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4186,21470,12338,37,-54,-2,23650,5124,5166,-13,31,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,21438,12324,10,-60,-7,23652,5120,5094,-6,20,-3,0,0,0,0,0,0,0,0,0,0,0,0
4268,21324,12222,2,-62,-5,23674,5188,5106,0,12,-3,0,0,0,0,0,0,0,0,0,0,0,0
4330,21254,12156,25,-60,-1,23744,5176,5116,-7,20,-7,0,0,0,0,0,0,0,0,0,0,0,0
4322,21232,12188,37,-53,-3,23740,5230,5178,-15,33,-4,0,0,0,0,0,0,0,0,0,0,0,0
4268,21318,12280,49,-56,-1,23672,5284,5176,-15,31,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,21350,12278,51,-61,-6,23708,5310,5068,-16,15,4,0,0,0,0,0,0,0,0,0,0,0,0
4320,21300,12206,51,-60,-10,23698,5178,5056,-30,16,5,0,0,0,0,0,0,0,0,0,0,0,0
4318,21270,12232,68,-61,-4,23716,5280,5116,-34,16,2,0,0,0,0,0,0,0,0,0,0,0,0
4354,21446,12064,84,-56,-5,23722,5290,5168,-36,17,3,0,0,0,0,0,0,0,0,0,0,0,0
4342,21574,12242,81,-49,-8,23770,5270,5192,-40,21,4,0,0,0,0,0,0,0,0,0,0,0,0
4338,21712,12246,52,-47,-4,23750,5172,5044,-52,25,4,0,0,0,0,0,0,0,0,0,0,0,0
4210,21616,12344,18,-52,-7,23712,5114,5072,-45,25,8,0,0,0,0,0,0,0,0,0,0,0,0
4266,21462,12212,5,-64,-7,23674,5158,5096,-35,20,5,0,0,0,0,0,0,0,0,0,0,0,0
4368,21426,12162,10,-62,-10,23690,5168,5138,-28,14,4,0,0,0,0,0,0,0,0,0,0,0,0
4332,21494,12210,6,-53,-8,23692,5132,5200,-29,19,7,0,0,0,0,0,0,0,0,0,0,0,0
4230,21500,12274,-1,-55,-6,23720,5122,5056,-27,22,6,0,0,0,0,0,0,0,0,0,0,0,0
4246,21448,12286,-4,-61,-8,23696,5124,5088,-27,24,4,0,0,0,0,0,0,0,0,0,0,0,0
4266,21386,12224,-12,-64,-12,23674,5142,5134,-25,24,4,0,0,0,0,0,0,0,0,0,0,0,0
4332,21300,12218,8,-56,-7,23654,5186,5094,-18,18,5,0,0,0,0,0,0,0,0,0,0,0,0
4258,21342,12256,21,-51,-9,23738,5278,5116,-14,13,6,0,0,0,0,0,0,0,0,0,0,0,0
4246,21464,12344,17,-54,-9,23722,5276,5212,-22,18,5,0,0,0,0,0,0,0,0,0,0,0,0
4264,21416,12256,22,-61,-8,23742,5218,5028,-44,26,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,21408,12174,18,-61,-8,23672,5138,5150,-52,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4294,21462,12242,26,-55,-9,23606,5074,5128,-38,28,1,0,0,0,0,0,0,0,0,0,0,0,0
4244,21492,12276,25,-58,-10,23632,5066,5064,-23,21,1,0,0,0,0,0,0,0,0,0,0,0,0
4268,21476,12222,9,-61,-10,23650,5108,5158,-12,12,1,0,0,0,0,0,0,0,0,0,0,0,0
4250,21418,12206,-1,-59,-10,23740,5122,5122,-7,8,2,0,0,0,0,0,0,0,0,0,0,0,0
4322,21332,12232,4,-57,-9,23784,5140,5120,-4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,21356,12246,24,-54,-6,23790,5310,5224,-5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,21428,12250,25,-54,-11,23776,5238,5104,-26,25,-1,0,0,0,0,0,0,0,0,0,0,0,0
4266,21362,12238,19,-59,-9,23710,5210,5092,-35,25,-1,0,0,0,0,0,0,0,0,0,0,0,0
4334,21316,12184,23,-61,-9,23704,5144,5044,-34,25,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,21280,12184,40,-61,-9,23654,5132,5036,-26,26,3,0,0,0,0,0,0,0,0,0,0,0,0
4354,21352,12206,61,-56,-13,23674,5190,5132,-18,19,3,0,0,0,0,0,0,0,0,0,0,0,0
4368,21568,12222,75,-51,-11,23722,5192,5144,-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0
4326,21746,12308,62,-49,-7,23748,5152,5068,-38,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,21742,12318,21,-45,-8,23688,5064,5178,-41,22,4,0,0,0,0,0,0,0,0,0,0,0,0
4270,21434,12320,-15,-57,-13,23708,5116,5148,-30,23,7,0,0,0,0,0,0,0,0,0,0,0,0
4340,21312,12280,1,-62,-14,23644,5156,5088,-24,23,5,0,0,0,0,0,0,0,0,0,0,0,0
4354,21284,12138,25,-58,-15,23692,5176,5108,-18,20,6,0,0,0,0,0,0,0,0,0,0,0,0
4330,21486,12136,42,-52,-6,23706,5254,5068,-15,21,8,0,0,0,0,0,0,0,0,0,0,0,0
4236,21638,12294,42,-49,-6,23674,5154,5158,-28,22,5,0,0,0,0,0,0,0,0,0,0,0,0
4136,21624,12326,11,-52,-5,23666,5120,5110,-28,22,7,0,0,0,0,0,0,0,0,0,0,0,0
4194,21418,12272,-15,-61,-6,23648,5154,5054,-17,26,9,0,0,0,0,0,0,0,0,0,0,0,0
4278,21252,12204,0,-66,-7,23684,5172,5124,-18,26,9,0,0,0,0,0,0,0,0,0,0,0,0
4328,21358,12170,52,-64,-6,23662,5178,5150,-22,16,8,0,0,0,0,0,0,0,0,0,0,0,0
4284,21630,12034,42,-55,-6,23840,5210,5128,-17,6,9,0,0,0,0,0,0,0,0,0,0,0,0
4278,21624,12290,22,-44,-3,23868,5300,5122,-22,21,10,0,0,0,0,0,0,0,0,0,0,0,0
4142,21504,12424,0,-48,-5,23772,5164,5072,-32,39,6,0,0,0,0,0,0,0,0,0,0,0,0
4198,21348,12300,-6,-66,-5,23696,5134,5096,-33,34,7,0,0,0,0,0,0,0,0,0,0,0,0
4358,21338,12088,13,-71,-7,23654,5098,5098,-22,18,9,0,0,0,0,0,0,0,0,0,0,0,0
4474,21430,12208,38,-62,-5,23746,5164,5102,-16,15,8,0,0,0,0,0,0,0,0,0,0,0,0
4340,21572,12208,41,-55,-4,23788,5228,5198,-18,18,6,0,0,0,0,0,0,0,0,0,0,0,0
4308,21602,12124,4,-50,-7,23778,5258,5132,-26,20,5,0,0,0,0,0,0,0,0,0,0,0,0
4268,21392,12314,0,-51,-5,23720,5174,5156,-35,31,7,0,0,0,0,0,0,0,0,0,0,0,0
4260,21338,12306,3,-54,-7,23634,4990,5166,-24,33,8,0,0,0,0,0,0,0,0,0,0,0,0
4222,21408,12218,14,-60,-5,23666,5070,5082,-11,21,8,0,0,0,0,0,0,0,0,0,0,0,0
4320,21416,12150,24,-62,-9,23692,5212,5040,-8,15,7,0,0,0,0,0,0,0,0,0,0,0,0
4352,21492,12168,27,-55,-10,23824,5262,5188,-9,18,10,0,0,0,0,0,0,0,0,0,0,0,0
4256,21466,12254,24,-48,-5,23776,5310,5142,-12,25,8,0,0,0,0,0,0,0,0,0,0,0,0
4230,21492,12282,14,-52,-8,23708,5246,5118,-26,25,10,0,0,0,0,0,0,0,0,0,0,0,0
4198,21518,12270,16,-56,-5,23734,5164,5122,-30,25,7,0,0,0,0,0,0,0,0,0,0,0,0
4254,21432,12214,13,-62,-5,23706,5148,5092,-32,23,4,0,0,0,0,0,0,0,0,0,0,0,0
4336,21468,12238,15,-61,-5,23720,5112,5156,-26,29,4,0,0,0,0,0,0,0,0,0,0,0,0
4316,21528,12164,19,-55,-6,23704,5208,5080,-15,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4278,21444,12212,6,-53,-10,23678,5178,5042,-10,16,9,0,0,0,0,0,0,0,0,0,0,0,0
4240,21390,12258,0,-55,-8,23694,5166,5080,-18,12,7,0,0,0,0,0,0,0,0,0,0,0,0
4276,21372,12194,15,-56,-7,23754,5232,5068,-21,17,4,0,0,0,0,0,0,0,0,0,0,0,0
4264,21372,12282,32,-56,-5,23682,5230,5142,-22,26,8,0,0,0,0,0,0,0,0,0,0,0,0
4296,21480,12218,35,-54,-3,23720,5246,5114,-20,28,10,0,0,0,0,0,0,0,0,0,0,0,0
4290,21480,12198,19,-53,-10,23704,5288,5172,-32,20,5,0,0,0,0,0,0,0,0,0,0,0,0
4256,21448,12208,11,-55,-7,23740,5178,5112,-41,17,3,0,0,0,0,0,0,0,0,0,0,0,0
4226,21438,12252,27,-58,-5,23778,5066,5084,-32,22,4,0,0,0,0,0,0,0,0,0,0,0,0
4256,21590,12278,30,-57,-7,23784,5098,5092,-23,28,3,0,0,0,0,0,0,0,0,0,0,0,0
4224,21564,12246,16,-57,-5,23706,5130,5094,-11,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4274,21470,12254,-3,-59,-7,23678,5204,5134,-7,20,6,0,0,0,0,0,0,0,0,0,0,0,0
4286,21380,12196,-9,-57,-10,23734,5300,5146,-17,13,7,0,0,0,0,0,0,0,0,0,0,0,0
4306,21292,12150,5,-57,-8,23778,5244,5112,-30,17,7,0,0,0,0,0,0,0,0,0,0,0,0
4238,21408,12266,41,-52,-7,23744,5158,5058,-28,33,1,0,0,0,0,0,0,0,0,0,0,0,0
4224,21570,12286,44,-60,-5,23738,5194,5156,-17,44,1,0,0,0,0,0,0,0,0,0,0,0,0
4320,21614,12246,27,-62,-8,23914,5170,5294,5,82,-2,0,0,0,0,0,0,0,0,0,0,0,0
4372,21546,12212,8,-59,-8,23976,5382,5376,22,131,-16,0,0,0,0,0,0,0,0,0,0,0,0
4336,21372,12196,2,-49,-8,23782,5522,5140,15,164,-14,0,0,0,0,0,0,0,0,0,0,0,0
4224,21310,12194,14,-50,-7,23458,5366,4914,-57,156,-11,0,0,0,0,0,0,0,0,0,0,0,0
4164,21370,12316,34,-52,-7,23312,5116,5022,-120,107,-18,0,0,0,0,0,0,0,0,0,0,0,0
4150,21462,12316,41,-59,-8,23482,5144,5196,-112,84,-2,0,0,0,0,0,0,0,0,0,0,0,0
4258,21638,12376,19,-51,-24,23766,5248,5420,-101,116,13,0,0,0,0,0,0,0,0,0,0,0,0
4416,21458,12324,-19,-58,-13,23396,5666,5142,-155,192,-35,0,0,0,0,0,0,0,0,0,0,0,0
4320,21506,12152,-3,-50,-18,23074,5574,4852,-262,188,-71,0,0,0,0,0,0,0,0,0,0,0,0
4166,21598,12036,15,-55,-4,23118,4694,4680,-327,86,-34,0,0,0,0,0,0,0,0,0,0,0,0
4048,21470,12182,-8,-44,3,23508,3854,4920,-261,12,-28,0,0,0,0,0,0,0,0,0,0,0,0
4166,21194,12438,-30,-49,-5,23786,3778,5316,-76,11,-23,0,0,0,0,0,0,0,0,0,0,0,0
4338,20868,12356,-9,-48,-13,23582,4212,5280,113,42,6,0,0,0,0,0,0,0,0,0,0,0,0
4282,20708,12184,58,-49,-13,23390,4928,5112,217,46,26,0,0,0,0,0,0,0,0,0,0,0,0
4352,20904,12082,153,-65,-20,23352,5544,5076,218,21,36,0,0,0,0,0,0,0,0,0,0,0,0
4432,21724,11974,207,-72,-29,23668,5942,5378,104,47,21,0,0,0,0,0,0,0,0,0,0,0,0
4514,22136,12058,164,-55,-12,23844,5954,5344,-24,129,8,0,0,0,0,0,0,0,0,0,0,0,0
4434,22174,12094,72,-40,-6,23584,5792,5108,-125,218,-4,0,0,0,0,0,0,0,0,0,0,0,0
4250,22018,12262,18,-31,-5,23078,5344,4946,-228,242,-25,0,0,0,0,0,0,0,0,0,0,0,0
4180,21846,12426,3,-38,1,22854,4976,5102,-288,188,-30,0,0,0,0,0,0,0,0,0,0,0,0
4118,21598,12508,-23,-43,-7,23070,4702,5342,-241,148,-11,0,0,0,0,0,0,0,0,0,0,0,0
4092,21526,12686,-35,-49,-13,23294,4568,5476,-168,182,-6,0,0,0,0,0,0,0,0,0,0,0,0
4094,21436,12574,-29,-69,-20,23298,4482,4802,-143,233,-9,0,0,0,0,0,0,0,0,0,0,0,0
4044,21472,12414,-9,-97,-33,22708,4470,4514,-103,216,-7,0,0,0,0,0,0,0,0,0,0,0,0
4022,21436,12496,13,-110,-26,22392,4486,4802,-75,124,-3,0,0,0,0,0,0,0,0,0,0,0,0
3992,21462,12540,3,-134,-26,22598,4502,5040,-53,49,-5,0,0,0,0,0,0,0,0,0,0,0,0
3860,21480,12762,-1,-171,-33,22964,4562,5008,-5,42,-1,0,0,0,0,0,0,0,0,0,0,0,0
3884,21660,12952,-7,-223,-43,23012,4646,4990,27,70,-2,0,0,0,0,0,0,0,0,0,0,0,0
4044,21702,12984,-61,-277,-55,22846,4670,4982,23,75,-5,0,0,0,0,0,0,0,0,0,0,0,0
4048,21526,12968,-95,-318,-53,22738,4766,5064,36,47,-5,0,0,0,0,0,0,0,0,0,0,0,0
4002,21230,12996,-103,-373,-58,22884,4888,5006,36,20,-2,0,0,0,0,0,0,0,0,0,0,0,0
4034,21068,13122,-83,-446,-74,23054,4868,5248,23,13,-3,0,0,0,0,0,0,0,0,0,0,0,0
4404,21166,12702,-66,-500,-76,23230,4874,5332,26,35,2,0,0,0,0,0,0,0,0,0,0,0,0
4778,21270,12448,-69,-519,-90,23216,4922,5114,25,73,4,0,0,0,0,0,0,0,0,0,0,0,0
4936,21274,12400,-33,-522,-74,22990,5100,4958,30,100,11,0,0,0,0,0,0,0,0,0,0,0,0
5132,21260,12246,-20,-514,-73,22782,5058,4894,-32,91,2,0,0,0,0,0,0,0,0,0,0,0,0
5412,21240,12074,-3,-506,-75,22722,4982,5030,-67,52,-10,0,0,0,0,0,0,0,0,0,0,0,0
5584,21114,12050,21,-473,-56,22910,4878,5142,-55,26,-9,0,0,0,0,0,0,0,0,0,0,0,0
5480,21114,12168,54,-459,-46,23114,4836,5136,-48,42,-11,0,0,0,0,0,0,0,0,0,0,0,0
5498,21344,12402,51,-457,-63,22912,4704,4896,-23,74,-15,0,0,0,0,0,0,0,0,0,0,0,0
5726,21610,12440,0,-452,-70,22648,4682,4958,-1,65,-7,0,0,0,0,0,0,0,0,0,0,0,0
5900,21420,12514,-26,-445,-67,22662,4698,5040,37,35,1,0,0,0,0,0,0,0,0,0,0,0,0
5772,21214,12774,-27,-446,-70,22876,4828,5046,75,14,4,0,0,0,0,0,0,0,0,0,0,0,0
5628,21110,12974,4,-475,-72,22964,4968,5050,86,18,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,21074,12986,17,-513,-74,22976,5078,5006,72,34,-2,0,0,0,0,0,0,0,0,0,0,0,0
6008,21116,12988,30,-537,-75,22872,5156,5040,50,45,-3,0,0,0,0,0,0,0,0,0,0,0,0
6098,21164,12978,52,-565,-72,22820,5096,5024,20,43,-4,0,0,0,0,0,0,0,0,0,0,0,0
6148,21392,13118,28,-603,-77,22782,5072,4972,6,28,-6,0,0,0,0,0,0,0,0,0,0,0,0
6310,21608,13136,-38,-664,-84,22810,5014,5012,1,23,-7,0,0,0,0,0,0,0,0,0,0,0,0
6536,21558,12968,-118,-692,-104,22784,5016,5112,-8,21,-10,0,0,0,0,0,0,0,0,0,0,0,0
6660,21392,12978,-172,-718,-117,22824,4954,5088,-10,18,-12,0,0,0,0,0,0,0,0,0,0,0,0
6868,21072,13038,-167,-753,-109,22828,4940,5024,12,12,-10,0,0,0,0,0,0,0,0,0,0,0,0
7068,20996,12912,-165,-777,-114,22862,4942,4974,36,14,-5,0,0,0,0,0,0,0,0,0,0,0,0
7346,20942,12740,-155,-795,-122,22862,5050,5058,53,16,-2,0,0,0,0,0,0,0,0,0,0,0,0
7538,20900,12730,-134,-809,-122,22896,5170,5102,58,17,3,0,0,0,0,0,0,0,0,0,0,0,0
7738,20802,12726,-111,-816,-118,22900,5148,5040,40,18,-3,0,0,0,0,0,0,0,0,0,0,0,0
8036,20892,12584,-91,-831,-107,22938,5146,4972,18,23,-11,0,0,0,0,0,0,0,0,0,0,0,0
8264,20986,12570,-86,-831,-106,22776,5160,5026,18,20,-8,0,0,0,0,0,0,0,0,0,0,0,0
8450,20940,12664,-77,-833,-105,22738,5164,5044,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,21030,12714,-99,-847,-108,22822,5148,5070,26,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0
8868,21014,12634,-138,-856,-101,22990,5124,5072,9,-5,-18,0,0,0,0,0,0,0,0,0,0,0,0
