ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
5678,32767,1908,138,-83,5,23470,19380,-2844,-1,58,0
5556,32767,2030,160,-72,14,23484,19456,-2756,2,84,-1
5668,32767,1958,58,-73,-11,23386,19596,-2900,-22,113,-8
5652,32767,2024,-11,-67,-14,23306,19514,-2820,-90,115,-11
5560,32767,2140,-52,-74,-8,23308,19212,-2764,-125,103,-16
5546,32767,2226,-79,-76,-17,23242,19108,-2752,-115,93,-24
5550,32767,2372,-60,-87,-20,23310,18988,-2852,-94,90,-25
5638,32767,2428,-35,-102,-11,23244,19074,-2848,-56,99,-22
5632,32767,2514,-28,-102,-8,23078,19114,-2718,-29,100,-17
5462,32767,2590,2,-122,13,22898,19072,-2588,-32,77,-14
5418,32767,2492,25,-155,24,22996,19026,-2794,-64,40,-19
5486,32767,2552,48,-183,28,23098,19100,-2764,-41,27,-8
5410,32767,2770,58,-201,41,23158,19054,-2784,-7,24,0
5428,32767,3004,-2,-255,47,23060,19050,-2754,9,20,-1
5048,32767,3304,11,-297,94,23144,19024,-2872,32,16,5
5002,32767,3454,-8,-414,140,23212,19120,-2874,42,27,0
5284,32767,3190,-57,-471,156,23094,19222,-2810,36,26,-2
5612,32767,2824,-91,-510,171,23020,19258,-2680,41,13,1
6160,32767,2290,-160,-536,157,23028,19320,-2614,77,0,-5
5916,32767,2796,-111,-507,167,23216,19230,-2810,71,-1,-10
5744,32767,3318,4,-567,182,23238,19212,-2784,58,9,-15
5942,32767,3020,58,-588,201,23300,19172,-2912,76,23,-16
6082,32767,3186,45,-625,206,23302,19286,-3002,90,37,-20
6244,32767,2874,96,-681,221,23148,19402,-3070,82,50,-11
6544,32767,2528,35,-691,214,23030,19500,-3064,82,45,-4
6922,32767,2154,7,-683,187,23032,19482,-3112,93,27,0
6832,32767,2636,89,-658,204,23072,19390,-3082,63,21,-4
6660,32767,3168,174,-694,239,23164,19308,-2954,59,25,-15
6580,32767,3156,151,-748,255,23168,19292,-2984,69,32,-20
6710,32767,2964,116,-797,283,23082,19240,-3114,67,36,-14
6920,32767,2662,82,-857,288,23040,19228,-3082,76,27,-6
7366,32767,2498,22,-889,269,23032,19356,-3128,96,12,-4
7704,32767,2500,2,-885,269,23068,19484,-3222,109,5,-4
7794,32767,2614,-6,-900,280,23164,19670,-3308,111,8,-2
7800,32767,2764,-16,-914,296,23254,19804,-3022,104,22,-5
7790,32767,2784,-32,-945,324,23238,19830,-3244,29,40,-26
7984,32767,2696,-38,-987,341,23192,19818,-3420,-43,75,-32
8134,32767,2628,-46,-1018,349,23024,19784,-3506,-72,96,-9
8584,32767,2294,-81,-1037,351,22958,19622,-3416,-63,80,7
8938,32767,2106,-102,-1020,361,22974,19528,-3464,-63,68,0
9030,32767,2504,-69,-1004,390,22996,19478,-3326,-60,75,-7
9028,32767,2626,-75,-1025,413,22998,19366,-3276,-38,81,5
8956,32767,2698,-148,-1052,430,22950,19266,-3238,-24,77,12
9000,32767,3068,-176,-1108,460,22978,19104,-3224,-22,64,5
9424,32767,2656,-248,-1161,442,22972,19220,-3274,36,56,10
10106,32767,1950,-344,-1166,398,23038,19464,-3184,110,59,17
10434,32767,2322,-283,-1143,398,22978,19648,-3170,130,62,19
10420,32767,2976,-165,-1169,432,22950,19684,-3200,78,52,19
10510,32767,3046,-117,-1189,457,23044,19590,-3404,33,33,16
10586,32767,3134,-80,-1202,479,23070,19514,-3510,9,25,5
10680,32767,2924,-47,-1242,502,23110,19436,-3412,9,30,2
11402,32767,2270,-109,-1282,486,22958,19402,-3176,10,38,2
11876,32767,1984,-163,-1266,450,22886,19474,-3220,30,31,15
11988,32767,2542,-153,-1262,453,22920,19464,-3284,67,30,19
12090,32767,2754,-173,-1294,467,22922,19510,-3432,75,12,14
12308,32767,2694,-224,-1301,470,23060,19364,-3482,34,-21,3
12488,32767,2294,-232,-1296,466,23122,19382,-3414,26,-35,-5
12766,32767,1922,-235,-1304,451,23186,19460,-3602,81,-13,0
13172,32767,1644,-225,-1311,428,23172,19650,-3550,117,21,12
13646,32767,1782,-204,-1304,410,23000,19914,-3458,134,23,30
13782,32767,1902,-210,-1281,429,23134,19928,-3560,139,16,27
13828,32767,1816,-173,-1252,448,23192,19910,-3732,102,20,0
13864,32767,1612,-105,-1246,425,23122,19758,-3740,-27,25,-30
14158,32767,1288,-31,-1265,396,23106,19538,-3746,-112,32,-25
14508,32767,970,-8,-1271,386,23016,19418,-3686,-68,41,9
14962,32767,816,-14,-1256,388,22962,19582,-3632,64,55,28
15252,32767,1130,-7,-1221,399,22862,19870,-3544,125,56,20
15226,32767,1042,-29,-1176,434,22848,19852,-3408,38,22,1
14898,32767,844,-75,-1145,400,23044,19666,-3746,-26,-8,-6
15006,32767,732,-160,-1172,326,23156,19538,-3998,-38,-4,2
15554,32767,402,-238,-1206,302,23220,19504,-3908,17,33,4
16244,32767,114,-273,-1188,304,23102,19710,-3734,92,76,5
16410,32767,378,-258,-1139,288,22842,19824,-3574,87,82,7
16398,32767,340,-233,-1114,283,22756,19826,-3720,42,50,5
16160,32767,478,-201,-1086,295,22872,19732,-3918,8,10,2
16076,32767,324,-174,-1097,274,23164,19674,-3850,13,-14,-10
16566,32767,-96,-152,-1108,248,23332,19726,-3874,24,6,-17
17040,32767,-546,-119,-1092,248,23316,19848,-3774,61,60,-10
17256,32767,-608,-94,-1044,245,23148,20040,-3878,101,99,8
17178,32767,-530,-80,-1012,231,22914,20112,-3828,47,101,16
17022,32767,-412,-69,-1003,225,22758,20124,-3960,-1,79,6
17134,32767,-568,-86,-1000,227,22770,19956,-3926,-45,45,-10
17310,32767,-816,-100,-976,226,22894,19742,-3948,-79,17,-4
17466,32767,-1030,-122,-957,206,23082,19606,-4014,-87,21,-1
17562,32767,-1152,-117,-932,175,23096,19592,-3874,-16,53,0
17702,32767,-1110,-110,-927,164,22948,19774,-3866,64,57,12
17746,32767,-1158,-118,-909,167,22876,19756,-3910,57,40,18
17782,32767,-1238,-113,-892,163,22852,19612,-3970,37,25,17
17940,32767,-1382,-109,-879,143,22938,19670,-3894,53,29,-1
17916,32767,-1410,-94,-871,122,22960,19750,-4058,48,33,-12
18038,32767,-1612,-89,-869,93,22980,19776,-4170,24,37,-7
18140,32767,-1746,-77,-853,68,22888,19910,-4104,37,41,8
18318,32767,-1848,-26,-827,70,22872,19990,-3952,103,52,21
18416,32767,-2000,-32,-814,66,22852,20118,-3780,104,69,-8
18194,32767,-2370,-57,-756,53,22782,20226,-3648,46,60,-22
18006,32767,-2320,-73,-696,11,22834,20086,-3724,-31,23,-18
18304,32767,-2426,-42,-737,-14,22892,19846,-3846,-75,-7,-13
18888,32767,-2678,-45,-755,-32,22920,19694,-3840,-54,-17,-7
18966,32767,-2682,-73,-709,-43,22944,19860,-4168,26,-22,14
18920,32767,-2972,-72,-641,-50,23004,20008,-4198,82,-25,30
18876,32767,-3090,-15,-582,-33,23128,20266,-4600,122,-17,47
18742,32767,-3116,77,-520,32,23138,20216,-4496,53,10,36
18514,32767,-3126,149,-467,83,23106,20056,-4144,-30,35,2
18184,32767,-3018,183,-435,69,22920,20018,-3990,-39,45,-2
17964,32767,-2820,164,-445,49,22784,19934,-4014,2,31,29
18198,32767,-2860,101,-484,58,22812,19882,-4228,18,2,47
18568,32767,-3014,3,-487,57,23056,19858,-4350,-20,7,27
18664,32767,-3224,-72,-458,56,23162,19844,-4240,-42,51,-16
18366,32767,-2890,-99,-428,68,23040,19878,-4254,-58,89,-32
18126,32767,-2612,-74,-482,77,22874,19742,-4252,-96,89,-34
18370,32767,-2920,-63,-527,90,22808,19660,-4250,-92,90,-42
18546,32767,-2906,-52,-540,108,22788,19738,-4204,-48,89,-45
18554,32767,-2890,-75,-542,121,22750,19888,-4140,18,76,-31
18610,32767,-3160,-101,-560,138,22792,20022,-4176,52,61,-6
18776,32767,-3540,-82,-567,156,22862,19956,-4202,3,65,-20
18640,32767,-3596,-89,-554,142,22860,19888,-4052,-57,77,-45
18524,32767,-3634,-125,-554,106,22736,20042,-3968,18,74,-30
18592,32767,-3776,-142,-559,89,22712,20214,-4082,57,40,1
18950,32767,-3946,-122,-558,83,22792,20140,-4144,8,14,11
19258,32767,-4136,-116,-530,67,22788,20162,-4162,-17,-4,20
19310,32767,-4360,-91,-494,79,22942,20142,-4366,-2,-11,32
19190,32767,-4414,-60,-450,97,22988,20102,-4344,-7,-6,35
19044,32767,-4496,-35,-418,92,22966,19890,-4254,-39,22,24
18868,32767,-4260,-9,-395,81,22888,19850,-4138,-54,46,-9
18774,32767,-4070,-12,-388,72,22748,19836,-4188,-49,38,-12
18776,32767,-4066,-51,-410,47,22844,19680,-4316,-39,22,4
19106,32767,-4228,-68,-414,44,22784,19766,-4168,28,26,8
19086,32767,-4246,-90,-398,40,22788,19958,-4188,97,27,27
18988,32767,-4262,-121,-379,34,22716,19990,-4194,49,34,14
18860,32767,-4150,-103,-373,40,22768,19910,-4326,-31,35,-10
18834,32767,-4104,-78,-396,37,22830,19750,-4354,-84,42,-34
18868,32767,-4252,-79,-415,39,22844,19772,-4266,-54,53,-44
19142,32767,-4406,-76,-428,41,22768,19898,-4226,21,55,-27
19332,32767,-4572,-87,-411,32,22654,20080,-4430,33,59,-5
18996,32767,-4330,-91,-379,47,22664,20048,-4454,-25,60,-17
18754,32767,-4200,-86,-380,61,22728,19968,-4376,-81,65,-39
18894,32767,-4622,-83,-399,66,22844,19938,-4122,-74,77,-48
19266,32767,-5220,-65,-391,53,22732,19892,-4216,-30,82,-32
19292,32767,-5018,-41,-352,26,22566,19872,-4134,-24,80,-26
18984,32767,-4528,-24,-339,5,22532,19942,-4154,-33,63,-26
19008,32767,-4646,-25,-345,18,22610,20066,-4160,-7,28,-18
19320,32767,-5238,-6,-325,39,22666,20578,-4034,109,-19,41
19672,32767,-5942,12,-239,35,22748,20656,-4214,122,-59,118
19490,32767,-5854,26,-162,16,22926,20268,-4360,-14,-70,106
19188,32767,-5504,15,-133,-7,23102,19908,-4430,-141,-35,30
19080,32767,-5252,14,-119,-8,23060,19688,-4360,-157,22,-11
19198,32767,-5234,12,-107,4,22972,19728,-4206,-88,45,-7
19320,32767,-5134,33,-83,-7,22732,19828,-4154,-6,35,22
19232,32767,-4972,29,-59,-35,22664,19868,-4106,5,11,30
19114,32767,-5066,4,-48,-26,22708,19882,-4246,-19,-18,18
19096,32767,-5086,-21,-36,-16,22786,19870,-4380,-10,-13,15
19042,32767,-5052,-18,-48,-26,22830,19784,-4476,-2,10,5
19040,32767,-4796,7,-64,-34,22854,19780,-4442,-9,33,-10
19046,32767,-4572,34,-81,-15,22718,19936,-4266,10,43,-14
19122,32767,-4694,4,-71,-5,22702,20062,-4296,33,37,-6
19034,32767,-4744,-7,-65,-9,22694,20086,-4326,22,32,2
18950,32767,-4802,-2,-74,-16,22680,20134,-4224,2,26,7
18952,32767,-4748,5,-87,-17,22704,20092,-4308,-29,14,12
18982,32767,-4784,10,-98,-19,22764,20028,-4420,-47,6,7
19156,32767,-4884,9,-99,-24,22894,19974,-4434,-53,17,3
19222,32767,-4918,14,-85,-12,22894,19940,-4332,-40,40,-4
19070,32767,-4910,12,-65,-1,22808,19888,-4170,-16,55,-6
18892,32767,-4848,6,-61,-11,22618,19950,-4156,-9,44,5
18896,32767,-4796,16,-81,-14,22596,19990,-4248,-5,20,12
19064,32767,-4922,24,-103,-8,22660,20094,-4442,4,2,16
19280,32767,-5132,6,-95,-15,22910,20102,-4570,-15,3,16
19350,32767,-5154,-10,-63,-10,22984,20034,-4408,-48,26,0
18996,32767,-5016,-8,-31,14,22832,19962,-4350,-58,54,-12
18760,32767,-4890,-15,-37,3,22670,19952,-4182,-51,59,-2
18758,32767,-4754,-5,-62,-13,22598,19842,-4206,-43,39,4
19036,32767,-4790,21,-87,-11,22614,19922,-4280,-6,17,2
19244,32767,-5070,12,-87,-14,22700,20058,-4366,37,1,17
19320,32767,-4946,17,-59,-3,22820,20024,-4432,18,0,19
19074,32767,-4900,30,-39,6,22884,19954,-4398,-26,20,-2
18880,32767,-4832,21,-43,-9,22720,19902,-4376,-42,46,-14
18940,32767,-4802,1,-77,-24,22628,19910,-4340,-26,45,-8
19088,32767,-4860,0,-86,-19,22608,19968,-4310,-2,34,-2
19184,32767,-4836,-2,-88,-20,22656,20126,-4262,28,25,7
19166,32767,-4960,5,-74,-15,22670,20296,-4288,32,13,22
19050,32767,-4980,7,-59,-11,22700,20232,-4386,1,9,20
18930,32767,-4946,22,-54,-10,22760,19990,-4450,-54,10,6
18950,32767,-4878,19,-62,-22,22918,19850,-4522,-81,17,-2
19034,32767,-4868,2,-71,-33,22910,19870,-4442,-57,33,-9
19162,32767,-4896,4,-74,-28,22778,19920,-4446,-25,45,-1
19094,32767,-4866,5,-62,-18,22584,20026,-4356,-2,47,7
18906,32767,-4834,-15,-52,-11,22488,20158,-4272,25,29,14
18706,32767,-4744,-14,-59,8,22644,20086,-4340,4,12,14
18756,32767,-4766,5,-90,6,22828,19930,-4370,-32,8,4
19018,32767,-5000,15,-111,-6,22872,19866,-4506,-36,24,-5
19292,32767,-4914,22,-96,-6,22810,20012,-4482,-18,43,-2
19196,32767,-4920,21,-71,-2,22632,20190,-4388,22,41,27
19022,32767,-4920,21,-56,12,22534,20168,-4296,-1,23,27
18796,32767,-4854,23,-65,25,22694,20074,-4298,-49,11,6
18884,32767,-4960,-8,-85,1,22744,19934,-4394,-73,11,-2
19076,32767,-4950,-12,-98,-8,22788,19814,-4444,-69,15,0
19202,32767,-4900,-1,-93,-5,22786,19840,-4476,-40,22,-2
19260,32767,-4884,-5,-83,-11,22790,19978,-4326,-3,35,5
19152,32767,-4958,3,-67,-1,22708,20158,-4288,29,32,24
18958,32767,-4968,2,-57,13,22780,20174,-4394,4,9,29
18778,32767,-4822,3,-62,9,22842,20072,-4408,-41,11,7
18976,32767,-4988,34,-99,8,22826,19968,-4454,-66,31,-10
19162,32767,-5044,31,-94,9,22662,19950,-4468,-69,45,-4
19182,32767,-5042,16,-77,3,22638,19986,-4390,-54,38,2
19038,32767,-4860,2,-73,2,22644,20038,-4296,-39,24,0
18882,32767,-4816,-7,-81,18,22672,19998,-4308,-25,18,7
18890,32767,-4850,-20,-97,14,22752,20050,-4228,2,24,5
19080,32767,-5040,-20,-103,6,22736,20196,-4356,34,46,-5
19218,32767,-5134,-11,-99,3,22634,20338,-4418,34,55,-6
19328,32767,-5224,-13,-85,1,22588,20346,-4424,-19,51,-15
19054,32767,-4762,14,-52,11,22552,20124,-4476,-121,39,-21
18920,32767,-4730,21,-67,0,22656,19830,-4458,-177,29,-31
18946,32767,-4886,21,-85,-2,22708,19634,-4380,-152,25,-29
19150,32767,-5052,11,-96,-9,22722,19568,-4316,-80,23,-12
19344,32767,-5220,-18,-79,-33,22786,19738,-4354,7,20,6
19208,32767,-5044,-21,-53,-37,22774,19922,-4206,72,19,13
19008,32767,-4864,-16,-43,-26,22704,20020,-4262,68,14,14
18778,32767,-4722,-28,-38,-38,22778,20008,-4412,24,10,11
18756,32767,-4902,33,-84,-30,22810,20056,-4386,-18,9,4
19086,32767,-5100,43,-99,-29,22800,20108,-4498,-34,14,-5
19332,32767,-5238,59,-96,-23,22854,20066,-4486,-32,26,-3
19282,32767,-5190,80,-74,-2,22726,20116,-4404,-36,40,-5
19092,32767,-4938,52,-53,10,22594,20026,-4286,-48,49,1
18764,32767,-4850,22,-52,13,22516,19950,-4424,-52,43,6
18568,32767,-4922,-7,-81,6,22508,19924,-4402,-50,25,5
18880,32767,-5054,-36,-111,3,22546,19950,-4330,-24,20,11
19342,32767,-5342,-21,-107,4,22616,20132,-4348,14,25,15
19420,32767,-5228,-17,-63,2,22644,20262,-4286,26,35,14
19180,32767,-4994,-10,-17,10,22548,20224,-4364,-26,35,10
18884,32767,-4784,20,-11,22,22600,20022,-4440,-86,27,5
18806,32767,-4774,32,-40,20,22626,19858,-4364,-102,20,-8
19034,32767,-4922,37,-59,7,22750,19824,-4472,-90,21,-17
19296,32767,-5076,43,-64,-1,22830,19804,-4330,-69,26,-18
19408,32767,-5184,35,-47,1,22778,19848,-4270,-37,30,-9
19228,32767,-4988,19,-16,-4,22694,19894,-4280,3,32,8
18880,32767,-4698,11,-5,1,22602,19906,-4372,27,26,10
18724,32767,-4694,16,-39,10,22638,19946,-4358,32,20,0
18850,32767,-4928,7,-77,-1,22640,19970,-4348,24,23,-5
19116,32767,-5076,-7,-91,-21,22638,20102,-4340,16,23,1
19228,32767,-5092,-15,-84,-29,22650,20206,-4366,-9,20,4
19122,32767,-4960,-8,-66,-26,22660,20132,-4358,-33,28,-1
19058,32767,-4830,12,-64,-22,22670,20064,-4292,-40,32,3
18968,32767,-4960,12,-61,-21,22556,19916,-4328,-49,27,13
18980,32767,-5054,18,-66,-34,22530,19798,-4332,-41,17,15
19068,32767,-5046,27,-80,-40,22592,19828,-4480,-28,16,5
19220,32767,-5138,35,-80,-34,22556,19918,-4430,-7,27,-3
19222,32767,-5004,46,-55,-31,22512,20152,-4288,19,33,9
19050,32767,-4834,50,-32,-27,22454,20190,-4304,20,26,34
18848,32767,-4772,38,-30,-14,22592,20076,-4396,-26,11,19
18812,32767,-4824,21,-41,-16,22758,20018,-4370,-55,11,4
19004,32767,-4974,2,-60,-30,22826,19994,-4424,-67,21,5
19308,32767,-5210,0,-53,-27,22766,19934,-4476,-58,34,11
19100,32767,-4956,20,-18,-22,22628,20002,-4318,-18,44,14
18812,32767,-4722,45,-15,-10,22488,20100,-4340,-3,36,13
18706,32767,-4788,54,-35,8,22564,20020,-4292,-27,14,7
18804,32767,-4886,40,-59,2,22700,19916,-4296,-51,2,3
19020,32767,-4968,22,-82,-13,22746,19848,-4420,-40,13,10
19148,32767,-4968,-3,-83,-16,22726,19900,-4484,-1,23,16
19112,32767,-4910,-15,-71,-7,22670,20062,-4454,30,26,16
18970,32767,-4948,-8,-60,-2,22662,20156,-4330,7,27,12
18872,32767,-5088,1,-68,2,22706,20120,-4186,-31,24,7
18916,32767,-5080,15,-75,0,22646,20084,-4356,-43,21,8
19026,32767,-5088,22,-81,-10,22616,19968,-4408,-50,16,6
19086,32767,-4948,20,-79,-20,22636,19890,-4372,-40,12,5
19136,32767,-5054,18,-76,-15,22704,19996,-4470,-17,14,17
19080,32767,-5118,20,-64,-6,22738,20038,-4454,-7,26,22
18992,32767,-5158,17,-56,-6,22708,20080,-4322,-21,32,7
18930,32767,-5048,13,-48,-12,22596,20004,-4228,-47,26,0
18908,32767,-5066,-5,-55,-25,22622,19934,-4308,-51,14,4
18958,32767,-5038,-16,-57,-33,22672,19926,-4364,-25,12,8
18972,32767,-4964,11,-64,-27,22610,20060,-4412,28,14,15
19174,32767,-5128,35,-67,-16,22706,20242,-4444,28,13,23
19258,32767,-5170,52,-46,-2,22744,20180,-4448,-22,10,17
19160,32767,-5130,51,-20,5,22736,19966,-4386,-82,18,6
18928,32767,-4980,26,-8,-2,22690,19846,-4496,-82,24,7
18746,32767,-4976,1,-23,-21,22638,19936,-4408,-45,31,11
18964,32767,-4912,6,-59,-19,22546,20000,-4362,-10,29,15
19156,32767,-5064,6,-51,-13,22586,20018,-4318,-8,21,16
19138,32767,-5014,1,-16,-12,22646,19992,-4340,-30,12,8
18914,32767,-4804,22,-15,-6,22712,19964,-4442,-42,15,1
18906,32767,-4854,21,-32,-7,22734,19920,-4356,-27,23,6
19020,32767,-4992,19,-47,-9,22684,19950,-4418,0,29,7
19092,32767,-4922,32,-44,-5,22598,20102,-4378,0,25,6
18974,32767,-4826,15,-40,-11,22658,20122,-4418,-20,18,12
18970,32767,-4908,12,-42,-9,22720,20052,-4488,-40,12,10
19014,32767,-4916,19,-53,-8,22774,20016,-4406,-38,19,4
19022,32767,-4902,33,-48,-7,22708,19928,-4312,-19,32,9
19056,32767,-4872,32,-37,-5,22624,19994,-4304,-8,33,7
18914,32767,-5074,20,-26,-2,22628,20068,-4404,-30,28,3
18934,32767,-5168,0,-34,-19,22624,19960,-4422,-70,18,1
19000,32767,-5016,3,-50,-21,22660,19870,-4430,-63,23,6
19038,32767,-4922,17,-54,-6,22716,19944,-4310,-23,33,10
19020,32767,-4814,24,-39,3,22626,19984,-4362,-8,35,8
19042,32767,-5100,48,-28,7,22694,20024,-4364,-31,28,2
19058,32767,-5164,32,-22,-6,22716,19978,-4376,-54,25,2
19146,32767,-5130,-4,-5,-22,22738,19978,-4468,-59,30,2
19100,32767,-5124,-11,11,-26,22696,19858,-4294,-62,38,1
18990,32767,-5048,5,22,-29,22522,19916,-4260,-40,37,-14
18992,32767,-5044,22,20,-34,22524,20090,-4330,-30,24,-15
19096,32767,-5144,32,27,-34,22702,20018,-4308,-48,14,-6
19292,32767,-5198,33,48,-36,22828,20086,-4212,-27,12,-7
19256,32767,-5172,21,101,-46,22838,20120,-4342,17,20,7
19106,32767,-5168,42,134,-48,22742,20120,-4378,18,28,25
18892,32767,-5082,67,147,-53,22592,20116,-4324,-20,28,21
18944,32767,-5074,76,142,-63,22580,20106,-4374,-57,22,2
19162,32767,-5286,70,153,-65,22680,19944,-4360,-95,28,-11
19306,32767,-5202,48,193,-72,22668,19804,-4248,-94,43,-18
19134,32767,-5022,25,236,-98,22576,19896,-4182,-30,48,-16
18858,32767,-4736,18,256,-116,22390,20144,-4174,42,27,18
18778,32767,-4540,67,248,-105,22446,20086,-4246,40,-4,53
19014,32767,-4734,80,252,-113,22584,20000,-4358,2,-17,49
19322,32767,-4950,74,293,-128,22688,19854,-4410,-31,-3,26
19204,32767,-4910,83,344,-134,22670,19766,-4396,-49,3,13
18878,32767,-4542,78,366,-155,22672,19664,-4270,-34,1,11
18672,32767,-4270,94,368,-171,22766,20004,-4164,76,1,2
18778,32767,-4432,110,368,-169,22774,20538,-4350,185,-2,32
18960,32767,-4556,99,393,-180,22818,20700,-4528,121,-10,68
19074,32767,-4738,101,438,-198,22866,20324,-4444,-55,-8,48
18706,32767,-4556,111,506,-211,22884,20100,-4370,-167,14,-4
18476,32767,-4386,127,536,-216,22758,19964,-4376,-162,29,-22
18416,32767,-4134,165,538,-219,22708,19904,-4462,-121,31,0
18476,32767,-4088,225,520,-215,22622,19686,-4446,-132,19,17
18574,32767,-4064,207,538,-220,22648,19404,-4194,-156,-5,2
18548,32767,-4106,146,589,-227,22774,19612,-4254,-14,-3,-10
18336,32767,-3912,120,617,-223,22694,20086,-4264,148,10,-2
18184,32767,-3782,128,606,-214,22658,20380,-4380,167,3,27
18282,32767,-3744,128,616,-229,22602,20382,-4394,53,-13,50
18164,32767,-3626,130,655,-227,22718,20258,-4440,-62,-24,36
18072,32767,-3464,130,681,-212,22778,20082,-4536,-136,-22,3
18020,32767,-3522,132,693,-217,22810,19916,-4362,-170,-6,-18
18038,32767,-3458,158,705,-238,22816,19970,-4288,-69,12,0
17978,32767,-3322,169,726,-249,22724,20132,-4122,18,15,34
17828,32767,-2974,167,747,-240,22664,20178,-4354,20,-4,59
17738,32767,-2916,162,754,-233,22708,20058,-4458,-85,-19,47
17768,32767,-3190,151,798,-238,22854,19792,-4436,-178,-13,6
17804,32767,-3204,169,841,-238,22898,19654,-4368,-174,9,-24
17614,32767,-3000,198,868,-243,22836,19858,-4038,-47,28,-4
17332,32767,-2686,193,882,-264,22694,20226,-4244,107,26,46
17120,32767,-2390,185,897,-263,22562,20218,-4196,50,-15,71
17062,32767,-2290,188,906,-240,22638,20056,-4188,-79,-43,52
17140,32767,-2364,177,927,-232,22756,19856,-4318,-165,-48,12
17252,32767,-2426,177,947,-259,23036,19894,-4402,-137,-24,-2
17292,32767,-2550,159,983,-291,23122,20118,-4326,-12,13,20
17110,32767,-2246,184,1050,-277,22972,20314,-4230,26,24,39
16594,32767,-1852,184,1095,-265,22810,20260,-4256,-58,19,61
16272,32767,-1628,185,1114,-251,22716,19972,-4272,-169,8,68
16214,32767,-1768,177,1111,-249,22822,19566,-4256,-196,0,37
16320,32767,-1710,143,1127,-274,22998,19732,-4162,-34,23,26
16340,32767,-1414,147,1147,-283,23008,20088,-4144,78,30,35
16274,32767,-1314,152,1183,-275,23016,20178,-4138,27,18,55
16092,32767,-1266,130,1237,-285,23056,20042,-4366,-89,24,67
15392,32767,-850,129,1278,-296,22998,19950,-4290,-157,43,55
15264,32767,-690,134,1251,-295,22976,19876,-4230,-163,52,28
15408,32767,-570,133,1244,-308,22892,19802,-3966,-129,58,5
15412,32767,-348,145,1271,-320,23178,20064,-3876,-39,100,5
15126,32767,-32,120,1304,-311,23002,20342,-3872,-5,146,12
14656,32767,232,81,1307,-305,22786,19994,-3972,-167,131,9
14310,32767,464,61,1278,-319,22730,19590,-4062,-290,105,-8
14362,32767,626,20,1245,-353,22756,19418,-4150,-275,84,-29
14458,32767,652,-84,1231,-417,22806,19484,-4124,-186,65,-25
14348,32767,952,-139,1243,-427,22740,19534,-3984,-117,48,9
13744,32767,1458,-182,1243,-410,22672,19450,-3882,-99,19,39
13240,32767,1724,-213,1215,-415,22596,19280,-3724,-99,-21,34
13014,32767,1844,-163,1172,-414,22832,19202,-3726,-22,-31,1
13148,32767,1740,-82,1131,-421,22992,19702,-3866,96,6,-5
13242,32767,1668,-42,1113,-443,22892,20046,-3796,90,9,13
13204,32767,1756,11,1126,-425,22830,20104,-3812,27,-7,37
12572,32767,2162,136,1144,-361,22750,20034,-3804,-13,-19,35
12008,32767,2272,248,1133,-338,22892,19918,-3938,-64,-32,17
12000,32767,2056,276,1094,-362,23132,19958,-4174,-65,-17,13
12342,32767,1762,267,1079,-382,23108,20064,-3928,-65,13,21
12354,32767,1696,225,1110,-352,22960,20166,-3552,-118,32,37
11842,32767,1828,136,1150,-332,22726,19890,-3480,-223,12,38
11142,32767,2190,83,1155,-359,22574,19326,-3550,-266,-16,27
10730,32767,2402,30,1114,-395,22696,19008,-3768,-156,-38,11
10922,32767,2244,-77,1076,-416,22902,19048,-3896,-15,-57,7
11314,32767,2094,-214,1082,-453,23168,19332,-3794,90,-58,28
11260,32767,2252,-282,1133,-465,23360,19726,-3704,146,-40,47
10782,32767,2472,-278,1203,-463,23400,20038,-3810,153,0,46
10100,32767,2654,-158,1240,-455,23332,20474,-4026,88,63,15
9620,32767,2472,16,1239,-452,23132,20662,-4076,-38,83,12
9568,32767,2274,212,1244,-438,22970,20422,-3882,-186,82,22
9522,32767,2090,350,1268,-394,22938,20048,-3936,-274,90,11
9326,32767,2198,458,1296,-329,22906,19802,-3824,-289,100,-5
8560,32767,2750,398,1314,-367,22768,19604,-3710,-281,85,2
7850,32767,3222,227,1276,-409,22870,19370,-3690,-254,54,23
7458,32767,3376,97,1194,-383,22930,19188,-3734,-201,45,31
7412,32767,3308,-18,1104,-361,22882,19278,-3690,-147,49,37
7584,32767,3268,-56,1019,-345,22764,19346,-3576,-98,40,57
7590,32767,3240,-58,962,-294,22860,19466,-3550,4,30,73
7270,32767,3526,-102,912,-250,22882,19670,-3506,74,31,58
6754,32767,4044,-110,831,-215,22922,19840,-3262,50,33,35
6504,32767,4110,-71,678,-148,22904,19838,-3236,-35,23,25
6592,32767,4112,-84,580,-140,22868,19566,-3494,-116,17,13
6774,32767,4010,-104,487,-146,22924,19362,-3528,-132,13,5
6890,32767,4060,-129,420,-140,22868,19320,-3440,-61,-16,18
6912,32767,4100,-169,366,-124,22888,19368,-3282,-42,-41,20
6620,32767,4242,-202,308,-86,22972,19296,-3304,-45,-52,14
6342,32767,4284,-214,215,-56,23048,19250,-3266,-22,-63,3
6350,32767,4024,-205,116,-55,23058,19390,-3422,2,-67,-2
6728,32767,3676,-161,48,-58,23076,19620,-3516,21,-73,5
7268,32767,3156,-105,17,-71,23012,19786,-3480,23,-86,17
7532,32767,2934,-30,47,-70,23210,19748,-3526,5,-75,16
