ax,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
5682,32767,-72,50,-58,-6,24544,20230,-4268,-54,40,6
5640,32767,-124,21,-64,-3,24438,20156,-4256,-77,45,6
5716,32767,-222,-7,-65,-11,24472,20040,-4288,-78,28,0
5770,32767,-308,-5,-67,-12,24590,20004,-4366,-47,9,-2
5746,32767,-206,-3,-60,-13,24678,19974,-4314,-15,12,3
5744,32767,-34,-1,-46,-10,24650,20018,-4264,10,25,11
5620,32767,54,-17,-45,-12,24526,20092,-4300,13,30,8
5648,32767,-124,-28,-61,-10,24510,20244,-4350,-4,28,4
5832,32767,-102,-8,-62,-8,24538,20294,-4320,-19,21,1
5832,32767,22,20,-60,-10,24612,20244,-4434,-29,22,-1
5708,32767,-40,18,-49,-8,24582,20182,-4356,-39,33,-5
5670,32767,-48,37,-46,-3,24520,20098,-4242,-37,31,-1
5668,32767,-120,47,-57,-4,24556,20058,-4284,-27,21,-2
5768,32767,-156,52,-64,-2,24612,20026,-4326,-19,22,-2
5762,32767,-164,46,-60,-8,24580,20086,-4286,-16,29,-1
5738,32767,-98,45,-64,-4,24496,20124,-4300,-8,35,0
5786,32767,-178,26,-63,-5,24540,20074,-4376,7,26,2
5776,32767,-60,8,-53,-11,24542,20170,-4428,8,22,5
5648,32767,-126,19,-54,-3,24542,20194,-4350,-9,34,6
5666,32767,-186,38,-60,-9,24462,20214,-4428,-17,35,5
5786,32767,-248,52,-56,-9,24490,20288,-4400,-24,23,4
5760,32767,-96,56,-46,-1,24498,20174,-4332,-42,19,4
5696,32767,-68,37,-47,-3,24554,20120,-4328,-35,22,2
5660,32767,-154,10,-52,-8,24566,20118,-4432,-30,30,4
5692,32767,-226,18,-60,-2,24492,20084,-4310,-19,43,4
5778,32767,-286,27,-60,-6,24446,20170,-4306,-13,21,8
5762,32767,-166,19,-50,-8,24536,20108,-4392,-25,9,6
5634,32767,-202,45,-56,1,24606,20100,-4346,-28,14,6
5664,32767,-150,41,-62,-7,24674,20106,-4348,-15,23,2
5798,32767,-184,18,-62,-6,24554,20140,-4454,-1,36,3
5742,32767,-152,14,-52,-4,24400,20178,-4458,-5,45,2
5722,32767,-106,7,-53,-6,24346,20246,-4334,-18,33,7
5830,32767,-222,2,-59,-7,24570,20226,-4462,-29,8,3
5790,32767,-288,24,-56,-6,24606,20186,-4472,-27,15,0
5686,32767,-252,41,-48,-4,24574,20158,-4320,-33,32,1
5688,32767,-138,46,-53,-8,24532,20168,-4362,-28,36,2
5652,32767,-84,39,-65,-5,24450,20214,-4436,-33,28,3
5782,32767,-160,20,-66,-5,24438,20124,-4344,-38,26,4
5726,32767,-262,1,-60,-8,24434,20056,-4294,-31,17,8
5748,32767,-268,16,-60,-5,24512,20064,-4362,-13,9,11
5754,32767,-218,29,-60,-6,24534,20154,-4380,-4,21,11
5710,32767,-196,24,-52,-10,24554,20214,-4354,-16,31,10
5660,32767,-262,18,-48,-7,24478,20232,-4302,-32,30,6
5730,32767,-266,16,-56,-6,24538,20208,-4374,-43,26,7
5642,32767,-76,14,-61,-5,24454,20156,-4362,-45,28,7
5696,32767,-124,11,-64,-5,24426,20044,-4408,-39,27,5
5762,32767,-298,11,-59,-7,24492,20008,-4426,-21,12,12
5700,32767,-254,30,-59,-3,24620,20158,-4432,-10,10,13
5704,32767,-298,38,-57,-2,24556,20284,-4296,-1,20,13
5710,32767,-220,32,-57,-5,24572,20320,-4278,-5,24,11
5800,32767,-310,24,-59,-4,24512,20246,-4376,-29,30,2
5756,32767,-236,12,-59,-3,24514,20108,-4426,-56,37,5
5776,32767,-212,1,-57,-6,24430,20042,-4458,-51,35,9
5772,32767,-328,5,-57,-10,24368,20062,-4402,-21,13,6
5814,32767,-288,19,-49,-12,24548,20246,-4488,4,-7,14
5716,32767,-110,34,-41,-4,24648,20296,-4390,-4,3,15
5554,32767,-94,21,-49,-2,24642,20248,-4284,-29,26,11
5614,32767,-232,-6,-64,-10,24564,20150,-4418,-43,32,3
5776,32767,-312,19,-70,-3,24496,20122,-4514,-36,31,6
5844,32767,-230,45,-68,-2,24498,20166,-4498,-14,21,11
5848,32767,-174,20,-53,-5,24512,20260,-4334,-6,11,14
5812,32767,-262,0,-45,-9,24512,20324,-4282,-35,18,10
5776,32767,-320,7,-44,-5,24514,20134,-4230,-66,23,6
5692,32767,-208,17,-51,-4,24506,19980,-4398,-63,19,4
5614,32767,-198,5,-60,-12,24542,19930,-4548,-33,15,7
5708,32767,-172,4,-67,-7,24566,20138,-4418,14,15,17
5730,32767,-218,3,-61,-7,24550,20298,-4402,10,20,16
5780,32767,-156,8,-53,-3,24462,20258,-4274,-16,26,11
5706,32767,-246,19,-49,-3,24504,20196,-4406,-39,19,8
5740,32767,-322,24,-56,-7,24524,20116,-4500,-45,14,7
5732,32767,-230,38,-59,-3,24550,20166,-4468,-31,21,6
5786,32767,-272,32,-59,-4,24550,20226,-4276,-22,20,11
5784,32767,-182,5,-52,-6,24500,20242,-4340,-38,20,8
5740,32767,-238,8,-52,-4,24494,20118,-4446,-46,23,4
5678,32767,-292,12,-58,-3,24502,20016,-4476,-31,18,7
5730,32767,-246,12,-62,-7,24530,20120,-4448,-6,12,10
5776,32767,-200,20,-55,-6,24574,20210,-4376,-1,11,14
5718,32767,-254,25,-56,-4,24532,20290,-4260,-20,18,14
5722,32767,-326,26,-60,-4,24530,20240,-4444,-36,27,9
5728,32767,-342,19,-64,-5,24510,20206,-4484,-55,31,4
5772,32767,-312,13,-61,-3,24508,20144,-4322,-52,21,11
5740,32767,-232,15,-53,-8,24620,20040,-4374,-30,6,8
5722,32767,-240,9,-54,-7,24694,20080,-4370,-11,17,12
5670,32767,-286,11,-55,-6,24538,20152,-4394,-11,32,12
5748,32767,-268,17,-56,-6,24444,20198,-4402,-18,32,10
5850,32767,-260,-4,-58,-10,24400,20316,-4422,-29,17,10
5786,32767,-212,6,-53,-7,24458,20232,-4330,-36,11,8
5692,32767,-262,3,-48,-9,24608,20146,-4446,-37,15,11
5720,32767,-256,3,-50,-8,24590,20204,-4406,-46,28,9
5704,32767,-240,22,-55,-5,24494,20102,-4316,-37,27,7
5716,32767,-320,24,-56,-8,24538,20106,-4442,-30,17,9
5678,32767,-210,21,-55,-5,24520,20152,-4350,-33,25,10
5696,32767,-272,22,-63,-4,24466,20144,-4290,-34,27,14
5752,32767,-270,-6,-64,-7,24460,20158,-4310,-28,21,16
5782,32767,-348,-1,-63,-4,24600,20128,-4478,-25,14,13
5698,32767,-278,15,-52,-3,24602,20150,-4516,-21,13,17
5708,32767,-232,18,-52,-7,24632,20232,-4454,-18,16,16
5732,32767,-168,14,-54,-4,24644,20320,-4328,-33,17,17
5754,32767,-212,13,-55,0,24520,20342,-4258,-64,22,7
5768,32767,-332,-2,-57,-6,24584,20128,-4306,-78,15,2
5768,32767,-242,-8,-58,-7,24582,20032,-4488,-77,19,3
5716,32767,-296,0,-67,-5,24526,19994,-4560,-54,25,8
5728,32767,-202,19,-62,-5,24464,20090,-4354,-14,27,12
5784,32767,-264,17,-63,-6,24410,20252,-4202,0,14,13
5742,32767,-376,17,-56,-7,24534,20186,-4004,-19,-2,10
5680,32767,-362,30,-52,-5,24732,19992,-4188,-25,-5,0
5596,32767,-216,26,-60,-4,24714,19922,-4488,4,44,1
5612,32767,-208,12,-73,-4,24486,20166,-4422,35,71,10
5788,32767,-158,12,-79,-5,24396,20352,-4424,34,40,14
5964,32767,-228,-1,-65,-8,24532,20472,-4324,6,12,10
5706,32767,-372,27,-39,0,24618,20392,-4392,-36,22,-1
5634,32767,-316,61,-43,1,24616,20198,-4282,-67,42,-6
5644,32767,-256,63,-64,-3,24614,20060,-4412,-63,53,-3
5724,32767,-162,47,-77,0,24514,19864,-4282,-36,53,-1
5798,32767,-208,10,-74,-4,24466,19906,-4376,-4,40,13
5850,32767,-432,-8,-69,-11,24460,20182,-4458,15,28,21
5852,32767,-390,12,-61,-8,24492,20430,-4472,14,26,19
5836,32767,-348,45,-51,-6,24452,20532,-4438,-13,27,15
5760,32767,-206,52,-39,-2,24578,20442,-4420,-61,25,5
5712,32767,-252,23,-41,-2,24570,20120,-4454,-94,35,-2
5680,32767,-338,-24,-51,-5,24466,19884,-4436,-89,51,-1
5742,32767,-240,-38,-58,-9,24350,19870,-4418,-53,46,7
5782,32767,-210,-18,-63,-9,24456,20042,-4380,0,2,7
5774,32767,-268,10,-62,-4,24688,20182,-4304,25,-11,10
5700,32767,-196,27,-50,0,24782,20280,-4440,19,6,4
5614,32767,-196,32,-55,-1,24636,20270,-4422,-4,42,0
5728,32767,-302,26,-69,-4,24420,20206,-4406,-13,49,3
5868,32767,-226,61,-65,1,24408,20218,-4396,-21,28,2
5866,32767,-370,55,-63,1,24502,20186,-4344,-31,7,4
5756,32767,-332,42,-62,-1,24608,20258,-4294,-38,3,8
5756,32767,-336,45,-69,-1,24664,20182,-4454,-49,14,5
5806,32767,-404,28,-72,-7,24634,20172,-4426,-45,32,2
5810,32767,-334,23,-59,-8,24578,20108,-4428,-38,39,2
5780,32767,-304,19,-50,-5,24442,20132,-4378,-27,21,5
5798,32767,-296,-11,-57,-8,24474,20054,-4372,-25,5,10
5774,32767,-260,5,-66,-8,24540,20076,-4422,-16,2,14
5876,32767,-326,15,-64,-9,24548,20186,-4536,-6,11,13
5886,32767,-282,17,-52,-13,24508,20358,-4384,-17,28,13
5752,32767,-338,21,-43,-9,24444,20402,-4330,-43,29,15
5704,32767,-312,10,-45,-8,24564,20230,-4156,-78,8,3
5638,32767,-364,2,-58,-8,24704,19994,-4280,-76,17,-6
5700,32767,-298,4,-64,-7,24690,19864,-4476,-48,41,2
5678,32767,-276,-3,-67,-10,24476,19956,-4492,-7,65,10
5854,32767,-302,-6,-66,-13,24228,20098,-4272,19,54,15
5894,32767,-346,-2,-54,-6,24328,20232,-4182,22,11,17
5806,32767,-400,1,-42,-6,24666,20302,-4284,8,-13,8
5596,32767,-252,23,-42,-7,24864,20186,-4414,-14,19,-2
5578,32767,-222,19,-59,-2,24608,20082,-4490,-12,70,4
5730,32767,-218,18,-66,-1,24346,20122,-4310,-3,62,6
5852,32767,-244,21,-66,-1,24338,20144,-4392,0,31,9
5896,32767,-264,19,-56,1,24520,20250,-4494,-2,4,9
5806,32767,-386,39,-47,-3,24664,20294,-4484,-11,12,6
5768,32767,-336,60,-47,-5,24656,20236,-4438,-21,36,4
5752,32767,-308,57,-43,-1,24508,20234,-4470,-25,42,4
5752,32767,-294,46,-51,4,24388,20182,-4406,-35,41,6
5770,32767,-356,27,-52,-1,24376,20028,-4374,-32,21,12
5810,32767,-350,3,-57,-3,24510,20106,-4452,-9,5,13
5772,32767,-472,6,-56,-6,24596,20198,-4548,15,6,16
5770,32767,-412,30,-47,-8,24670,20316,-4482,12,19,12
5632,32767,-386,43,-44,-2,24600,20392,-4432,-20,34,7
5698,32767,-322,30,-49,-4,24484,20334,-4376,-46,40,2
5776,32767,-342,15,-63,-4,24386,20204,-4314,-56,29,-1
5820,32767,-342,-4,-64,-6,24442,20064,-4420,-53,14,-3
5876,32767,-316,-11,-64,-9,24566,20030,-4550,-19,13,6
5838,32767,-308,8,-56,-8,24580,20098,-4498,5,18,10
5744,32767,-276,17,-55,-8,24464,20302,-4398,10,20,12
5800,32767,-332,24,-57,-8,24436,20334,-4416,-12,14,10
5816,32767,-438,38,-53,-8,24490,20252,-4456,-34,8,9
5736,32767,-324,36,-55,-7,24554,20210,-4566,-45,18,6
5756,32767,-282,21,-56,-7,24462,20194,-4500,-45,27,7
5714,32767,-298,11,-60,-8,24482,20218,-4478,-40,28,8
5742,32767,-374,1,-63,-5,24486,20246,-4362,-48,18,9
5720,32767,-414,4,-60,-4,24484,20134,-4426,-50,18,10
5778,32767,-520,8,-62,-6,24552,20020,-4506,-37,19,10
5768,32767,-456,9,-53,-12,24554,20098,-4452,-15,23,8
5756,32767,-338,26,-55,-8,24578,20218,-4380,-10,22,7
5728,32767,-274,7,-57,-8,24544,20242,-4368,-20,15,10
5772,32767,-310,-19,-61,-12,24558,20200,-4370,-35,13,6
5778,32767,-342,-18,-59,-6,24588,20114,-4396,-43,18,1
5768,32767,-316,5,-63,-5,24598,20086,-4454,-28,23,2
5886,32767,-314,19,-62,-7,24454,20170,-4458,-11,32,6
5824,32767,-442,29,-58,-6,24416,20258,-4442,-17,28,11
5820,32767,-370,32,-53,-7,24406,20288,-4454,-32,21,11
5800,32767,-422,30,-55,-9,24514,20294,-4466,-41,14,6
5772,32767,-308,36,-53,-9,24488,20252,-4318,-44,19,1
5712,32767,-460,11,-52,-8,24566,20114,-4396,-41,24,1
5704,32767,-350,-16,-49,-11,24578,20024,-4402,-34,21,0
5642,32767,-254,-22,-59,-10,24474,20024,-4462,-18,31,4
5744,32767,-242,-10,-62,-7,24418,20174,-4432,5,24,12
5814,32767,-380,14,-60,-12,24404,20358,-4398,8,9,9
5806,32767,-360,41,-60,-5,24550,20348,-4506,-6,6,11
5798,32767,-328,45,-54,-5,24582,20276,-4522,-31,20,9
5770,32767,-314,35,-48,-6,24542,20246,-4528,-47,35,8
5720,32767,-454,20,-55,-5,24482,20224,-4384,-49,36,1
5712,32767,-398,12,-55,-6,24450,20154,-4346,-43,24,1
5802,32767,-414,1,-56,-9,24468,20128,-4384,-45,18,3
5754,32767,-322,-3,-60,-9,24566,20038,-4592,-33,32,7
5700,32767,-322,4,-68,-7,24478,20138,-4448,-1,37,10
5836,32767,-398,9,-67,-9,24396,20254,-4360,13,26,12
5876,32767,-402,21,-50,-8,24438,20302,-4416,-2,11,12
5776,32767,-448,24,-35,-6,24626,20260,-4388,-33,10,8
5616,32767,-314,24,-58,-4,24634,20250,-4434,-50,27,5
5736,32767,-368,17,-70,-7,24596,20184,-4370,-44,35,0
5842,32767,-404,17,-71,-3,24550,20092,-4458,-35,35,1
5862,32767,-326,18,-67,-2,24486,20102,-4458,-27,30,5
5810,32767,-398,14,-58,-5,24488,20088,-4486,-17,28,6
5886,32767,-436,14,-57,-9,24494,20152,-4482,-3,24,6
5878,32767,-476,14,-54,-10,24410,20244,-4402,1,19,4
5778,32767,-338,24,-51,-6,24512,20238,-4504,-16,23,4
5742,32767,-320,28,-55,-6,24506,20214,-4474,-27,27,4
5768,32767,-428,10,-57,-8,24428,20172,-4478,-24,32,3
5804,32767,-394,11,-52,-6,24436,20184,-4530,-20,26,5
5742,32767,-310,15,-53,-6,24474,20192,-4474,-28,23,7
5728,32767,-336,32,-58,-3,24538,20190,-4450,-23,22,7
5780,32767,-434,29,-58,-7,24516,20132,-4542,-16,25,5
5808,32767,-394,17,-57,-10,24476,20250,-4454,-25,25,6
5788,32767,-430,25,-54,-3,24490,20302,-4368,-31,26,7
5772,32767,-372,18,-54,-7,24498,20202,-4360,-33,22,6
5746,32767,-392,-5,-56,-7,24570,20162,-4426,-31,16,3
5760,32767,-438,-5,-57,-9,24610,20102,-4536,-25,20,1
5792,32767,-338,14,-58,-8,24492,20148,-4526,-15,32,6
5820,32767,-282,21,-58,-6,24390,20330,-4428,-11,31,5
5818,32767,-402,16,-54,-7,24316,20312,-4388,-28,19,6
5754,32767,-422,10,-52,-6,24430,20202,-4392,-45,11,3
5740,32767,-440,6,-54,-8,24554,20112,-4468,-46,12,-1
5710,32767,-364,13,-54,-9,24560,20088,-4492,-30,21,4
5756,32767,-312,39,-60,-5,24484,20118,-4450,-15,29,8
5712,32767,-344,22,-61,-8,24432,20142,-4446,-11,27,8
5788,32767,-462,9,-61,-7,24416,20294,-4536,-17,19,11
5796,32767,-390,17,-58,-5,24482,20350,-4560,-40,19,8
5820,32767,-440,12,-57,-7,24504,20226,-4516,-40,21,5
5806,32767,-458,8,-52,-8,24474,20156,-4392,-49,24,4
5776,32767,-438,15,-49,-6,24458,20114,-4438,-47,21,6
5722,32767,-400,17,-54,-7,24440,20104,-4448,-31,15,7
5724,32767,-280,6,-59,-10,24526,20192,-4438,-12,9,9
5780,32767,-362,1,-63,-6,24518,20242,-4404,-10,14,13
5782,32767,-332,5,-62,-7,24504,20250,-4486,-22,25,14
5816,32767,-410,18,-64,-4,24400,20230,-4462,-40,23,8
5826,32767,-426,26,-50,-4,24516,20248,-4438,-34,4,10
5754,32767,-472,28,-52,-7,24652,20220,-4472,-29,6,10
5738,32767,-398,20,-52,-3,24608,20200,-4516,-34,26,6
5686,32767,-390,9,-55,-4,24434,20178,-4386,-45,41,7
5770,32767,-388,-1,-64,-9,24322,20170,-4380,-49,33,7
5860,32767,-444,5,-61,-9,24356,20128,-4452,-41,18,8
5810,32767,-348,15,-50,-8,24410,20140,-4370,-23,3,12
5714,32767,-414,-1,-48,-10,24594,20144,-4422,0,6,17
5678,32767,-282,-2,-53,-8,24594,20264,-4376,-7,21,13
5626,32767,-366,6,-54,-6,24552,20212,-4370,-27,32,9
5704,32767,-364,14,-62,-7,24510,20270,-4404,-39,30,9
5806,32767,-372,25,-65,-3,24434,20174,-4470,-48,29,11
5774,32767,-370,24,-65,-4,24436,20166,-4470,-43,25,11
5872,32767,-392,10,-64,-7,24426,20216,-4500,-26,18,12
5816,32767,-466,7,-54,-4,24446,20170,-4512,-26,19,14
5712,32767,-422,14,-47,-5,24480,20198,-4410,-42,17,12
5708,32767,-500,17,-55,-8,24582,20148,-4382,-32,13,10
5752,32767,-408,22,-64,-5,24622,20158,-4478,-13,15,11
5756,32767,-394,21,-62,-4,24632,20190,-4438,-8,28,12
5772,32767,-348,9,-61,-6,24452,20208,-4442,-23,38,10
5836,32767,-404,-2,-63,-3,24444,20234,-4464,-42,32,9
5850,32767,-386,-5,-60,-5,24386,20218,-4464,-46,20,8
5790,32767,-454,16,-54,-6,24490,20192,-4476,-34,11,7
5784,32767,-408,22,-51,-7,24512,20116,-4482,-25,11,10
5722,32767,-400,13,-53,-7,24562,20172,-4554,-19,20,12
5700,32767,-378,4,-52,-8,24488,20222,-4386,-19,28,10
5742,32767,-390,6,-55,-6,24454,20296,-4290,-28,28,9
5764,32767,-434,14,-62,-4,24448,20226,-4328,-37,19,8
5838,32767,-468,6,-61,-9,24536,20104,-4482,-37,14,5
5792,32767,-378,18,-57,-4,24578,20046,-4514,-24,24,6
5786,32767,-342,17,-56,-6,24516,20132,-4430,-14,31,13
5848,32767,-374,8,-52,-7,24392,20262,-4498,-3,28,16
5828,32767,-470,11,-50,-5,24412,20322,-4326,-31,11,11
5768,32767,-500,13,-47,-6,24558,20262,-4342,-55,10,7
5676,32767,-428,18,-50,-8,24600,20132,-4442,-54,24,4
5702,32767,-302,21,-56,-6,24524,20060,-4474,-41,36,8
5740,32767,-294,5,-61,-8,24444,20076,-4462,-24,32,13
5836,32767,-380,-13,-61,-8,24420,20158,-4466,-18,18,13
5786,32767,-396,-3,-54,-7,24482,20264,-4430,-17,10,12
5722,32767,-336,13,-51,-7,24572,20262,-4510,-25,14,12
5744,32767,-364,18,-57,-7,24534,20200,-4420,-37,26,9
5780,32767,-388,21,-57,-7,24514,20116,-4382,-47,26,9
5818,32767,-328,13,-57,-4,24452,20080,-4458,-45,24,9
5758,32767,-412,-2,-56,-5,24524,20134,-4478,-31,18,10
5762,32767,-382,-8,-57,-10,24536,20190,-4448,-24,19,9
5804,32767,-362,-9,-61,-9,24510,20198,-4400,-28,22,11
5792,32767,-440,8,-60,-4,24468,20186,-4346,-34,18,9
5778,32767,-368,17,-58,-6,24478,20096,-4396,-37,19,13
5776,32767,-288,18,-60,-3,24456,20162,-4444,-23,17,14
5782,32767,-408,14,-58,-7,24468,20256,-4452,-15,9,15
5834,32767,-432,19,-58,-6,24586,20320,-4422,-31,14,16
5736,32767,-342,26,-52,-2,24622,20226,-4388,-49,20,18
5676,32767,-362,13,-58,-4,24532,20132,-4426,-56,28,9
5786,32767,-454,-9,-60,-7,24478,20122,-4316,-48,31,7
5874,32767,-436,-4,-59,-6,24466,20094,-4442,-31,19,9
5836,32767,-396,-1,-52,-9,24554,20152,-4440,-17,8,8
5782,32767,-318,-11,-47,-11,24574,20180,-4420,-26,20,11
5752,32767,-364,-7,-53,-7,24494,20184,-4332,-50,31,9
5766,32767,-334,5,-58,-9,24454,20174,-4330,-44,19,5
5796,32767,-368,18,-61,-12,24502,20136,-4444,-25,5,6
5756,32767,-278,19,-55,-5,24554,20042,-4406,-6,9,11
5678,32767,-246,17,-52,-7,24544,20170,-4494,-3,20,17
5758,32767,-262,3,-61,-8,24476,20322,-4412,-7,24,16
5838,32767,-426,16,-61,-5,24528,20334,-4246,-19,21,13
5754,32767,-410,24,-46,-8,24538,20212,-4400,-60,20,4
5758,32767,-452,16,-48,-8,24558,20118,-4524,-67,23,3
5706,32767,-346,16,-57,-6,24546,20016,-4406,-43,25,6
5788,32767,-196,0,-62,-10,24482,20050,-4434,-24,26,10
5764,32767,-238,-12,-59,-5,24476,20208,-4354,-23,25,15
5724,32767,-296,7,-60,-3,24468,20202,-4318,-29,13,13
5788,32767,-364,9,-64,-5,24590,20184,-4308,-22,5,10
5770,32767,-344,22,-62,-5,24698,20200,-4532,-21,17,9
5714,32767,-286,29,-61,-4,24624,20090,-4514,-17,36,11
5810,32767,-346,14,-60,-8,24402,20182,-4366,-12,35,9
5844,32767,-398,18,-57,-2,24458,20264,-4338,-34,19,12
5798,32767,-422,15,-58,-4,24532,20258,-4422,-60,10,9
5780,32767,-364,6,-57,-8,24548,20134,-4364,-58,21,5
5750,32767,-372,7,-57,-8,24552,20068,-4454,-40,26,7
5754,32767,-308,6,-57,-6,24606,20068,-4476,-27,25,10
5784,32767,-386,-6,-56,-12,24528,20102,-4318,-13,28,9
5696,32767,-332,2,-50,-9,24522,20208,-4288,-5,20,11
5722,32767,-376,14,-55,-5,24506,20270,-4236,-23,17,8
5724,32767,-348,19,-63,-9,24608,20210,-4428,-29,18,4
