ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32602,2016,80,-38,-83,23332,24616,-1098,25,-61,48,8284,4782,-9942,90,7,4
32767,32767,2280,68,-36,-188,23526,24482,-1308,-29,-69,58,8312,4608,-9826,77,14,5
32767,32767,2266,12,-56,-157,23770,24324,-1426,-58,-69,68,8108,4510,-9716,87,18,9
32767,32767,2160,34,-66,-171,23736,24116,-1498,-62,-57,62,8096,4500,-9802,104,-6,10
32767,32767,2156,-20,-52,-121,23946,24090,-1602,-21,-36,66,8264,4738,-9900,123,-25,9
32767,32767,2082,39,-31,-156,23998,24154,-1524,-12,-18,67,8358,4916,-9884,112,-15,3
32767,32767,2056,108,-19,-128,23864,24302,-1458,7,-3,53,8368,5018,-9912,85,-6,0
32767,32767,1936,101,-29,-134,23784,24408,-1344,20,-9,45,8376,4982,-9966,54,4,-4
32767,32767,2090,-34,-45,-59,23858,24500,-1210,30,-14,39,8384,4868,-9920,11,27,-9
32767,32767,2068,-105,-31,-103,23764,24450,-1094,20,-29,38,8276,4620,-9940,-8,40,-14
32767,32767,2072,-28,-29,-109,23742,24368,-794,13,-44,35,8252,4502,-9862,2,28,-17
32767,32767,1818,14,-21,-114,23996,24412,-866,17,-48,48,8360,4462,-9988,27,18,-22
32767,32767,1946,45,-11,-45,23746,24532,-734,34,-41,89,8448,4482,-9956,52,26,-21
32767,32767,1884,31,-22,-49,23920,24602,-942,13,-49,81,8248,4596,-9942,71,52,-20
32767,32767,1774,-32,-20,-47,23904,24806,-1052,7,-45,107,8260,4716,-9984,80,46,-22
32767,32767,1648,-27,-36,-40,23792,24684,-1146,-36,-30,129,8446,4730,-9944,74,45,-23
32767,32767,1730,-24,-38,-41,23560,24522,-982,-91,-44,104,8414,4758,-9876,56,69,-21
32767,32767,1888,11,-40,-30,24180,24724,-1396,-122,-42,81,8280,4720,-9786,31,93,-21
32767,32767,1936,56,-43,-33,23736,24618,-1306,-90,1,134,8204,4696,-9710,17,85,-15
32767,32767,1844,51,-45,-13,23580,24376,-1390,-97,-17,121,8248,4680,-9776,27,62,-5
32767,32767,1960,-6,-58,-12,23750,24598,-1592,-81,-28,100,8342,4748,-9886,36,52,1
32767,32767,2172,-63,-65,-11,23418,24476,-1400,-102,-17,93,8294,4934,-9982,19,57,19
32767,32767,2394,-51,-63,2,23716,24290,-1542,-95,-26,71,8200,4988,-9962,5,62,39
32767,32767,2532,1,-49,10,23748,24238,-1440,-66,-23,50,8188,4944,-9918,0,61,60
32767,32767,2544,13,-27,15,23374,24044,-1290,-69,-18,21,8058,4860,-9920,0,58,73
32767,32767,2500,13,-15,4,23234,24040,-1126,-12,-22,-2,8034,4696,-9838,2,48,74
32767,32767,2362,-6,-12,0,23450,24306,-1008,27,-37,-14,8254,4560,-9808,9,17,50
32767,32767,2320,-26,0,-3,23422,24508,-1278,40,-23,22,8560,4660,-9802,9,13,10
32767,32767,2278,-46,26,11,23484,24506,-1310,17,-33,38,8626,4746,-9962,-19,46,-3
32767,32767,2168,-67,39,28,23712,24498,-1376,-12,-33,7,8350,4730,-10150,-64,87,11
32767,32767,1890,-79,44,31,24022,24478,-1362,-40,-26,-7,8254,4776,-10054,-72,82,11
32767,32767,1592,-81,45,52,24028,24364,-1228,-74,-12,-20,8474,4770,-10070,-61,64,8
32767,32767,1460,-66,10,53,23864,24222,-1132,-30,-25,-43,8642,4726,-10132,-48,76,13
32767,32767,1534,-97,-19,58,23820,24350,-1058,6,-48,-43,8532,4710,-10244,-27,105,22
32767,32767,1656,-82,-48,57,23714,24562,-980,52,-69,-31,8406,4708,-10276,-9,117,26
32767,32767,1900,-25,-60,41,23914,24728,-1052,68,-90,-19,8316,4664,-10242,0,110,41
32767,32767,2164,3,-83,30,24142,24964,-1106,40,-76,-10,8328,4642,-10004,11,99,64
32767,32767,2408,22,-83,44,24042,24984,-1186,-3,-50,-4,8072,4636,-9766,22,93,88
32767,32767,2264,24,-72,46,23584,24872,-1214,-47,-40,-13,8126,4782,-9798,50,62,99
32767,32767,2268,38,-56,68,23378,24590,-1232,-63,-59,-23,8140,5010,-9898,65,42,96
32767,32767,2348,-58,-59,97,23774,24306,-1178,-52,-79,-22,8290,5226,-10010,24,35,81
32767,32767,2420,-86,-37,66,23874,24342,-1172,-32,-72,-20,8322,5366,-10040,-37,38,56
32767,32767,2472,-29,-36,145,23756,24450,-1230,-15,-53,-11,8260,5368,-10058,-96,56,44
32767,32767,2284,-83,-31,102,23662,24624,-1338,-1,-47,-11,8224,5198,-10096,-172,66,32
32767,32767,1916,-167,-32,127,23600,24740,-1298,-15,-46,-20,8234,5028,-10134,-220,66,26
32767,32767,2092,-146,0,160,23750,24748,-1282,-29,-47,-26,8314,4680,-10282,-204,62,29
32767,32767,1820,-166,-23,192,23838,24618,-1270,-47,-48,-29,8312,4592,-10534,-170,80,17
32767,32767,1966,-166,-4,126,23608,24562,-1312,-40,-42,-24,8212,4446,-10524,-150,91,10
32767,32767,2088,-138,-27,115,23560,24590,-1436,-28,-50,-26,8210,4376,-10484,-115,89,7
32767,32767,1884,-177,-37,158,23714,24594,-1276,-21,-59,-36,8212,4440,-10396,-52,87,11
32767,32767,1698,-203,-33,76,24066,24528,-1198,-27,-64,-57,8072,4506,-10478,4,90,25
32767,32688,1902,-146,-65,31,23864,24548,-1288,-23,-43,-59,7884,4442,-10342,49,95,35
32767,32672,1914,-114,-79,13,23560,24424,-1282,-24,-41,-39,7890,4468,-10222,74,66,20
32767,32288,2094,-66,-84,-13,23914,24440,-1190,9,-71,-42,8088,4474,-10020,73,45,-14
32767,32767,2120,-23,-84,-9,24030,24650,-1172,24,-64,-55,8216,4592,-10076,71,34,-30
32767,32767,2106,-47,-47,18,23728,24684,-1310,34,-56,-47,8390,4772,-10190,77,42,-34
32767,32767,2118,-105,-25,46,23938,24798,-1046,21,-76,-60,8464,4982,-10258,74,48,-33
32767,32767,2016,-139,-8,56,24102,24844,-1104,14,-64,-78,8474,5254,-10314,33,59,-48
32767,32767,1906,-102,-16,43,23420,24800,-1284,20,-40,-50,8454,5296,-10328,-24,62,-57
32767,32767,1896,-102,-27,39,23440,24540,-1190,11,-84,-33,8468,5154,-10388,-57,62,-51
32767,32767,2168,-93,-41,33,24040,24546,-1062,3,-100,-67,8454,4892,-10444,-61,66,-43
32767,32767,2228,-82,-62,28,23856,24562,-1296,-10,-60,-70,8210,4658,-10464,-52,74,-43
32767,32767,2510,-42,-54,30,23406,24184,-1284,-9,-64,-50,8068,4510,-10304,-26,53,-44
32767,32767,2550,-3,-44,24,23918,24066,-1336,13,-80,-97,8052,4564,-10124,5,29,-33
32767,32767,2334,-7,-30,21,24000,24320,-1204,47,-67,-79,8086,4682,-10202,58,0,-14
32767,32767,2184,-77,-39,21,23640,24518,-1218,68,-46,-41,8244,4886,-10408,104,-12,-11
32767,32767,2176,-140,-43,24,23448,24614,-1116,41,-76,-63,8440,4982,-10494,94,2,-26
32767,32767,2200,-120,-43,23,23630,24758,-1106,40,-92,-97,8388,4986,-10452,26,36,-50
32767,32767,2206,-58,-29,23,23666,24530,-1246,24,-94,-96,8166,4926,-10398,-53,60,-62
32767,32767,2206,10,-14,20,23782,24216,-1108,50,-112,-85,7970,4756,-10242,-90,44,-59
32767,32767,2046,-2,-13,24,24212,24318,-1220,41,-93,-99,8108,4532,-10308,-58,2,-47
32767,32767,1916,-89,-19,29,23608,24564,-1250,58,-57,-68,8278,4354,-10402,-29,-1,-45
32767,32767,1960,-142,-27,29,23412,24710,-1382,48,-61,-71,8442,4416,-10520,-15,23,-53
32767,32767,2046,-108,-22,22,23652,24732,-1324,40,-90,-70,8260,4510,-10474,-16,48,-57
32767,32767,2024,-37,-19,19,23844,24540,-1202,3,-93,-106,8100,4540,-10410,-1,38,-60
32767,32767,2074,2,-13,23,23814,24492,-1334,-5,-87,-113,8146,4550,-10418,32,17,-64
32767,32767,2074,-54,-18,22,23702,24526,-1200,8,-67,-76,8350,4544,-10404,40,6,-60
32767,32767,2044,-136,-17,0,23668,24534,-1274,29,-67,-55,8402,4518,-10412,34,21,-56
32767,32767,1984,-148,-23,-16,23642,24748,-1372,51,-61,-59,8318,4524,-10406,33,44,-53
32767,32767,2066,-62,-31,-10,23884,24740,-1550,47,-66,-38,8188,4544,-10358,44,22,-60
32767,32767,2052,-8,-21,-11,23776,24666,-1546,43,-58,-45,8280,4730,-10324,59,1,-55
32767,32767,2194,-39,-33,-3,23620,24554,-1312,4,-74,-69,8432,4750,-10524,47,10,-42
32767,32767,2122,-76,-26,-1,23696,24544,-1480,47,-76,-61,8322,4766,-10534,26,36,-34
32767,32767,2204,-61,-36,-13,23854,24486,-1472,34,-66,-28,8152,4732,-10322,8,40,-29
32767,32767,2092,-70,-41,-45,23856,24486,-1260,49,-60,-25,8070,4670,-10358,3,32,-27
32767,32767,1936,-29,-51,-18,23886,24682,-1332,43,-47,-40,8164,4530,-10374,4,19,-27
32767,32767,2258,20,-32,-13,23346,24572,-1418,54,-45,-23,8368,4404,-10426,17,20,-26
32767,32767,2294,6,-29,-47,23496,24350,-1350,95,-84,-36,8240,4372,-10492,3,44,-28
32767,32767,2254,-33,-29,-51,23824,24410,-1310,104,-96,-43,8126,4398,-10360,-4,35,-33
32767,32767,2128,-71,-23,-48,23814,24530,-1420,124,-75,-14,8336,4346,-10234,16,4,-28
32767,32767,2022,-58,-27,-62,23756,24780,-1314,101,-59,-2,8470,4314,-10342,34,5,-24
32767,32767,1822,-30,-22,-21,23740,24848,-1214,75,-44,12,8462,4310,-10344,28,22,-27
32767,32767,1852,36,-23,-110,23610,24712,-1192,30,-39,1,8180,4298,-10480,22,34,-23
32767,32767,1972,67,-66,-27,23650,24548,-1236,19,-50,2,8084,4276,-10466,49,14,-20
32767,32767,2192,-79,-58,-114,23920,24494,-1132,16,-50,12,8260,4490,-10498,81,-2,-21
32767,32767,2298,-123,-57,-64,23900,24550,-1106,32,-26,28,8358,4478,-10374,59,15,-13
32767,32767,2480,-36,-35,-107,23582,24744,-1062,59,-18,41,8308,4384,-10198,27,27,-17
32767,32767,2230,90,-13,-152,23502,24890,-1252,60,-27,45,8056,4304,-10180,13,13,-19
32767,32767,1844,134,-25,-89,23700,24954,-1356,15,-28,53,8164,4220,-10248,41,-21,-12
32767,32767,1892,45,-46,-72,23684,24812,-1408,-45,-16,53,8356,4266,-10470,88,-36,-7
32767,32767,1988,-120,-47,-21,23508,24712,-1546,-60,-20,45,8542,4532,-10608,93,-15,-11
32767,32767,2168,-117,-52,-123,23784,24552,-1518,-67,-29,45,8460,4608,-10694,47,26,-16
32767,32767,2130,-68,-48,-99,23912,24486,-1466,-47,-21,62,8162,4576,-10442,-13,51,-18
32767,32767,2050,10,-35,-125,23846,24356,-1440,-17,-10,63,7928,4320,-10076,-42,14,-23
32767,32767,2082,61,-30,-105,23928,24452,-1428,7,-6,59,8136,4064,-10278,-2,-21,-18
32767,32767,1868,15,-50,-88,24288,24760,-1408,39,-5,67,8490,4090,-10436,53,-18,-19
32767,32767,1934,-92,-27,-94,24074,25142,-1288,8,10,48,8596,4308,-10644,70,13,-22
32767,32767,1916,-61,-28,-85,23668,25128,-1058,-42,-3,28,8542,4524,-10604,52,49,-19
32767,32767,1884,-14,-30,-42,23662,24924,-1014,-64,-33,28,8370,4460,-10514,35,60,-21
32767,32767,1920,-13,-30,-87,23690,24624,-860,-72,-59,16,8324,4380,-10396,21,61,-31
32767,32767,1936,21,-24,-42,23966,24570,-972,-40,-54,19,8330,4214,-10352,3,55,-32
32767,32767,1906,77,-18,-54,23852,24724,-1172,5,-29,74,8274,4058,-10334,18,52,-18
32767,32767,1866,42,-33,-73,23738,24934,-1408,-16,-15,84,8280,4160,-10466,54,55,-5
32767,32767,1882,-53,-50,-47,23688,25220,-1582,-19,-9,84,8352,4294,-10648,91,60,-5
32767,32767,1896,-60,-56,-50,23536,24976,-1428,-85,-9,79,8506,4376,-10544,110,67,-6
32767,32767,2080,18,-46,-60,23580,24704,-1476,-135,-40,44,8496,4394,-10542,85,93,-12
32767,32767,2142,101,-31,-65,23702,24618,-1474,-125,-25,31,8326,4352,-10350,42,113,-19
32767,32767,1964,127,-33,-58,23598,24418,-1430,-146,-32,48,8102,4314,-10134,27,107,-8
32767,32767,2024,87,-34,-59,23532,24406,-1252,-140,-30,22,8078,4252,-10180,43,70,1
32767,32767,1880,65,-42,-50,23676,24446,-1258,-140,-28,14,8364,4240,-10404,65,56,3
32767,32767,1990,28,-57,-34,23754,24266,-1198,-142,-11,30,8430,4270,-10496,50,78,-2
32767,32767,2080,-20,-52,-32,23730,24152,-1376,-90,-5,36,8226,4368,-10344,18,100,-7
32767,32767,2118,14,-42,-32,24032,24494,-1176,-37,-4,21,7962,4448,-10346,-10,89,-1
32767,32767,2170,53,-31,-27,23866,24766,-1206,-50,15,9,7876,4380,-10356,-9,61,15
32767,32767,2232,18,-38,-18,23576,24944,-1242,-82,19,-12,8004,4238,-10376,5,38,21
32767,32767,2156,-63,-36,-3,23696,25028,-1294,-106,3,-11,8280,4154,-10438,13,32,9
32767,32767,2178,-74,-27,8,23718,24944,-1244,-147,2,-4,8358,4152,-10606,-7,49,0
32767,32767,2068,-30,-6,9,23746,24860,-1266,-166,5,-6,8374,4170,-10566,-21,66,-12
32767,32767,2046,-8,-1,10,23740,24832,-1502,-159,2,-6,8434,4216,-10568,-13,62,-19
32767,32767,1954,-74,14,35,23790,24872,-1602,-152,5,-6,8438,4290,-10584,-13,68,-20
32767,32767,1776,-143,28,49,23794,24792,-1538,-147,4,5,8362,4282,-10518,-22,71,-18
32767,32767,1782,-92,18,55,23862,24816,-1526,-150,3,3,8398,4324,-10582,-30,66,-16
32767,32767,1680,-18,10,75,23872,24688,-1528,-182,21,3,8448,4244,-10574,-33,68,-8
32767,32767,1722,-7,12,105,23612,24514,-1478,-172,18,6,8366,4344,-10554,-23,70,7
32767,32767,1874,-40,-11,103,23434,24448,-1474,-140,-2,-17,8352,4416,-10658,-4,66,28
32767,32767,1998,-83,-45,72,23420,24406,-1498,-106,-22,-34,8278,4452,-10646,10,51,51
32767,32767,2306,-111,-71,43,23768,24530,-1472,-84,-27,-19,8176,4426,-10632,0,55,54
32767,32767,2690,-101,-65,51,23788,24632,-1584,-67,-5,4,7900,4322,-10456,-26,60,54
32767,32767,2534,-33,-48,36,23630,24718,-1490,-64,-10,-7,7734,4288,-10280,-53,41,45
32767,32767,2400,13,-2,79,23632,24794,-1486,-79,-18,-28,7926,4284,-10206,-61,-8,41
32767,32767,2156,0,-4,65,23684,24762,-1376,-90,-23,-27,8342,4298,-10386,-51,-37,32
32767,32767,1818,-102,19,149,23740,24522,-1404,-84,-30,-23,8614,4500,-10702,-41,-9,17
32767,32767,1806,-139,18,115,23702,24328,-1286,-59,-50,-41,8504,4638,-10838,-81,54,-5
32767,32767,2076,-162,40,149,23668,24286,-1340,-4,-74,-58,8230,4464,-10678,-174,86,-29
32767,32767,2016,-101,30,130,23656,24410,-1424,38,-85,-58,8116,4162,-10584,-214,76,-44
32767,32767,1912,-56,83,185,23946,24746,-1414,31,-60,-20,8112,3824,-10434,-184,57,-53
32767,32767,2026,-69,47,130,23808,24790,-1444,28,-47,5,8178,3576,-10388,-124,33,-50
32767,32767,1892,-230,26,95,23596,24758,-1436,11,-56,-10,8210,3512,-10426,-71,24,-44
32767,32767,1772,-255,20,124,23554,24624,-1368,20,-76,-31,8132,3664,-10526,-20,14,-43
32767,32767,1818,-169,39,146,23768,24614,-1302,24,-92,-38,8106,3972,-10628,33,-6,-38
32767,32767,1770,-81,52,133,23962,24646,-1324,-8,-70,-30,8148,4356,-10530,50,-22,-31
32767,32767,1836,-59,43,138,23748,24710,-1382,-11,-52,-6,8268,4516,-10582,29,-33,-29
32767,32767,1848,-116,8,124,23404,24550,-1436,-4,-63,-8,8292,4534,-10600,-28,-29,-47
32767,32767,1896,-160,-2,133,23810,24378,-1440,65,-92,-25,8290,4468,-10672,-84,-27,-58
32767,32767,2210,-162,7,138,23658,24364,-1522,93,-94,-31,8276,4322,-10634,-133,-17,-59
32767,32767,2112,-148,-4,123,23620,24564,-1522,83,-109,-46,8110,4276,-10630,-164,-9,-58
32767,32767,2068,-172,14,124,23646,24702,-1452,65,-101,-56,8214,4130,-10594,-159,-26,-56
32767,32767,1848,-203,22,116,23422,24570,-1470,34,-110,-71,8452,4100,-10644,-139,-30,-52
32767,32767,1776,-204,9,88,23656,24518,-1342,38,-114,-78,8546,4006,-10674,-128,-7,-49
32767,32767,1746,-228,-2,74,23806,24224,-1312,55,-104,-61,8412,3910,-10526,-126,13,-51
32767,32767,1728,-250,-3,71,23646,24452,-1296,98,-91,-79,8186,3818,-10616,-113,4,-44
32767,32767,1628,-232,-16,75,23476,24662,-1404,113,-85,-57,8244,3882,-10734,-73,-7,-47
32767,32767,1664,-264,-21,78,23558,24722,-1324,86,-88,-47,8362,3964,-10764,-36,-11,-51
32767,32767,1850,-234,-22,79,23594,24810,-1282,52,-100,-60,8538,3902,-10728,-38,3,-53
32767,32767,1916,-194,-18,66,23786,24740,-1374,10,-93,-80,8396,3904,-10508,-60,23,-61
32767,32767,1838,-167,-10,46,23698,24496,-1338,33,-98,-60,8294,3866,-10534,-60,27,-54
32767,32767,1652,-159,-26,40,23650,24196,-1354,34,-105,-79,8282,3908,-10594,-26,13,-38
32767,32767,1688,-181,-25,38,23742,24428,-1474,74,-94,-88,8444,3944,-10658,5,5,-21
32767,32767,1682,-187,-38,37,23528,24502,-1376,94,-84,-66,8478,3970,-10730,2,29,-20
32767,32767,1924,-196,-44,30,23442,24578,-1384,76,-102,-74,8404,4040,-10752,-5,43,-20
32767,32767,1962,-170,-43,26,23530,24782,-1490,101,-103,-84,8358,4118,-10802,4,49,-6
32767,32767,1990,-110,-32,8,23798,24688,-1352,68,-112,-72,8340,4024,-10642,15,50,10
32767,32767,2044,-49,-29,-14,23908,24566,-1338,32,-90,-89,8344,3840,-10368,15,45,9
32767,32767,1870,-28,-28,-28,23556,24576,-1482,65,-63,-83,8282,3758,-10360,6,28,-7
32767,32767,1764,-40,-39,-30,23368,24596,-1484,81,-83,-63,8366,3764,-10482,29,12,-5
32767,32767,1738,-95,-41,-13,23612,24678,-1548,118,-101,-60,8434,3954,-10776,79,16,18
32767,32767,1868,-102,-47,-7,23850,24748,-1476,91,-106,-74,8408,4292,-10838,81,52,34
32767,32767,2040,-82,-40,-12,23950,24758,-1380,76,-91,-78,8310,4290,-10542,-3,66,21
32767,32767,1914,-33,-36,-28,23792,24692,-1578,53,-66,-70,8254,4076,-10398,-71,52,18
32767,32767,1858,19,-49,-28,23802,24688,-1424,51,-57,-60,8230,3812,-10410,-49,36,31
32767,32767,1936,-40,-56,-19,23798,24860,-1306,52,-49,-48,8314,3756,-10674,24,29,42
32767,32767,1962,-109,-62,-18,23606,24866,-1068,35,-46,-36,8400,3910,-10812,56,29,43
32767,32767,1902,-99,-50,-23,23926,24864,-1220,14,-41,-16,8478,4078,-10818,32,41,39
32767,32767,1838,-5,-36,-32,23640,24744,-1272,20,-42,0,8458,4072,-10772,-5,56,36
32767,32767,1858,60,-28,-35,23480,24640,-1234,35,-70,-17,8278,3884,-10606,4,61,42
32767,32767,1900,61,-43,-53,23804,24764,-1346,42,-78,-23,8176,3892,-10702,21,42,35
32767,32767,1788,22,-66,-87,23910,24708,-1498,40,-61,-6,8272,3778,-10666,23,27,32
32767,32767,1824,-54,-89,-128,23770,24648,-1500,17,-46,3,8302,3704,-10576,25,41,25
32767,32767,1786,-55,-72,-112,23792,24706,-1436,-7,-25,7,8228,3824,-10636,48,45,23
32767,32767,1684,108,-79,-107,23768,24748,-1460,-30,-10,14,8060,3996,-10476,85,38,30
32767,32767,1810,118,-73,-95,23582,24626,-1374,-34,-2,16,8046,4172,-10588,101,19,28
32767,32767,1828,76,-63,-115,23682,24604,-1346,-21,-3,17,8238,4108,-10522,79,1,19
32767,32767,1944,44,-92,-123,24108,24758,-1198,4,44,75,8396,3940,-10606,31,9,14
32767,32767,2000,-15,-83,-72,24060,24814,-1232,11,71,111,8286,3906,-10636,28,26,17
32767,32767,2028,-49,-90,-142,23736,25036,-1134,4,67,128,8274,4086,-10544,55,26,25
32767,32767,2060,-17,-49,-69,23692,25200,-1080,-72,50,114,8240,4186,-10606,76,20,35
32767,32767,1948,29,-64,-107,23976,25138,-1192,-119,38,106,8240,4168,-10586,50,24,20
32767,32767,1882,35,-51,-161,23898,24912,-1456,-153,29,103,8270,4064,-10556,10,21,3
32767,32767,1782,56,-64,-113,23826,24666,-1392,-163,4,86,8274,3888,-10626,10,20,3
32767,32767,1890,27,-72,-144,23972,24564,-1354,-164,-15,60,8268,3754,-10680,54,24,4
32767,32767,1936,-21,-77,-121,23934,24588,-1470,-112,-4,69,8264,3838,-10642,92,29,-1
32767,32767,1966,-23,-62,-113,23516,24652,-1614,-85,0,79,8108,4054,-10490,87,22,-3
32767,32767,1814,34,-63,-123,23430,24858,-1634,-69,-18,87,8150,4094,-10534,90,6,-5
32767,32767,1678,87,-45,-101,23518,24942,-1528,-82,-26,76,8370,4124,-10662,102,-2,-9
32767,32767,1770,96,-47,-89,23628,24910,-1408,-124,-27,36,8516,4110,-10724,100,16,-17
32767,32767,1840,32,-49,-77,23862,24888,-1638,-127,-15,28,8558,4016,-10856,76,52,-26
32767,32767,1878,-27,-48,-118,23358,24494,-1550,-126,1,60,8278,3982,-10562,54,72,-31
32767,32767,1800,-15,-39,-101,23578,24330,-1464,-110,-24,17,8160,3982,-10426,56,64,-24
32767,32767,1706,61,-44,-104,23832,24552,-1676,-60,0,57,8108,4004,-10314,69,40,-19
32767,32767,1620,94,-39,-113,23604,24582,-1556,-57,17,77,8304,4028,-10522,84,24,-13
32767,32767,1834,70,-57,-96,23738,24944,-1626,-32,7,61,8354,4008,-10558,86,38,-12
32767,32767,1990,-1,-72,-76,23750,25246,-1618,-64,16,47,8224,4218,-10562,55,51,-20
32767,32767,2082,-75,-72,-36,23606,25386,-1432,-83,33,66,8146,4316,-10632,31,45,-14
32767,32767,2144,-9,-47,-31,23682,25186,-1542,-164,49,89,8254,4288,-10676,32,36,-3
32767,32767,2260,22,-33,-33,23594,24928,-1552,-168,58,112,8416,4250,-10650,17,49,-4
32767,32767,2186,-7,-13,-33,23510,24830,-1646,-160,51,106,8390,4090,-10570,-24,70,-21
32767,32767,2068,1,-5,-35,23840,24794,-1686,-88,6,75,8342,3870,-10468,-54,71,-32
32767,32767,1830,18,-5,-33,23892,24808,-1760,-97,4,38,8204,3728,-10468,-26,58,-26
32767,32767,1840,-2,-13,-27,23466,24604,-1586,-95,1,28,8206,3826,-10512,-8,52,-24
32767,32767,1762,-40,-31,-9,23302,24344,-1524,-94,-31,-11,8182,3872,-10578,6,43,-23
32767,32767,1762,-76,-41,5,23692,24432,-1384,-9,-63,-18,8200,4026,-10650,3,42,-14
32767,32767,1902,-70,-41,1,23352,24440,-1418,19,-57,-16,8010,4120,-10462,-24,34,-14
32767,32767,1896,-26,-35,11,23338,24646,-1470,52,-70,-14,7770,3834,-10090,-44,-21,-15
32767,32767,1798,13,-41,9,23738,24954,-1632,52,-65,4,8050,3530,-10100,-7,-94,3
32767,32767,1764,-22,-46,37,23668,25042,-1564,24,-46,-9,8542,3652,-10510,53,-106,46
32767,32767,2124,-118,-45,71,23524,25152,-1578,-15,-41,-36,8660,4196,-10650,66,-44,55
32767,32767,2374,-198,-35,93,23612,25108,-1512,-54,-48,-34,8418,4606,-10602,9,-16,38
32767,32767,2472,-178,-11,133,23554,24678,-1502,-84,-30,-34,8422,4780,-10594,-57,-26,33
32767,32767,2404,-146,5,146,23374,24520,-1458,-64,-37,-37,8616,4694,-10620,-112,-28,35
32767,32767,2126,-178,-16,104,23744,24462,-1490,-40,-51,-34,8652,4460,-10512,-166,4,40
32767,32767,2152,-207,-24,103,24092,24504,-1532,-11,-46,-25,8398,4138,-10374,-212,34,31
32767,32767,1914,-155,-22,146,24030,24554,-1636,31,-16,-20,8292,3936,-10404,-221,24,16
32767,32767,1672,-113,-26,175,23544,24624,-1510,73,-2,-5,8398,3734,-10518,-193,19,11
32767,32767,2002,-123,-14,101,23468,24686,-1502,101,-31,20,8282,3660,-10630,-147,56,15
32767,32767,1910,-126,-33,105,23664,24944,-1510,108,-43,25,8070,3702,-10450,-116,68,14
32767,32767,1856,-160,-43,130,23782,25238,-1606,81,-49,11,8084,3806,-10458,-76,41,18
32767,32767,1858,-158,-36,120,23876,25344,-1672,15,-52,-9,8306,3816,-10578,-38,13,19
32767,32767,1998,-127,-43,52,23904,25212,-1618,-31,-38,-19,8352,3824,-10490,-42,27,7
32767,32767,1940,-123,-41,109,23760,24970,-1654,-57,-29,-19,8222,3942,-10440,-82,43,-4
32767,32767,1736,-74,-19,103,23604,24768,-1616,-39,-41,-16,8144,3988,-10348,-100,29,-4
32767,32767,1776,-74,-20,126,23662,24872,-1504,-13,-55,-3,8312,4080,-10570,-75,9,7
32767,32767,1680,-97,-22,114,23704,25024,-1582,5,-61,8,8232,4166,-10692,-81,32,-1
32767,32767,1878,-122,-54,107,23710,25048,-1618,7,-73,-15,7962,4034,-10386,-141,26,-23
32767,32767,1990,-189,-30,156,23770,24974,-1624,-20,-86,-37,8070,3840,-10354,-180,-14,-33
32767,32767,1836,-166,-55,107,23738,24860,-1642,-17,-80,-22,8386,3816,-10612,-163,-24,-29
32767,32767,1958,-135,-31,118,23626,24824,-1676,7,-75,-16,8544,3902,-10786,-116,2,-17
32767,32767,1958,-182,-8,194,23652,24884,-1650,17,-82,-14,8554,4042,-10972,-77,40,-6
32767,32767,2004,-233,-1,168,23824,25020,-1722,23,-77,-6,8428,4198,-10846,-69,65,-3
32767,32767,1988,-283,-13,113,23616,24974,-1780,31,-74,-10,8396,4178,-10748,-86,74,-8
32767,32767,1930,-203,-15,107,23340,24914,-1560,7,-92,-31,8418,3926,-10686,-90,69,-7
32767,32767,2098,-116,-57,37,23484,24800,-1470,-23,-101,-49,8382,3590,-10638,-67,83,-5
32767,32767,2168,-116,-55,37,23926,24718,-1590,-38,-76,-37,8076,3512,-10570,-28,85,1
32767,32767,2250,-85,-59,19,23534,24496,-1516,-46,-53,-25,7950,3464,-10542,11,59,-1
32767,32767,2090,-29,-48,15,23468,24494,-1354,-46,-58,-43,8054,3584,-10582,46,18,-10
32767,32767,2066,7,-28,24,23682,24878,-1322,-22,-46,-33,8148,3814,-10614,71,6,-19
32767,32767,1982,-1,-23,18,23346,24776,-1322,-48,-36,-18,8292,4140,-10656,79,20,-13
32767,32767,1884,-100,-27,16,23298,24744,-1212,-47,-60,-35,8426,4278,-10634,49,41,-2
32767,32767,1950,-135,-29,19,23696,24836,-1368,-76,-76,-60,8200,4216,-10546,-18,61,-10
32767,32767,2014,-101,-31,16,24018,24854,-1570,-97,-47,-64,8146,3916,-10564,-71,51,-36
32767,32767,2014,-57,-21,16,23680,24724,-1720,-54,-35,-42,8298,3790,-10516,-75,35,-43
32767,32767,2052,-55,-14,22,23406,24644,-1626,-29,-62,-81,8412,3774,-10496,-85,34,-38
32767,32767,2056,-67,-6,15,23818,24982,-1732,4,-78,-104,8136,3680,-10450,-89,19,-26
32767,32767,1872,-60,-20,7,23784,25118,-1754,-35,-60,-81,8118,3502,-10466,-55,-38,-19
32767,32767,1866,-74,-44,4,23602,24880,-1722,-54,-67,-83,8470,3404,-10642,20,-75,-16
32767,32767,1984,-91,-53,1,23770,24844,-1770,-40,-71,-105,8632,3584,-10676,76,-34,-7
32767,32767,2054,-4,-42,-5,23698,24772,-1730,-17,-78,-87,8368,3830,-10710,67,14,-14
