ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32767,2050,-6,-57,-108,23710,25760,-1860,-94,25,102,8214,3920,-11530,44,-22,-9
32767,32767,1952,16,-45,-131,23736,25718,-1968,-156,35,116,8474,3916,-11568,14,-13,-11
32767,32767,1840,-3,-33,-100,23914,25588,-2028,-152,42,123,8650,3892,-11500,-16,21,-7
32767,32767,1882,-23,-25,-73,23950,25492,-2114,-145,54,125,8568,3678,-11430,-21,58,2
32767,32767,1630,-5,-47,-101,23846,25550,-1996,-105,52,121,8282,3358,-11294,17,67,9
32767,32767,1756,-53,-60,-114,23792,25676,-2056,-91,43,113,8202,3272,-11306,39,48,-3
32767,32767,1840,-1,-78,-133,23610,25756,-1900,-100,26,109,8110,3382,-11186,54,32,-9
32767,32767,1966,56,-65,-64,23636,25696,-1924,-118,5,91,8126,3566,-11228,93,18,-1
32767,32767,2170,26,-56,-29,23926,25698,-2108,-108,5,100,8244,3870,-11434,133,13,5
32767,32767,2200,-38,-45,-37,23680,25422,-1998,-113,13,110,8450,4134,-11578,122,28,12
32767,32767,2170,-79,-40,-32,23880,25394,-1900,-77,11,99,8502,4192,-11418,63,55,11
32767,32767,2050,-70,-35,-45,23868,25664,-2014,-66,32,116,8382,3970,-11268,-3,84,0
32767,32767,2058,-12,-34,-53,23520,25826,-1994,-82,39,113,8196,3578,-11148,-16,87,-10
32767,32767,1968,68,-34,-48,23710,26010,-2136,-108,38,105,8246,3428,-11152,-5,64,-7
32767,32767,2046,48,-39,-47,23452,25968,-1996,-127,58,120,8304,3388,-11116,8,59,-2
32767,32767,1998,18,-39,-39,23304,25630,-2054,-202,27,78,8164,3430,-11158,21,58,-1
32767,32767,2126,4,-45,-34,23698,25600,-2034,-128,16,81,8098,3614,-11194,51,41,-2
32767,32767,2114,-46,-54,-21,23678,25414,-2226,-155,17,91,8228,3780,-11126,60,27,-3
32767,32767,2194,-118,-51,-27,23452,25370,-1944,-112,20,79,8246,3840,-11100,26,27,-7
32767,32767,2136,-100,-46,-14,23660,25390,-2094,-112,5,57,8140,3830,-11158,-19,26,-15
32767,32767,2116,-25,-32,1,23716,25492,-2014,-100,20,63,8076,3740,-11230,-35,14,-19
32767,32767,2142,-10,-23,21,23338,25424,-2014,-89,20,47,8264,3776,-11360,-35,10,-22
32767,32767,2278,-94,-22,19,23412,25558,-2070,-79,-1,18,8366,3710,-11348,-55,18,-29
32767,32767,2154,-151,-22,30,23590,25690,-2060,-68,-15,28,8288,3560,-11328,-81,32,-38
32767,32767,2132,-144,-8,27,23518,25622,-1998,-106,-14,12,8340,3496,-11220,-88,33,-41
32767,32767,2024,-88,1,24,23682,25706,-2096,-108,-16,2,8290,3444,-11274,-62,26,-31
32767,32767,1890,-68,3,43,23654,25640,-2048,-109,-20,14,8238,3458,-11400,-29,25,-21
32767,32767,1886,-96,-7,53,23606,25578,-2042,-93,-28,-13,8248,3496,-11398,-11,19,-25
32767,32767,1778,-128,-16,68,23682,25600,-2076,-61,-47,-14,8378,3598,-11382,-20,17,-32
32767,32767,1878,-91,-20,68,23826,25600,-2072,-41,-56,-16,8390,3602,-11394,-34,27,-30
32767,32767,1984,-79,-19,63,23868,25776,-2104,-17,-58,-21,8370,3642,-11228,-41,25,-21
32767,32767,1928,-118,-20,77,23872,25902,-2196,-8,-66,-23,8384,3708,-11354,-42,19,-3
32767,32767,2066,-173,-28,95,23882,25950,-2174,-8,-74,-30,8446,3750,-11514,-38,22,11
32767,32767,2070,-190,-35,109,23838,25892,-2186,-19,-72,-26,8400,3880,-11530,-46,35,19
32767,32767,2180,-151,-23,122,23870,25720,-2228,0,-89,-36,8286,3964,-11506,-74,46,22
32767,32767,2148,-78,-13,135,23870,25614,-2016,32,-106,-48,8268,3822,-11492,-95,48,18
32767,32767,2366,-57,-16,111,23888,25644,-2112,71,-110,-49,8394,3720,-11368,-101,35,19
32767,32767,2152,-96,-22,106,23794,25820,-2052,100,-106,-38,8312,3596,-11266,-101,43,26
32767,32767,2074,-152,-32,93,23842,25944,-2162,88,-93,-27,8214,3536,-11232,-98,49,29
32767,32767,2046,-145,-32,94,23802,25906,-2092,61,-81,-20,8134,3598,-11214,-90,38,29
32767,32767,1958,-121,-9,135,23784,25802,-2082,23,-84,-34,8172,3644,-11306,-84,24,28
32767,32767,1954,-96,-11,113,23780,25550,-2074,17,-95,-62,8332,3602,-11402,-82,26,26
32767,32767,2144,-99,-21,154,23542,25390,-2022,61,-102,-73,8368,3616,-11242,-109,43,18
32767,32767,2084,-126,-24,176,23518,25344,-1942,113,-123,-65,8180,3558,-11244,-135,48,8
32767,32767,1988,-188,-22,116,23854,25554,-1956,130,-141,-74,8254,3686,-11252,-139,31,13
32767,32767,1912,-186,-8,182,23920,25806,-1862,131,-128,-74,8300,3700,-11468,-121,24,28
32767,32767,1978,-159,10,197,23930,25914,-1976,86,-111,-66,8398,3746,-11584,-116,32,35
32767,32767,2036,-157,16,204,23898,25934,-2022,62,-100,-62,8514,3764,-11576,-121,42,37
32767,32767,1890,-169,7,193,23680,25694,-2044,77,-100,-63,8450,3674,-11600,-130,59,32
32767,32767,2062,-153,-14,172,23408,25558,-1914,76,-123,-101,8348,3598,-11470,-135,70,29
32767,32767,2272,-156,-36,123,23826,25708,-1912,97,-154,-116,8202,3558,-11352,-126,67,29
32767,32767,2234,-153,-18,157,23674,25644,-1796,55,-148,-107,8160,3484,-11312,-107,43,37
32767,32767,2352,-114,-4,167,24180,25850,-1976,93,-137,-77,8262,3470,-11266,-82,28,46
32767,32767,1994,-106,-8,152,23858,25578,-1926,62,-121,-67,8232,3700,-11396,-58,32,47
32767,32767,1744,-98,9,147,23742,25540,-1874,50,-131,-114,8140,3858,-11482,-68,29,36
32767,32767,1874,-98,-7,149,23994,25908,-1992,43,-113,-81,8176,3860,-11432,-102,23,21
32767,32767,1968,-130,-14,177,23742,25678,-1824,14,-108,-78,8248,3774,-11616,-130,25,10
32767,32767,2010,-187,17,214,23694,25578,-1820,38,-136,-112,8376,3592,-11634,-139,36,11
32767,32767,2394,-193,-30,144,23804,25422,-1740,22,-162,-151,8162,3518,-11564,-154,57,6
32767,32767,2062,-194,13,215,23804,25372,-1804,77,-172,-154,8142,3448,-11530,-152,50,-2
32767,32767,2118,-190,34,160,23874,25360,-1794,105,-174,-131,8156,3352,-11498,-130,26,-3
32767,32767,2004,-141,35,198,24068,25464,-1666,96,-160,-137,8366,3306,-11442,-85,19,-3
32767,32767,1998,-157,1,167,23712,25614,-1974,89,-138,-157,8244,3348,-11500,-63,29,-7
32767,32767,1848,-182,17,132,23560,25656,-1866,82,-152,-153,8080,3416,-11634,-27,18,-3
32767,32767,1908,-165,1,116,23648,25608,-1934,57,-155,-148,8100,3462,-11606,-3,-1,-12
32767,32767,1938,-138,-14,115,23660,25538,-1712,33,-152,-147,8206,3554,-11446,-17,-13,-30
32767,32767,2080,-145,17,154,23818,25696,-1824,21,-122,-132,8326,3508,-11516,-28,-11,-39
32767,32767,2166,-136,-9,95,23624,25734,-2066,14,-98,-105,8244,3574,-11412,-24,1,-37
32767,32767,2058,-166,7,87,23558,25726,-2002,-10,-101,-101,8218,3592,-11500,-17,-3,-26
32767,32767,2108,-180,1,96,23688,25736,-2046,-16,-103,-114,8294,3598,-11632,-11,-12,-19
32767,32767,1926,-181,-2,74,23830,25632,-2104,-10,-99,-106,8416,3614,-11678,-11,-11,-21
32767,32767,1954,-162,12,78,23720,25482,-2026,-34,-95,-104,8428,3648,-11706,-8,-2,-26
32767,32767,1924,-127,21,69,23844,25474,-2124,10,-95,-104,8380,3624,-11622,0,10,-24
32767,32767,2072,-98,19,51,23742,25612,-2102,27,-89,-103,8372,3610,-11626,6,13,-13
32767,32767,2040,-113,3,35,23658,25692,-2050,70,-98,-72,8310,3612,-11566,26,12,-7
32767,32767,2066,-134,-8,19,23692,25606,-2114,83,-101,-79,8386,3594,-11560,46,7,0
32767,32767,1856,-111,-16,8,23880,25764,-1924,60,-113,-90,8544,3588,-11520,63,13,5
32767,32767,1928,-71,-21,1,23980,25886,-1992,9,-78,-63,8542,3730,-11668,80,52,24
32767,32767,1976,-46,-19,-4,23722,25622,-1862,-23,-56,-54,8308,3704,-11612,84,82,31
32767,32767,2016,-27,-25,-24,23780,25610,-1876,-4,-61,-62,8094,3720,-11456,79,77,24
32767,32767,1984,-9,-28,-43,23794,25626,-1954,19,-53,-36,8142,3712,-11390,58,46,17
32767,32767,1766,19,-34,-56,23702,25482,-1836,13,-44,-20,8338,3556,-11346,40,32,16
32767,32767,1688,22,-37,-49,23912,25530,-1848,3,-48,-29,8530,3512,-11582,55,41,27
32767,32767,1802,6,-46,-40,23874,25604,-1888,-8,-29,-33,8424,3598,-11640,82,72,40
32767,32767,1898,-33,-56,-40,23532,25486,-1766,-16,-15,-21,8188,3700,-11686,82,84,33
32767,32767,1842,-30,-58,-45,23598,25290,-1766,-1,-31,-19,8258,3548,-11580,47,64,15
32767,32767,1958,23,-56,-60,23670,25450,-1794,16,-30,-20,8396,3386,-11480,47,63,16
32767,32767,2020,76,-65,-113,23696,25474,-1868,0,-28,-10,8278,3320,-11344,67,75,24
32767,32767,1914,87,-76,-95,23726,25460,-1908,3,-28,-11,8078,3438,-11330,89,56,29
32767,32767,1756,37,-87,-120,23730,25462,-1982,2,-25,-22,8064,3654,-11382,114,18,37
32767,32767,1862,1,-88,-99,23790,25404,-1966,-13,-21,-14,8242,3880,-11750,127,6,44
32767,32767,1976,24,-84,-60,23752,25316,-1952,-14,-12,-7,8450,3978,-11834,115,31,45
32767,32767,2050,14,-105,-151,23682,25286,-1866,2,-11,-4,8372,3960,-11652,57,70,27
32767,32767,2226,11,-102,-167,23796,25438,-1880,-2,-22,-5,8202,3640,-11366,-13,81,9
32767,32767,2242,59,-108,-146,23892,25560,-1814,7,-19,2,8034,3238,-11078,-5,41,12
32767,32767,2180,14,-85,-174,23860,25644,-1864,-9,-20,10,8168,3382,-11202,59,11,32
32767,32767,1876,32,-58,-103,23888,25600,-1856,-19,-20,16,8304,3640,-11560,125,-2,52
32767,32767,1910,72,-86,-159,23894,25622,-1762,-36,-17,21,8246,3894,-11516,116,5,36
32767,32767,2000,-11,-70,-146,23838,25590,-1802,-43,-6,28,8292,4078,-11478,46,0,14
32767,32767,1980,-17,-85,-107,23740,25560,-1690,-48,-6,30,8372,3990,-11444,-4,-12,7
32767,32767,2038,-13,-97,-77,23636,25506,-1820,-33,-13,32,8498,3826,-11628,-3,0,29
32767,32767,2192,-45,-93,-104,23844,25604,-1844,-49,-12,36,8352,3734,-11718,12,26,51
32767,32767,2322,-53,-110,-197,23934,25646,-1838,-63,6,52,8036,3622,-11524,-13,34,47
32767,32767,2436,3,-84,-173,23680,25540,-1962,-90,25,46,8064,3504,-11214,-19,-2,40
32767,32767,2358,89,-94,-177,23538,25430,-1948,-88,20,47,8116,3456,-11174,14,-32,44
32767,32767,2024,80,-104,-248,23644,25356,-1984,-85,15,60,8170,3562,-11286,71,-40,60
32767,32767,1956,43,-128,-273,23708,25370,-1920,-69,5,61,8228,3700,-11332,108,-53,62
32767,32767,1954,-12,-120,-178,23956,25556,-1994,-52,7,66,8318,3894,-11362,90,-49,49
32767,32767,1984,16,-128,-246,23718,25602,-1954,-66,7,64,8234,3866,-11404,25,-37,18
32767,32767,2052,15,-106,-259,23818,25778,-1992,-81,6,50,8078,3894,-11284,-38,-36,-7
32767,32767,1890,36,-98,-205,23808,25734,-2024,-89,8,65,8108,3722,-11206,-57,-54,-8
32767,32767,1774,16,-90,-127,23692,25558,-1926,-105,8,68,8342,3658,-11486,-42,-60,-7
32767,32767,1948,-41,-77,-112,23718,25562,-1880,-91,-8,72,8568,3600,-11640,-28,-37,-9
32767,32767,1822,-97,-69,-121,24062,25846,-2088,-64,18,116,8496,3608,-11654,-27,-4,-20
32767,32767,1958,-84,-48,-112,23568,25928,-1976,-75,26,112,8312,3576,-11598,-35,10,-25
32767,32767,1836,-40,-61,-137,23854,25962,-1978,-123,16,90,8232,3556,-11420,-13,0,-25
32767,32767,1782,-37,-56,-103,23962,25830,-2004,-152,33,115,8248,3530,-11418,32,-12,-13
32767,32767,1732,-30,-57,-138,23642,25498,-1970,-173,34,106,8394,3496,-11686,73,-8,-2
32767,32767,1876,6,-53,-77,23820,25538,-1994,-112,26,119,8442,3652,-11592,100,12,-1
32767,32767,1860,30,-61,-100,23872,25614,-1930,-122,31,142,8394,3734,-11382,77,26,-9
32767,32767,2004,1,-48,-117,24014,25760,-2082,-104,42,141,8238,3770,-11236,41,34,-16
32767,32767,1758,10,-62,-111,23672,25956,-1964,-135,60,149,8052,3770,-11212,42,23,-16
32767,32767,1728,-35,-65,-101,23592,25878,-1978,-171,52,137,8248,3882,-11352,57,8,-5
32767,32767,1710,-70,-64,-53,23718,25788,-1966,-165,44,144,8406,3888,-11412,41,27,-3
32767,32767,1974,-39,-56,-45,23752,25626,-2140,-169,51,146,8350,3838,-11398,-8,61,-19
32767,32767,1956,2,-52,-56,23960,25750,-2130,-155,47,145,8262,3718,-11260,-36,64,-26
32767,32767,1830,-27,-54,-60,24076,25842,-2072,-160,78,145,8202,3552,-11146,-19,49,-19
32767,32767,1946,-66,-60,-33,23858,25842,-2310,-205,110,137,8154,3580,-11256,7,48,-15
32767,32767,2030,-52,-55,-17,23184,25842,-1882,-189,117,138,8182,3516,-11288,12,43,-18
32767,32767,2046,-25,-48,-17,23500,25768,-2154,-191,94,137,8278,3594,-11490,11,38,-30
32767,32767,2136,12,-43,-30,23520,25622,-2058,-211,68,131,8354,3588,-11276,4,44,-38
32767,32767,2198,-21,-36,-29,23756,25614,-2012,-178,77,120,8306,3566,-11214,15,53,-37
32767,32767,2000,-75,-42,-18,23822,25446,-2250,-178,82,112,8340,3532,-11320,33,51,-32
32767,32767,2004,-109,-43,-16,23314,25304,-2050,-168,70,66,8344,3584,-11332,26,53,-35
32767,32767,1920,-65,-41,-17,23294,25304,-1976,-132,28,28,8348,3580,-11366,9,58,-35
32767,32767,1974,-3,-41,-15,23274,25166,-1856,-129,-12,-7,8272,3550,-11332,-1,57,-38
32767,32767,2064,-19,-42,1,23484,25114,-1812,-113,-42,-41,8320,3542,-11352,2,45,-32
32767,32767,1984,-52,-47,13,23622,25168,-1874,-101,-35,-25,8384,3632,-11352,9,48,-26
32767,32767,2056,-68,-43,9,23390,25338,-1916,-67,-23,-13,8408,3680,-11278,10,58,-16
32767,32767,2146,-67,-51,8,23596,25536,-2206,-21,-26,4,8310,3674,-11294,1,60,-10
32767,32767,2248,-42,-51,6,23688,25716,-2200,-10,-9,16,8194,3672,-11244,-10,53,-8
32767,32767,2248,-48,-57,8,23596,25812,-2272,-13,-3,8,8236,3684,-11306,-22,41,-7
32767,32767,2114,-83,-56,18,23418,26002,-2376,-48,5,-6,8292,3698,-11350,-31,34,-1
32767,32767,2242,-91,-51,33,23442,25978,-2454,-90,8,-7,8280,3672,-11358,-40,48,4
32767,32767,2212,-68,-47,22,23582,25786,-2520,-128,9,-12,8190,3592,-11264,-60,47,-8
32767,32767,2208,-82,-45,28,23734,25604,-2406,-126,2,-41,8166,3564,-11244,-79,38,-12
32767,32767,2102,-97,-47,36,23700,25584,-2486,-99,-9,-46,8222,3424,-11206,-79,27,-8
32767,32767,2082,-121,-52,36,23754,25438,-2332,-56,-23,-46,8366,3408,-11304,-67,26,-4
32767,32767,2008,-140,-44,66,23796,25684,-2236,-15,-33,-42,8448,3468,-11442,-58,30,-3
32767,32767,2172,-120,-31,85,23878,25774,-2222,-3,-28,-25,8454,3544,-11516,-64,41,-10
32767,32767,2190,-86,-24,91,23746,25798,-2184,18,-37,-36,8368,3598,-11426,-77,46,-14
32767,32767,2140,-84,-22,88,23584,25770,-2094,28,-55,-63,8294,3630,-11478,-89,42,3
32767,32767,2180,-119,-38,75,23798,25744,-2022,47,-83,-73,8294,3524,-11464,-91,34,16
32767,32767,2174,-162,-42,89,23966,25680,-1986,74,-101,-92,8314,3422,-11474,-95,27,22
32767,32767,2156,-141,-43,97,23682,25810,-2038,103,-109,-100,8360,3418,-11502,-90,26,31
32767,32767,2274,-136,-40,92,23534,26006,-2038,116,-125,-101,8312,3430,-11368,-77,28,34
32767,32767,2264,-123,-31,110,23700,26088,-2060,102,-147,-108,8158,3634,-11372,-80,30,35
32767,32767,2054,-95,-5,151,23864,26010,-2208,59,-145,-122,8144,3762,-11436,-79,17,38
32767,32767,1980,-85,9,117,23758,25732,-2256,12,-139,-130,8424,3754,-11508,-72,4,44
32767,32767,2158,-123,-18,107,23818,25186,-2212,-32,-137,-151,8508,3832,-11498,-117,36,41
32767,32767,1926,-197,-31,153,23526,24574,-1964,-41,-135,-207,8336,3744,-11464,-166,56,32
32767,32767,2160,-165,-15,146,23396,24574,-1718,57,-137,-192,8218,3554,-11392,-180,50,31
32767,32767,1916,-134,-13,160,23484,24962,-1816,113,-106,-137,8236,3574,-11446,-168,38,35
32767,32767,2192,-124,20,196,23150,25144,-1764,120,-128,-132,8216,3536,-11366,-156,29,38
32767,32767,2030,-120,3,211,23302,25574,-1944,140,-146,-177,8196,3568,-11386,-149,30,36
32767,32767,1844,-160,14,157,23588,25830,-1944,114,-165,-152,8234,3574,-11454,-138,23,41
32767,32767,2248,-189,5,168,23566,25648,-1740,5,-146,-163,8274,3610,-11606,-138,23,42
32767,32767,1958,-202,-11,213,23672,25518,-1756,-47,-139,-186,8234,3682,-11480,-154,39,32
32767,32767,2062,-203,22,222,23936,25434,-1962,-84,-106,-122,8226,3724,-11558,-166,39,19
32767,32767,2064,-154,41,247,23842,25140,-1932,-91,-96,-125,8270,3768,-11450,-179,34,25
32767,32767,1878,-160,26,189,23740,25244,-1952,-32,-101,-152,8180,3780,-11420,-193,42,36
32767,32767,1712,-227,30,194,23802,25310,-2008,1,-110,-155,8106,3640,-11474,-199,39,36
32767,32767,1610,-245,18,222,23696,25142,-1888,4,-130,-180,8148,3434,-11598,-189,29,21
32767,32767,2028,-256,3,200,23746,25346,-1914,15,-143,-204,8212,3480,-11642,-182,37,0
32767,32767,1918,-203,26,257,23664,25408,-1962,23,-141,-189,8356,3522,-11662,-184,44,-9
32767,32767,2322,-203,17,171,23422,25212,-1832,3,-177,-199,8250,3516,-11570,-183,55,-6
32767,32767,2218,-209,49,268,23540,25216,-1796,37,-182,-180,8210,3578,-11672,-134,35,3
32767,32767,1964,-229,36,231,23432,24924,-1816,-1,-165,-161,8360,3516,-11832,-93,21,0
32767,32767,2266,-238,9,191,23512,24964,-1862,17,-136,-152,8516,3556,-11904,-82,32,-11
32767,32767,2474,-251,7,150,23544,25166,-2082,95,-106,-96,8380,3300,-11704,-102,62,-21
32767,32767,2586,-208,-33,63,23200,25136,-2050,57,-108,-86,8042,3204,-11326,-112,58,-24
32767,32767,2486,-141,-17,41,23402,25556,-2026,21,-112,-128,7800,3124,-11108,-76,8,-21
32767,32767,2340,-69,-15,27,23568,25640,-2330,-9,-84,-70,7918,3146,-11274,-7,-52,-21
32767,32767,2036,-65,-1,40,23448,25150,-2184,-47,-79,-61,8176,3438,-11500,34,-78,-26
32767,32767,1942,-117,10,55,23582,24988,-2170,-17,-105,-102,8380,3780,-11794,-1,-45,-43
32767,32767,1964,-171,4,48,23688,24846,-2286,1,-107,-125,8322,3940,-11726,-56,-14,-61
32767,32767,1844,-223,3,49,23754,24874,-2172,23,-97,-114,8290,3732,-11634,-120,-9,-82
32767,32767,1762,-205,5,49,23760,24892,-2016,15,-76,-94,8404,3322,-11596,-159,-8,-94
32767,32767,1698,-182,10,54,23676,25038,-1882,22,-57,-96,8568,3100,-11732,-142,-2,-85
32767,32767,1680,-183,15,61,23466,25364,-1996,51,-35,-65,8592,3010,-11882,-93,21,-67
32767,32767,1674,-168,15,63,23232,25320,-1848,43,-33,-50,8462,3190,-11846,-34,35,-59
32767,32767,1762,-149,11,54,23486,25158,-1808,47,-60,-71,8398,3258,-11814,5,26,-56
32767,32767,1880,-140,-3,41,23678,25116,-1952,38,-52,-86,8444,3288,-11626,30,16,-52
32767,32767,1836,-130,-18,18,23334,24910,-1854,28,-43,-83,8432,3360,-11648,54,23,-39
32767,32767,1862,-81,-30,11,23298,24808,-1816,27,-62,-76,8374,3404,-11712,103,29,-19
32767,32767,2006,-59,-33,2,23690,24784,-1742,26,-73,-64,8406,3628,-11838,128,28,-7
32767,32767,2100,-63,-35,-12,23550,24796,-1870,37,-42,-40,8404,3778,-11938,105,37,1
32767,32767,2162,-44,-35,-27,23174,24734,-1886,57,-50,-49,8312,3860,-11784,75,50,12
32767,32767,2270,13,-36,-42,23250,24610,-1776,101,-89,-64,8214,3728,-11728,62,61,26
32767,32767,2292,53,-30,-50,23584,24794,-1724,115,-91,-49,8174,3530,-11666,65,53,41
32767,32767,2388,51,-27,-57,23578,24856,-1794,115,-71,-33,8288,3226,-11656,69,47,60
32767,32767,2372,33,-21,-70,23432,24990,-1740,79,-45,-25,8374,3264,-11612,79,43,69
32767,32767,2126,47,-24,-101,23320,25140,-1678,14,-37,-15,8380,3392,-11530,98,40,76
32767,32767,2110,69,-36,-123,23400,24978,-1760,-21,-28,-14,8184,3634,-11446,102,27,79
32767,32767,2032,75,-68,-147,23328,24772,-1738,-52,-24,-30,8132,3562,-11248,61,7,73
32767,32767,1766,25,-128,-254,23316,24578,-1704,-41,-22,-26,8044,3334,-11022,0,-19,48
32767,32767,1752,11,-125,-158,23332,24562,-1772,-22,-16,-12,8070,3166,-11054,-7,-40,29
32767,32767,2200,79,-125,-168,23332,24766,-1886,3,-19,-7,8222,3136,-11226,49,-57,31
32767,32767,2076,6,-170,-280,23266,25016,-1904,29,-17,-11,8248,3466,-11428,92,-51,19
32767,32767,2148,-52,-146,-107,23306,25204,-2004,5,-16,-10,8312,3746,-11362,63,-46,6
32767,32767,2410,-24,-137,-175,23372,25184,-2152,-31,-17,-5,8280,3744,-11172,15,-52,-2
32767,32767,2318,-18,-127,-168,23538,25102,-2118,-86,-11,-14,8256,3520,-10968,-21,-58,-9
32767,32767,1950,-26,-106,-158,23660,25098,-2212,-144,9,-22,8226,3512,-11058,-15,-80,-11
32767,32767,2046,-36,-73,-189,23418,24966,-2168,-169,39,-23,8310,3542,-11374,30,-105,9
32767,32767,2068,-87,-87,-201,23342,24886,-2016,-180,34,-33,8406,3736,-11610,62,-97,20
32767,32767,1990,-168,-89,-132,23612,24730,-1952,-165,37,-22,8452,4014,-11696,41,-71,18
32767,32767,2138,-127,-102,-123,23600,24540,-1986,-136,61,4,8528,3940,-11546,-32,-54,28
32767,32767,2068,-71,-115,-197,23372,24416,-1982,-71,59,24,8424,3544,-11254,-84,-31,46
32767,32767,2184,-38,-114,-139,23232,24642,-1846,-19,31,25,8256,3252,-11144,-53,-35,59
32767,32767,2290,21,-139,-195,23322,24994,-1942,9,2,16,8218,3080,-11110,-3,-55,68
32767,32767,2324,43,-128,-217,23470,25370,-1900,-16,2,24,8276,3166,-11240,45,-66,66
32767,32767,2290,-19,-117,-212,23412,25282,-1986,-88,1,39,8128,3376,-11148,73,-65,62
32767,32767,2448,-26,-97,-238,23382,25138,-1900,-114,4,44,8052,3550,-10944,71,-69,58
32767,32767,2008,7,-77,-247,23240,24868,-1958,-133,0,57,8100,3584,-10904,63,-90,39
32767,32767,1866,59,-38,-159,23042,24696,-2008,-94,-6,66,8314,3674,-11036,71,-100,31
32767,32767,1986,85,-42,-153,23176,24672,-2164,-50,-19,71,8468,3654,-11094,43,-58,27
32767,32767,1786,-39,-34,-223,23474,24836,-2262,-35,-24,85,8402,3714,-11116,-17,-26,-5
32767,32767,1784,-120,-26,-107,23688,25022,-2300,-30,5,95,8364,3620,-11144,-49,-18,-21
32767,32767,1884,-58,-28,-100,23636,25194,-2302,-53,31,101,8484,3526,-11272,-27,-19,-10
32767,32767,1790,-85,-9,-114,23232,25312,-2212,-113,38,83,8648,3586,-11512,11,8,13
32767,32767,1862,-58,-27,-138,23336,25414,-2136,-129,32,85,8548,3430,-11224,23,45,21
32767,32767,1784,-22,-29,-118,23252,25074,-2068,-147,26,114,8294,3292,-10946,16,53,12
32767,32767,1644,4,-50,-88,23268,24792,-1932,-125,14,102,8138,3198,-10814,39,25,4
32767,32767,1666,-11,-71,-152,23544,24924,-2136,-51,1,118,8184,3412,-10832,112,-2,12
32767,32767,1726,-21,-85,-95,23724,25048,-2098,-22,18,149,8288,3808,-11104,148,3,22
32767,32767,2066,-23,-105,-55,23618,25324,-2052,-20,16,142,8402,4126,-11186,124,29,16
32767,32767,2136,-91,-108,-77,23724,25596,-2072,-44,30,131,8438,4228,-11228,51,64,4
32767,32767,1984,-105,-114,-87,23456,25364,-1926,-154,45,113,8374,4046,-11094,-24,93,-5
32767,32767,2050,-31,-91,-87,23320,24954,-1774,-113,60,163,8414,3696,-10966,-62,104,-7
32767,32767,2196,68,-67,-93,23260,25250,-1904,-102,47,153,8356,3308,-10684,-62,93,-5
32767,32767,2194,81,-65,-91,23424,25606,-2286,-72,46,190,8332,3084,-10788,-36,83,-5
32767,32767,2256,56,-63,-74,23240,25582,-1846,-148,36,193,8176,3118,-11038,70,65,3
32767,32767,2234,6,-63,-73,23786,25452,-2668,-166,53,159,8372,3362,-11192,153,41,9
32767,32767,2316,-49,-65,-75,23486,25432,-2460,-152,77,194,8492,3582,-11262,169,52,12
32767,32767,2318,-27,-59,-82,23064,24994,-2156,-189,59,160,8428,3580,-11092,120,89,4
32767,32767,2220,54,-44,-86,23520,25108,-2176,-168,39,107,8136,3554,-10796,77,97,-10
32767,32767,2124,124,-37,-81,23724,25096,-2374,-148,84,139,8012,3536,-10578,65,67,-13
32767,32767,2076,117,-35,-73,23006,24740,-1968,-210,74,97,8096,3578,-10678,63,22,-7
32767,32767,2120,55,-51,-53,23002,24638,-1996,-122,19,36,8304,3522,-10858,56,9,-7
32767,32767,2160,-33,-59,-37,23108,24436,-1792,-143,-10,16,8350,3608,-11076,27,32,-24
32767,32767,2330,-91,-58,-29,23042,24340,-1638,-113,-30,-13,8300,3750,-11158,-13,46,-42
32767,32767,2208,-81,-40,-24,23090,24462,-1608,-62,-45,-24,8190,3618,-11052,-49,49,-48
32767,32767,2208,-37,-29,-16,23230,24824,-1816,-40,-66,-32,8116,3394,-11002,-54,36,-49
32767,32767,2264,-52,-26,0,23254,25104,-1942,-19,-77,-53,8092,3196,-10992,-32,23,-50
32767,32767,2226,-119,-26,-5,23338,25204,-2054,-15,-84,-68,8184,3074,-11172,-4,17,-52
32767,32767,2094,-163,-19,-1,23574,25324,-2086,-3,-77,-45,8312,3162,-11140,23,19,-57
32767,32767,2040,-137,-17,-5,23476,25340,-2280,3,-45,-19,8394,3230,-11084,37,15,-57
32767,32767,2058,-142,-15,-5,23324,25470,-2392,11,-47,-34,8402,3464,-11080,47,11,-51
32767,32767,1814,-242,-45,14,23292,25548,-2414,-27,-63,-66,8384,3572,-11152,52,6,-53
32767,32767,1892,-328,-78,37,23412,25578,-2456,-52,-83,-86,8500,3566,-11160,31,11,-56
32767,32767,1960,-469,-102,30,23510,25424,-2454,-53,-89,-90,8598,3542,-11104,-26,30,-64
32767,32767,1878,-412,-110,27,23554,25428,-2334,-50,-83,-87,8502,3534,-11032,-80,50,-68
32767,32767,1976,-240,-98,22,23650,25378,-2348,-43,-67,-68,8404,3408,-11020,-95,46,-56
32767,32767,2122,-38,-76,28,23474,25206,-2412,-34,-49,-56,8404,3324,-11226,-77,41,-39
32767,32767,2532,-7,-76,40,23154,24996,-2308,-37,-60,-73,8464,3298,-11326,-59,46,-33
32767,32767,2430,-106,-88,44,23250,24944,-2188,-31,-79,-89,8454,3278,-11152,-71,58,-30
