ax,ay,az,gx,gy,gz
32767,21724,5876,-40,-49,16
32767,21868,5912,-52,-31,-5
32767,21942,5968,-107,-21,-11
32767,21560,5950,-146,-7,3
32767,21132,6086,-122,1,-5
32767,20986,6222,-32,-2,-5
32767,21722,6404,15,-28,-17
32767,21844,6380,-46,-59,-28
32767,21708,6176,-62,-72,-23
32767,21484,5938,-2,-60,-3
32767,21770,5840,72,-32,9
32767,22084,6070,44,-23,14
32767,21978,6338,-62,-39,14
32767,21444,6312,-118,-60,-7
32767,21282,5928,-28,-67,-11
32767,21842,5688,15,-29,-8
32767,21980,5910,-39,-2,-11
32767,21634,6080,-85,8,-7
32767,21204,6406,-58,-10,9
32767,21210,6458,21,-45,9
32767,21720,6250,58,-62,-4
32767,22162,5938,-15,-54,-15
32767,22040,5834,-74,-30,-19
32767,21558,6048,-89,-22,-8
32767,21214,6280,-20,-33,24
32767,21646,6164,21,-45,13
32767,21994,5972,-57,-58,-19
32767,21750,5894,-114,-45,-14
32767,21408,5922,-90,-32,9
32767,21684,6070,-2,-1,10
32767,21922,6102,-49,-3,7
32767,21526,6404,-109,-14,10
32767,21040,6448,-100,-48,0
32767,20834,6314,-11,-75,-6
32767,21498,6040,81,-83,-11
32767,22208,5778,57,-56,-23
32767,22296,5816,-58,-30,-16
32767,21502,6124,-113,-5,6
32767,21162,6350,-46,-27,4
32767,21406,6434,28,-50,4
32767,21842,6214,22,-68,5
32767,21764,5982,-41,-70,-7
32767,21412,5826,-53,-55,-12
32767,21460,5998,-1,-40,-3
32767,21746,6080,16,-31,1
32767,21764,5984,-49,-25,-3
32767,21476,6134,-82,-23,-13
32767,21474,6244,-52,-35,-17
32767,21756,6210,3,-52,0
32767,21890,6044,-2,-61,14
32767,21742,5956,-31,-58,10
32767,21434,6028,-34,-38,2
32767,21658,6070,-26,-30,-6
32767,21552,6136,-76,-31,-11
32767,21216,6344,-63,-58,-5
32767,21190,6306,9,-72,2
32767,21700,5992,50,-82,-6
32767,22210,5794,-13,-62,-19
32767,21822,5688,-89,-22,-18
32767,21462,5744,-78,19,-10
32767,21252,6564,-16,0,-9
32767,21448,6698,21,-43,-4
32767,21816,6476,6,-100,-3
32767,21780,5998,-36,-114,-3
32767,21574,5492,-41,-80,-9
32767,21908,6552,-32,-7,-12
32767,21714,6580,-99,-58,-7
32767,21492,6184,-93,-93,-20
32767,21532,5648,-38,-77,-7
32767,21512,5584,13,-31,5
32767,21648,5986,19,3,-10
32767,21738,6564,-11,-12,-18
32767,21898,6422,-79,-63,0
32767,21444,6124,-109,-93,-12
32767,21232,5712,-38,-79,-11
32767,21280,5662,62,-40,6
32767,21962,5976,95,-4,-3
32767,22502,6252,-40,-7,-19
32767,21768,6432,-179,-34,-14
32767,20982,6368,-141,-75,5
32767,20962,5958,74,-89,18
32767,21844,5734,126,-64,2
32767,22082,5762,22,-24,-19
32767,21750,6084,-78,-9,-29
32767,21430,6472,-88,-37,-24
32767,21424,6360,-23,-66,-11
32767,21768,6070,14,-90,5
32767,21860,5858,-10,-73,13
32767,21956,5702,-64,-29,-8
32767,21786,5884,-88,12,-10
32767,21612,6338,-108,12,-9
32767,21220,6626,-108,-19,-10
32767,21026,6576,-56,-73,-5
32767,21300,6178,20,-102,-10
32767,21758,5730,30,-80,-16
32767,21866,5630,-16,-27,-22
32767,21522,6142,-50,14,-14
32767,21296,6578,-24,-13,-10
32767,21636,6558,2,-65,-9
32767,21764,6232,-12,-103,4
32767,21644,5692,-49,-95,-5
32767,21350,5562,-36,-56,-15
32767,21416,5752,36,-10,-8
32767,22074,6240,23,8,-8
32767,21938,6380,-83,-19,-6
32767,21464,6348,-121,-50,-11
32767,21234,6066,-54,-53,-5
32767,21526,5854,18,-40,-2
32767,21950,5912,11,-17,-6
32767,21924,6254,-77,-22,-12
32767,21406,6406,-111,-44,-4
32767,21090,6144,-25,-70,4
32767,21466,5920,48,-62,-4
32767,21974,5808,24,-38,-13
32767,22030,5902,-63,-9,-14
32767,21388,6370,-120,-22,-11
32767,21066,6494,-50,-43,-9
32767,21270,6398,36,-81,-8
32767,21752,5972,84,-86,1
32767,22182,5810,-24,-60,-12
32767,21762,5902,-117,-34,-17
32767,21194,6196,-93,-20,-11
32767,21072,6210,13,-24,-2
32767,21320,6160,101,-29,-2
32767,21714,6204,109,-35,-7
32767,21946,6394,54,-65,-10
32767,21858,6272,15,-92,-6
32767,21968,5998,-6,-103,-13
32767,21862,5800,-9,-76,5
32767,21556,5908,-18,-15,-10
32767,21698,6168,-24,-14,-22
32767,21818,6418,-55,-38,-9
32767,21676,6206,-68,-82,-4
32767,21536,5856,-20,-76,-2
32767,21684,5586,38,-41,-3
32767,22038,5820,32,-4,-13
32767,22188,6160,-54,10,-28
32767,21856,6442,-121,-17,-15
32767,21266,6538,-80,-61,17
32767,21278,6288,33,-94,24
32767,21798,5812,65,-89,-6
32767,22032,5628,6,-49,-21
32767,21874,5844,-48,-11,-22
32767,21622,6170,-51,-9,-20
32767,21638,6386,-11,-36,2
32767,21768,6420,10,-75,19
32767,21932,5984,-26,-81,2
32767,21732,5596,-91,-51,-11
32767,21330,5788,-74,-16,-13
32767,21282,6224,13,-9,-18
32767,21866,6366,73,-28,-10
32767,22430,6410,11,-59,-6
32767,22262,6120,-108,-78,-4
32767,21686,5768,-152,-64,-5
32767,21190,5718,-88,-31,-5
32767,21308,6136,63,-3,7
32767,21876,6340,65,-15,-3
32767,22144,6452,-21,-50,-12
32767,21958,6250,-108,-84,-8
32767,21322,5986,-110,-85,-12
32767,21242,5640,-6,-55,-16
32767,21712,5820,90,-10,-11
32767,22256,6150,58,10,-20
32767,22016,6626,-67,-31,-6
32767,21768,6436,-104,-79,-2
32767,21550,6054,-79,-104,-8
32767,21790,5616,-25,-81,-1
32767,21894,5538,-21,-38,5
32767,21640,5894,-27,4,-4
32767,21518,6316,-28,5,-9
32767,21444,6562,-13,-32,1
32767,21858,6324,-34,-87,-17
32767,21778,5942,-57,-96,-17
32767,21624,5678,-23,-67,-16
32767,21612,5718,26,-29,-16
32767,21942,6050,58,4,-14
32767,22320,6184,-4,-8,0
32767,22056,6266,-106,-43,1
32767,21534,6238,-136,-71,-2
32767,21340,5934,-39,-68,-2
32767,21746,5790,23,-42,-9
32767,22128,5848,8,-9,-17
32767,21980,6262,-60,-4,-2
32767,21396,6362,-78,-26,12
32767,21288,6416,-40,-66,-5
32767,21634,6116,14,-90,-14
32767,22110,5668,-17,-58,-15
32767,21964,5610,-55,-9,-12
32767,21628,5960,-57,23,-9
32767,21692,6548,-26,0,6
32767,21658,6672,-25,-50,9
32767,21660,6338,-35,-91,-11
32767,21464,5810,-36,-88,-24
32767,21930,5750,58,-11,-13
32767,22294,6214,1,-10,-3
32767,22024,6378,-84,-36,-2
32767,21564,6384,-97,-70,1
32767,21306,6008,-33,-77,11
32767,21532,5648,35,-48,2
32767,21994,5850,17,7,-26
32767,22064,6302,-74,2,-13
32767,21592,6480,-106,-26,0
32767,21430,6308,-52,-71,-5
32767,21662,5990,20,-76,2
32767,22094,5636,24,-46,1
32767,22252,5770,-49,-2,-12
32767,21768,6164,-105,10,0
32767,21080,6540,-36,-32,22
32767,21552,6396,35,-69,3
32767,22030,5854,-1,-72,-11
32767,21920,5654,-79,-37,-16
32767,21548,5714,-105,2,-26
32767,21234,6240,-36,17,-19
32767,21808,6622,46,-25,7
32767,22136,6536,-32,-85,12
32767,21798,6002,-88,-106,-4
32767,21430,5610,-52,-72,3
32767,21432,5716,33,-16,5
32767,21976,5986,37,14,-11
32767,22042,6392,-47,4,-14
32767,21478,6564,-110,-47,-8
32767,21210,6326,-44,-97,-8
32767,21882,5778,55,-93,-8
32767,22510,5538,20,-45,-1
32767,22298,5704,-104,2,5
32767,21488,6188,-144,23,7
32767,21070,6688,-63,-17,14
32767,21242,6594,33,-68,16
32767,21784,6108,42,-99,-5
32767,21944,5730,-25,-94,-14
32767,21406,5720,-57,-43,-13
32767,21352,5840,17,-7,-14
32767,21932,6206,49,-11,-18
32767,22180,6454,-8,-32,-11
32767,21960,6344,-63,-61,-1
32767,21788,6126,-54,-78,-1
32767,21660,5822,-19,-65,3
32767,21764,5786,12,-33,6
32767,21798,6202,-36,-21,-2
32767,21512,6394,-54,-38,-1
32767,21474,6310,-27,-72,0
32767,21638,5944,-9,-77,-11
32767,21756,5700,-18,-54,-15
32767,21766,5678,-33,-12,-28
32767,21728,6206,-30,-8,-22
32767,21892,6490,-17,-26,-7
32767,21972,6284,-41,-84,-1
32767,21726,5896,-34,-89,8
32767,21622,5568,-6,-57,1
32767,21656,5652,11,-6,-11
32767,21856,6134,-4,8,-15
32767,21930,6628,-44,-26,-1
32767,21662,6520,-75,-72,2
32767,21516,5856,-46,-91,-8
32767,21546,5574,7,-55,-19
32767,22076,5714,23,-9,-28
32767,22200,6090,-21,8,-21
32767,22022,6420,-66,-17,-3
32767,21460,6436,-66,-72,11
32767,21436,6112,-10,-94,3
32767,21900,5654,8,-69,-14
32767,22010,5636,-40,-24,-27
32767,21688,6278,-67,8,-12
32767,21664,6566,-44,-28,-4
32767,21924,6644,-35,-83,-2
32767,21782,6234,-55,-116,20
32767,21684,5584,-47,-99,12
32767,21514,5344,-16,-47,10
32767,21672,5708,-3,-9,2
32767,21878,6196,-50,6,-14
32767,21616,6222,-69,-6,-10
32767,21544,6030,-27,-9,1
32767,21694,6148,4,-11,-4
32767,22038,6154,-22,-22,-8
32767,21848,6250,-92,-34,-3
32767,21456,6166,-71,-54,-6
32767,21568,5966,10,-48,-1
32767,21964,5868,32,-19,-3
32767,21950,5992,-40,-4,-15
32767,21564,6326,-102,-32,-16
32767,21238,6422,-73,-69,-7
32767,21262,6176,16,-94,-6
32767,21794,5726,75,-77,-14
32767,22232,5644,37,-31,-22
32767,22090,5964,-58,-4,-22
32767,21470,6514,-86,-31,-15
32767,21382,6456,-16,-80,-12
32767,21636,6018,41,-101,-9
32767,21930,5702,43,-87,-10
32767,21868,5628,8,-45,-18
32767,21984,6062,-34,-15,-18
32767,21832,6260,-74,-25,-11
32767,21614,6264,-64,-49,-3
32767,21626,6072,-20,-60,5
32767,21700,5874,19,-50,0
32767,22020,5920,-13,-26,-19
32767,22056,6178,-66,-26,-18
32767,21670,6354,-87,-39,-6
32767,21390,6182,-26,-57,7
32767,21586,6016,35,-67,6
32767,21966,5858,35,-49,-1
32767,22158,6060,-51,-41,-19
32767,21692,6186,-110,-34,-12
32767,21406,6184,-57,-45,-4
32767,21436,6096,24,-42,6
32767,21928,5990,46,-37,-1
32767,22172,6078,-33,-34,-20
32767,21826,6304,-88,-48,-14
32767,21410,6336,-59,-69,-7
32767,21394,6120,23,-87,-5
32767,22074,5622,47,-58,-7
32767,22116,5590,-28,-15,-12
32767,21770,5954,-92,18,-17
32767,21434,6364,-93,14,-24
32767,21370,6544,8,-25,-3
32767,21914,6182,91,-54,0
32767,22302,5876,65,-38,-6
32767,22286,5758,-16,-28,-7
32767,21728,6142,-67,-21,-5
32767,21458,6316,-16,-35,10
32767,21646,6180,48,-61,18
32767,22008,6048,36,-71,4
32767,22066,5806,-54,-33,-3
32767,21778,5908,-80,-6,-11
32767,21618,6296,-50,-14,-1
32767,21596,6392,-3,-35,2
32767,21840,6280,17,-66,-8
32767,22030,5998,2,-80,-12
32767,22084,5836,-48,-67,-12
32767,21744,5810,-68,-44,-20
32767,21720,5960,-2,-15,-7
32767,21950,6320,4,-26,2
32767,21978,6376,-24,-45,-6
32767,21882,6058,-50,-59,-7
32767,21850,5916,-60,-61,-8
32767,21784,6004,-59,-46,-12
32767,21700,6182,-35,-45,-4
32767,21852,6100,-9,-49,6
32767,21962,5950,-23,-50,-3
32767,21934,5866,-40,-38,-11
32767,21816,5978,-48,-23,-10
32767,21922,6188,-47,-31,-5
32767,21852,6130,-27,-38,11
32767,21882,6092,-9,-58,14
32767,21844,5926,-21,-51,6
32767,21832,5792,-31,-32,-7
32767,21892,5926,-83,-10,-17
32767,21596,6174,-89,-16,-19
32767,21462,6318,-26,-38,-1
32767,21690,6120,53,-53,11
32767,22064,6006,41,-58,-3
32767,22304,6034,-31,-56,-17
32767,22116,6040,-104,-61,-6
32767,21664,6104,-116,-62,-1
32767,21318,5864,2,-53,6
32767,21790,5918,62,-32,16
32767,22166,6140,18,-28,6
32767,22126,6230,-78,-46,-9
32767,21776,6136,-108,-65,-4
32767,21560,6044,-54,-74,2
32767,21792,5738,16,-46,3
32767,22098,5746,9,-12,-1
32767,21868,6202,-89,-3,1
32767,21508,6570,-100,-33,-8
32767,21216,6324,-26,-67,-7
32767,21698,5896,60,-67,-7
32767,22380,5630,39,-37,-12
32767,22476,5630,-42,9,-8
32767,22034,6036,-98,29,5
32767,21460,6580,-83,-5,7
32767,21292,6508,-34,-47,7
32767,21674,6042,3,-66,-9
32767,21884,5726,2,-55,-16
32767,21854,5896,-24,-37,-8
32767,21724,6246,-34,-28,-9
32767,21590,6286,-12,-47,-17
32767,21892,6108,22,-57,-16
32767,22210,5744,-16,-48,-15
32767,22040,6090,-56,-43,-6
32767,21882,6364,-53,-57,11
32767,21880,6198,-49,-77,7
32767,21792,5816,-47,-73,4
32767,21646,5596,-33,-35,9
32767,21532,5772,-6,11,4
32767,21572,6248,16,29,2
32767,21792,6650,0,-29,6
32767,21856,6148,-40,-105,-16
32767,21896,5740,-4,-89,-13
32767,22090,5640,21,-48,-4
32767,22146,5740,8,-5,-2
32767,21978,6402,-52,-15,3
32767,21544,6526,-70,-50,13
32767,21686,6326,-52,-96,-3
32767,21800,5908,-49,-106,-15
32767,21808,5632,-31,-71,-7
32767,21794,5636,-5,-21,-6
32767,21804,5926,14,8,-12
32767,22014,6430,-20,-19,-8
32767,21890,6578,-99,-91,-4
32767,21678,6022,-89,-118,-8
32767,21680,5462,-13,-88,6
32767,21838,5446,48,-15,4
32767,22228,5548,27,50,-13
32767,22240,6534,-73,40,-18
32767,21670,7002,-129,-16,-1
32767,21354,6568,-71,-92,8
32767,21652,5590,57,-108,9
32767,22154,5344,63,-48,7
32767,22218,5388,-8,31,-3
32767,22046,6010,-101,55,-10
32767,21460,6734,-152,15,-14
32767,21158,6680,-76,-51,-3
32767,21476,6190,13,-90,-5
32767,22010,5706,54,-65,-20
32767,22210,5754,6,-25,-27
32767,22092,6252,-56,-23,-25
32767,21952,6482,-68,-47,-17
32767,21870,6340,-65,-87,1
32767,21726,5918,-33,-98,13
32767,21690,5518,-7,-60,4
32767,21794,5574,-16,-20,-6
32767,22056,6024,-91,24,-37
32767,22100,6484,-160,5,-38
32767,21784,6460,-193,-39,-5
32767,21172,6212,-108,-71,25
32767,21130,5968,28,-75,15
32767,21398,5792,109,-52,0
32767,22080,5914,75,-29,-29
32767,22216,6034,-50,-16,-55
32767,21652,6130,-73,-23,-23
32767,21602,6118,6,-47,6
32767,21908,6138,50,-49,2
32767,22180,5964,5,-44,-15
32767,22094,5998,-82,-32,-23
32767,21640,6062,-105,-27,-13
32767,21298,6166,-32,-29,-3
32767,21642,6290,47,-54,2
32767,21950,6208,7,-68,-5
32767,21766,5906,-40,-63,-17
32767,21490,5838,-22,-39,-18
32767,21536,5916,47,-24,-9
32767,21904,6266,82,-28,5
32767,22108,6398,52,-63,3
32767,22196,6052,9,-80,0
32767,22120,5678,-27,-69,1
32767,21916,5762,-21,-28,4
32767,21944,6170,-17,-20,2
32767,22034,6428,-52,-45,-5
32767,21778,6324,-76,-82,-2
32767,21566,5854,-43,-90,2
32767,21726,5538,-1,-66,3
32767,21904,6170,-58,-56,-2
32767,21746,6136,-67,-60,-6
32767,21724,5848,-16,-48,-13
32767,22008,5758,-6,-24,-9
32767,22038,5980,-53,-6,-3
32767,21740,6252,-80,-26,-3
32767,21418,6436,-52,-61,0
32767,21628,6184,14,-83,1
32767,22110,5784,16,-81,-15
32767,22168,5622,-41,-44,-15
32767,21746,5956,-54,-2,-7
32767,21730,6372,-22,-5,-2
32767,21858,6584,-30,-45,-2
32767,21754,6276,-63,-79,-9
32767,21520,5860,-43,-83,-15
32767,21548,5628,19,-45,-15
32767,21950,5970,52,-17,-18
32767,22274,6420,-12,-36,-13
32767,22068,6220,-68,-68,1
32767,21676,5958,-76,-72,1
32767,21660,5772,-33,-48,-1
32767,21822,5760,-38,-19,-5
32767,21720,6054,-49,-1,-14
32767,21708,6352,-33,-28,-14
32767,21744,6410,3,-59,1
32767,22094,6116,-2,-94,-1
32767,22174,5734,-61,-81,-9
32767,21656,5682,-95,-39,-13
32767,21366,5712,-34,-2,-10
32767,21600,6288,45,-3,-2
32767,22302,6490,48,-40,0
32767,22408,6266,-75,-84,-2
32767,21818,5782,-142,-85,-6
32767,21324,5572,-43,-29,-7
32767,21464,5938,54,9,-9
32767,21894,6478,72,-8,-8
32767,22068,6574,2,-60,-6
32767,21800,6276,-74,-101,-12
32767,21426,5676,-51,-96,-18
32767,21648,5396,36,-46,-11
32767,21996,5756,65,1,-9
32767,22268,6558,5,-17,-22
32767,22272,6498,-56,-66,-11
32767,21932,6064,-79,-89,3
32767,21686,5728,-52,-72,-1
32767,21736,5748,-8,-27,-8
32767,21994,6002,5,-4,-7
32767,22018,6234,-25,-9,0
32767,21946,6294,-60,-39,-4
32767,21576,6024,-69,-64,-1
32767,21552,5898,-21,-63,-10
32767,21652,5910,31,-42,-17
32767,22076,5868,60,-22,-4
32767,22406,5952,3,-12,-9
32767,22216,6196,-90,-25,-21
32767,21822,6330,-103,-46,-10
32767,21690,6054,-27,-73,12
32767,21924,5964,4,-76,11
32767,21886,5832,-10,-62,5
32767,21658,5818,-31,-38,-8
32767,21594,5874,-3,-13,-12
32767,21938,6328,2,-21,-20
32767,22084,6462,-49,-56,-15
32767,21698,6252,-75,-98,-6
32767,21910,5472,88,-58,-3
32767,22516,5644,68,-1,-4
32767,22760,6094,-74,18,-14
32767,21966,6442,-179,-8,-4
32767,21300,6622,-120,-73,14
32767,21600,6158,54,-114,30
32767,22232,5582,55,-91,11
32767,22298,5380,-48,-24,-8
32767,21716,5720,-109,28,-19
32767,21376,6284,-74,33,-23
32767,21512,6646,-21,-12,-19
32767,21762,6572,12,-64,-16
32767,21998,6030,33,-89,-4
32767,22212,5658,21,-60,-7
32767,22242,5784,17,-25,1
32767,22160,6090,-4,-14,14
32767,22162,6268,-46,-30,9
32767,21900,6274,-87,-60,1
32767,21584,6068,-74,-74,4
32767,21626,5780,-7,-57,8
32767,22050,5794,12,-14,-6
32767,22170,6082,-40,-1,-18
32767,21962,6424,-87,-18,-12
32767,21650,6358,-62,-55,1
32767,21814,6156,0,-85,10
32767,22008,5746,23,-75,12
32767,22140,5750,-2,-41,5
32767,22116,5762,-47,-10,-11
32767,21966,6188,-69,-12,-12
32767,22000,6298,-63,-29,6
32767,21776,6156,-62,-53,15
32767,21464,6016,-25,-54,4
32767,21678,5884,22,-41,-4
32767,22034,5974,12,-27,-17
32767,22208,6090,-57,-28,-26
32767,21918,6184,-93,-44,-17
32767,21618,6180,-27,-62,9
32767,21750,5984,42,-61,13
32767,22156,5884,41,-45,8
