a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
5932,22142,-8752,-8,107,0,1042,32767,-8928,3,-51,-6,8154,4546,-9506,-93,63,-13,24390,17064,1190,-7,-53,-19
4912,22456,-8542,-14,119,5,1244,32767,-8868,0,-75,-8,8176,4454,-9358,-2,4,8,24542,17224,1172,9,-43,-19
5348,22044,-8674,-85,-76,33,1188,32767,-8780,-67,-62,-11,8326,4970,-9228,46,-10,25,24640,17302,1058,-6,-37,-20
6280,21670,-8924,-78,-62,36,814,32767,-8560,-25,-86,4,8414,5354,-9382,38,0,28,24578,17198,996,-41,-27,-26
5916,22104,-8680,-26,63,16,1260,32767,-8708,16,-104,19,8356,5280,-9580,-18,22,12,24472,16812,1008,-47,-16,-26
5440,22012,-8608,-49,27,11,1272,32767,-8734,16,-77,17,8242,5096,-9494,-48,20,1,24402,16848,1018,-21,-22,-23
6018,21884,-8800,-71,-30,16,1228,32767,-8724,14,-69,6,8466,4954,-9508,-51,12,0,24420,16878,928,-22,-45,-22
6088,21614,-8858,-31,37,15,1318,32767,-8728,13,-58,1,8482,4924,-9458,-41,21,-2,24448,16836,1074,-24,-63,-17
5518,21948,-8628,-22,88,19,946,32767,-8628,-11,-49,-8,8294,4890,-9514,-41,20,-2,24486,17036,1090,1,-50,-9
5330,22248,-8834,-7,48,23,1066,32767,-8664,-35,-75,-16,8168,4794,-9446,-27,12,0,24404,17174,1052,-14,-49,-6
5530,21612,-9102,-58,-1,22,1236,32767,-8640,-27,-87,-21,8348,5036,-9482,-4,-8,9,24584,17206,1044,-34,-60,-4
6054,22216,-9076,-8,31,18,982,32767,-8260,13,-79,-7,8450,5062,-9522,-23,14,1,24606,17010,950,-38,-53,-6
5710,22090,-8890,2,100,16,1522,32767,-8788,22,-85,0,8394,4874,-9514,-43,32,-9,24560,16932,1212,-28,-34,-10
5676,22272,-8816,-28,72,27,1440,32767,-8944,49,-53,-18,8306,4712,-9582,-35,38,-8,24438,16934,1126,-20,-15,-14
5598,22432,-8890,-24,104,28,946,32767,-8892,5,-76,-18,8336,4784,-9480,7,17,-1,24366,16904,1088,-22,-16,-13
4926,22258,-8732,-93,124,39,1324,32767,-8552,36,-104,-22,8464,5140,-9362,26,11,8,24512,16854,1068,-11,-37,-12
5314,21852,-8936,-121,-28,57,1076,32767,-8536,-21,-58,-24,8524,5342,-9324,-1,14,8,24530,17082,934,6,-36,-5
6034,21434,-8876,-124,-24,48,1040,32767,-8532,44,-74,5,8536,5252,-9220,-30,25,6,24372,17206,1050,2,-35,-5
5834,21576,-8644,-86,37,20,1600,32767,-8902,26,-66,2,8496,5082,-9564,-50,39,3,24418,17272,1156,-8,-55,0
5906,21790,-8860,-52,15,-7,1028,32767,-9140,-1,-17,-14,8294,4856,-9652,-61,48,-5,24508,17258,1084,-36,-70,0
5710,21552,-8778,-61,38,-27,996,32767,-8696,11,-54,-15,8320,4638,-9506,-61,29,-6,24510,17032,1066,-57,-59,-2
5642,21810,-8742,-35,32,-34,1242,32767,-8714,-11,-49,-9,8352,4664,-9406,-16,24,4,24432,16742,1016,-56,-41,-5
5214,22058,-8636,-33,67,-35,910,32767,-8728,-34,-41,-8,8402,5000,-9528,1,30,10,24412,16708,1122,-24,-44,-10
4980,21894,-8600,-63,4,-16,1320,32767,-8836,28,-45,21,8328,4980,-9536,-18,36,6,24498,17138,1042,1,-65,-12
5462,22010,-8562,-66,-46,0,1048,32767,-8832,-1,-21,12,8254,4998,-9538,-31,37,-1,24508,17264,1130,-31,-34,-13
5910,21686,-8774,-63,-32,-2,704,32767,-8676,16,-45,11,8290,5000,-9382,-39,32,-5,24384,17102,980,-48,-18,-18
5454,22058,-8742,-75,78,-19,1034,32767,-8544,29,-72,25,8426,4910,-9424,-40,27,0,24436,16936,1044,-53,-45,-23
5316,21892,-8650,-72,32,-23,952,32767,-8528,20,-71,22,8264,4852,-9546,-35,46,5,24610,16770,876,-43,-53,-27
5644,21860,-8912,-68,-3,-30,1122,32767,-8692,24,-76,10,8168,4824,-9542,-17,34,14,24508,16784,1008,-24,-22,-30
5520,21718,-8758,-80,18,-33,1298,32767,-8780,62,-45,4,8318,4944,-9488,-2,18,22,24302,17050,1172,-15,-21,-28
5748,21544,-8778,-53,-22,-27,922,32767,-8914,27,-29,-18,8396,4972,-9404,-9,19,16,24282,17282,1132,-16,-40,-26
6014,21986,-8566,-25,8,-33,1030,32767,-8646,-3,-53,-40,8444,4946,-9426,-20,25,8,24392,17348,1196,-45,-60,-23
5798,21914,-8688,-14,40,-29,488,32767,-8230,-23,-40,-35,8452,4994,-9402,-20,26,7,24514,17188,990,-73,-55,-19
5060,22698,-8620,-25,98,-15,428,32767,-8356,-15,-100,-22,8282,5092,-9406,-20,30,6,24518,16752,994,-84,-46,-16
4950,21998,-8618,-65,-78,12,1490,32767,-8686,35,-131,-4,8188,4938,-9448,-36,17,4,24380,16432,962,-66,-48,-14
5996,21772,-8810,-87,-147,19,1400,32767,-8664,31,-66,1,8258,4658,-9628,-35,24,7,24356,16446,1062,-23,-56,-11
6324,21712,-8778,-42,-35,6,954,32767,-8934,50,-55,-4,8160,4594,-9388,0,20,4,24370,16950,1130,8,-70,-6
5736,21922,-8740,-5,55,-11,1154,32767,-9042,60,-82,-13,8448,4812,-9430,23,-4,13,24488,17170,1052,-2,-71,-2
5030,22414,-8672,-23,45,-27,1058,32767,-8636,-5,-57,-24,8412,4894,-9380,23,5,11,24616,17330,990,-5,-67,3
5108,21940,-8706,-91,-53,-26,914,32767,-8648,19,-89,-8,8362,5012,-9412,7,-2,11,24604,17422,1154,-29,-46,7
5780,21750,-8794,-71,-89,-15,1152,32767,-8680,19,-80,-7,8314,4880,-9352,-11,8,1,24486,17116,1024,-76,-38,8
5884,21666,-8728,-41,-20,-11,1092,32767,-9060,-8,-49,-10,8238,5038,-9410,-6,7,2,24476,16676,1042,-62,-56,10
5958,21820,-8594,-29,-17,0,1128,32767,-9506,-20,-34,-10,8420,5034,-9614,-17,3,4,24730,16796,956,-20,-53,5
5790,22256,-8670,-40,35,0,1350,32767,-9330,-88,-35,-39,8546,4822,-9620,-47,26,-7,24674,17104,966,-10,-36,1
5222,22140,-8708,-59,44,-1,740,32767,-8242,-114,-5,-48,8354,4630,-9546,-35,38,-10,24548,17232,1124,-31,-21,0
5080,22146,-8582,-70,-33,5,8,32767,-8390,-94,-37,-19,8316,4740,-9530,1,22,2,24412,17146,1088,-52,-26,-1
5526,21820,-8688,-119,-102,11,1176,32767,-8548,49,-136,14,8434,5010,-9456,24,17,11,24398,16996,1052,-56,-34,0
6200,21584,-8706,-75,-107,12,1798,32767,-8702,56,-52,7,8498,5282,-9402,6,14,13,24432,16878,1120,-44,-36,1
6292,21346,-8822,-17,-26,0,714,32767,-8628,82,-6,-14,8440,5290,-9456,-27,26,6,24372,16902,1076,-28,-33,2
5822,21826,-8764,52,49,-16,902,32767,-8714,72,-50,-30,8388,5044,-9432,-61,34,-2,24426,17076,976,-14,-51,3
4946,22332,-8538,38,45,-12,1376,32767,-8678,48,-55,-39,8312,4784,-9600,-58,38,-15,24562,17322,1036,-13,-59,6
5012,22496,-8482,-32,-58,8,1294,32767,-8394,9,-45,-50,8130,4774,-9442,-32,39,-20,24524,17170,1072,-61,-31,6
5904,21994,-8576,-81,-136,29,1054,32767,-8384,1,-31,-48,8294,4906,-9424,-20,18,-10,24346,17050,1140,-65,-14,7
6318,21660,-8672,-65,-47,21,1132,32767,-8574,14,-45,-47,8384,4930,-9298,-12,18,4,24198,16798,1224,-68,-31,5
5690,21846,-8692,-25,46,12,1226,32767,-8772,25,-38,-36,8442,5002,-9338,-14,14,10,24330,16786,996,-46,-68,0
5312,22010,-8764,-28,25,7,1192,32767,-8788,24,-43,-27,8292,5014,-9460,-14,25,9,24606,16952,1008,-26,-68,-3
5278,21926,-8704,-56,-9,10,1394,32767,-9170,11,-41,-24,8300,5130,-9592,-24,24,4,24582,16904,936,-30,-39,-5
5424,21946,-8734,-63,-29,9,1066,32767,-8804,-53,-25,-36,8408,5054,-9488,-46,24,0,24410,17008,1038,-26,-31,-4
5672,21684,-8862,-77,-47,5,1018,32767,-8794,14,-42,-10,8346,5004,-9364,-43,18,7,24310,17034,1066,-29,-48,-6
5652,21526,-8570,-87,-35,-13,1210,32767,-8746,19,-54,3,8402,5014,-9404,-41,20,15,24548,17018,992,-27,-66,-3
6368,21406,-8728,-38,-91,-15,906,32767,-8662,4,-47,1,8416,4964,-9592,-47,27,14,24612,17176,996,-29,-30,-3
6448,21788,-8626,0,45,-23,1080,32767,-8620,24,-67,11,8276,4902,-9588,-47,32,13,24384,17048,1002,-55,0,-2
5480,22336,-8590,16,124,-21,1368,32767,-8886,28,-56,11,8232,4988,-9600,-37,28,17,24310,16774,926,-40,-28,2
4842,22592,-8512,-42,78,-7,924,32767,-9146,7,-8,0,8418,4976,-9530,-38,25,16,24470,16946,910,-18,-69,4
5012,22106,-8622,-105,-46,6,804,32767,-8600,17,-53,-3,8484,4940,-9488,-47,38,10,24658,17018,918,-20,-58,1
5902,21798,-8858,-99,-79,14,888,32767,-8504,-54,-47,-17,8374,4934,-9366,-50,47,6,24504,17092,1060,-31,-29,-4
5994,21578,-8732,-54,-2,4,952,32767,-8642,4,-50,-3,8312,5026,-9390,-43,37,14,24344,16978,1176,-46,-36,-7
5636,22120,-8602,-27,14,1,1368,32767,-8928,-17,-38,-11,8346,4982,-9490,-43,26,22,24480,16856,1184,-34,-72,-15
5754,21966,-8428,-44,-10,-9,882,32767,-8732,19,-8,-21,8390,4940,-9570,-46,37,17,24594,16950,1134,-22,-53,-22
5838,21882,-8626,-44,8,-10,1338,32767,-9186,12,-19,-28,8244,4880,-9512,-44,45,10,24362,16926,1046,-38,-22,-29
5726,21540,-8522,-43,9,-6,1204,32767,-8790,-2,13,-51,8320,4926,-9496,-42,30,14,24182,16758,1058,-29,-42,-22
5564,22348,-8580,-22,17,-4,770,32767,-8946,-70,27,-51,8314,4914,-9510,-27,34,18,24334,16900,1036,-13,-87,-18
5500,21876,-8398,-77,-32,5,1034,32767,-8910,22,-39,-32,8372,5008,-9480,-25,26,20,24600,16994,1008,-21,-83,-14
5840,22062,-8496,-83,-42,4,1524,32767,-8952,-48,-6,-50,8400,5066,-9574,-37,36,9,24584,16992,954,-33,-55,-14
5914,21522,-8600,-79,-12,-2,894,32767,-8418,-1,-13,-42,8382,4972,-9518,-51,39,-1,24520,16922,922,-34,-48,-16
5524,21526,-8550,-55,24,-8,1144,32767,-8474,37,-60,-33,8320,4930,-9504,-57,36,-4,24472,16934,1148,-20,-69,-15
5516,21904,-8464,-11,6,-9,1174,32767,-8754,59,-32,-31,8238,4910,-9524,-46,32,-4,24598,16966,1096,-30,-63,-15
5496,21792,-8460,-5,-1,-5,704,32767,-8810,78,-32,-13,8320,4806,-9608,-37,30,-5,24544,16832,1034,-40,-49,-17
5610,21848,-8696,-12,-12,0,952,32767,-8818,118,-66,-1,8312,4792,-9490,-26,29,-10,24492,16860,1104,-36,-50,-24
5604,22294,-8538,10,10,10,1096,32767,-8748,39,-56,-14,8266,4884,-9548,-20,29,-10,24410,16734,1172,-35,-27,-35
5378,22146,-8454,-22,-1,11,1124,32767,-8720,23,-43,-15,8302,4884,-9560,-24,22,-7,24320,16732,1118,-15,-25,-37
5706,22352,-8450,-50,-41,15,1070,32767,-8728,-5,-31,-12,8354,4892,-9526,-20,26,-7,24290,16994,1020,-5,-52,-33
5820,21790,-8554,-66,-9,16,938,32767,-8734,-53,-31,-18,8210,5006,-9452,-19,27,-8,24586,17000,1016,-20,-89,-16
5448,21902,-8524,-67,3,21,1096,32767,-8834,-29,-40,-8,8116,5050,-9410,-20,26,-4,24708,17048,982,-25,-76,-10
5678,21704,-8550,-54,-28,21,1330,32767,-9210,-12,-27,1,8160,5028,-9392,-22,7,1,24598,16856,1050,-40,-33,-12
5798,21622,-8660,-47,6,14,812,32767,-9104,-35,-5,-9,8378,4798,-9380,-29,4,-8,24422,16588,1058,-32,-38,-13
5452,21858,-8524,-24,31,11,650,32767,-8654,-28,-56,12,8424,4684,-9356,-16,15,-24,24488,16658,1054,-7,-74,-13
5536,21608,-8622,-34,-25,22,1194,32767,-8784,-9,-76,18,8452,4746,-9540,-1,5,-24,24630,16872,996,0,-80,-12
5430,22188,-8414,-47,0,12,1098,32767,-8738,-9,-55,23,8328,4974,-9640,6,-3,-11,24462,16904,1140,-15,-40,-8
5678,21616,-8478,-48,-56,4,1024,32767,-8808,38,-62,31,8422,4956,-9700,-18,1,-11,24572,16796,1122,-4,-47,-8
5804,22104,-8480,-67,12,-14,962,32767,-8874,-50,-24,3,8444,4676,-9622,-18,23,-15,24516,17034,1078,23,-52,-3
5524,21570,-8626,-55,-3,-25,522,32767,-8620,-33,-26,-2,8444,4836,-9462,18,26,-15,24536,17262,1088,9,-60,-1
5784,21432,-8746,-82,19,-26,704,32767,-8596,-28,-63,0,8368,5096,-9456,12,19,-13,24550,17256,1090,-17,-53,6
5808,21432,-8800,-25,44,-24,900,32767,-8642,-34,-65,-2,8380,5130,-9262,-1,14,-5,24582,17136,1218,-39,-52,0
5422,21862,-8846,-19,108,-27,944,32767,-8968,-3,-44,-4,8332,5076,-9436,-12,28,-2,24624,16852,1066,-50,-42,-6
4874,22146,-8570,-13,77,-23,1018,32767,-9148,-30,-9,-20,8310,5096,-9448,-18,33,-1,24476,16700,1144,-14,-37,-14
4938,22572,-8576,-102,-16,-15,378,32767,-9060,1,-13,-23,8372,5274,-9420,-27,15,2,24364,16850,1166,7,-45,-13
5960,21566,-8672,-117,-122,-3,518,32767,-8676,-10,-61,-26,8568,5172,-9558,-46,14,7,24394,17154,1124,18,-60,-10
6410,21766,-8854,-85,8,-17,1034,32767,-9022,-32,-86,-15,8350,4938,-9548,-67,43,1,24468,17342,1092,0,-64,-5
5640,21890,-8572,-2,71,-31,1408,32767,-8902,-38,-58,-34,8190,4618,-9510,-66,45,-6,24550,17338,1052,-37,-54,-5
5646,21872,-8568,-35,59,-27,762,32767,-8654,-41,-27,-44,8260,4448,-9438,-31,24,-7,24522,16996,1142,-50,-51,-3
5586,21830,-8670,-19,54,-21,864,32767,-8904,29,-59,-36,8352,4780,-9440,9,8,1,24512,16784,1084,-38,-62,-6
5372,22134,-8614,-27,55,-10,1076,32767,-8976,25,-70,-38,8542,5014,-9458,-4,16,-2,24576,17014,1088,-12,-66,-12
5232,22164,-8486,-44,10,-1,884,32767,-8710,-16,-64,-45,8290,5064,-9496,-47,29,-16,24548,17058,1104,-30,-43,-18
5542,21800,-8470,-87,-30,9,736,32767,-8470,10,-81,-30,8266,4912,-9504,-44,29,-9,24506,16936,1182,-23,-53,-15
5858,21874,-8694,-40,-3,7,1016,32767,-8926,20,-95,-11,8374,4726,-9580,-33,40,-13,24440,17074,1158,-25,-60,-17
5714,21472,-8568,-42,53,-2,1030,32767,-8874,-5,-67,-20,8178,4858,-9404,-10,39,-10,24566,16938,1080,-27,-57,-19
5488,22326,-8522,-12,64,-6,900,32767,-8924,-2,-60,-21,8264,5242,-9278,1,2,6,24626,16910,1164,-17,-48,-21
5476,21780,-8550,-45,23,-1,1118,32767,-8950,18,-59,-15,8468,5296,-9328,-23,0,20,24644,16906,1146,-20,-33,-24
5732,22132,-8480,-44,47,6,898,32767,-8780,-19,-45,-18,8406,5046,-9524,-63,30,10,24490,16900,1124,-15,-30,-23
5570,21758,-8652,-54,47,11,728,32767,-8658,-22,-78,-22,8196,4616,-9552,-82,45,-6,24590,17016,1076,-7,-58,-16
5618,21998,-8580,-69,45,10,1142,32767,-8522,-28,-97,-16,8194,4542,-9502,-42,16,-4,24708,17158,1190,-13,-63,-7
5518,21872,-8710,-55,48,9,1320,32767,-8710,-16,-68,-10,8320,4682,-9382,-11,-3,1,24694,17146,1154,-33,-40,-7
5428,21770,-8548,-88,26,15,780,32767,-8612,0,-56,-10,8384,4946,-9416,3,7,7,24564,16986,1164,-49,-22,-5
5872,21738,-8738,-48,-8,20,744,32767,-8610,-3,-89,-15,8456,5158,-9488,-8,18,7,24508,16856,1122,-40,-41,-2
5762,21888,-8614,-23,92,11,1304,32767,-8718,-11,-87,-11,8406,5088,-9466,-45,21,8,24590,16780,1040,-32,-54,-6
5116,22094,-8416,-31,67,10,946,32767,-8534,-3,-59,-6,8426,4856,-9570,-58,25,7,24610,16822,1042,-11,-40,-11
5396,21926,-8590,-59,-7,14,644,32767,-8558,15,-93,-3,8472,4756,-9628,-62,34,0,24490,17024,1082,-2,-26,-12
5830,21698,-8496,-45,-1,14,1164,32767,-8878,29,-124,-8,8332,4598,-9522,-56,31,-2,24468,17264,1136,-24,-35,-8
5546,22026,-8644,-24,62,11,1218,32767,-8772,19,-86,-10,8414,4790,-9420,-22,15,2,24514,16984,1104,-54,-47,-6
5182,22136,-8536,-40,38,18,886,32767,-8670,3,-64,-7,8590,4884,-9582,-26,25,-3,24478,16726,1140,-33,-50,-3
5328,22032,-8562,-93,-16,27,938,32767,-8834,19,-78,-4,8440,4712,-9620,-53,56,-16,24500,16804,1188,-17,-33,-7
5902,21336,-8480,-92,-60,31,920,32767,-8650,-15,-80,-3,8250,4444,-9554,-36,59,-20,24404,16886,1086,-10,-37,-8
5870,21816,-8578,-41,71,10,718,32767,-8192,-27,-85,-7,8124,4648,-9458,10,31,-8,24416,17006,1022,-3,-52,-7
5268,21838,-8528,-29,60,7,1166,32767,-8746,-20,-96,2,8192,5166,-9264,42,8,12,24572,17078,1070,-11,-56,-7
5252,21942,-8394,-72,4,13,1110,32767,-8880,36,-74,-3,8470,5402,-9374,7,2,8,24652,17036,982,-18,-42,-9
5556,21752,-8550,-56,-24,12,512,32767,-8470,12,-67,-2,8380,4978,-9398,-63,39,-15,24478,17064,1130,-28,-42,-11
5738,21568,-8530,-62,-13,12,578,32767,-8128,42,-110,13,8074,4726,-9344,-45,36,-23,24384,16986,1096,-33,-51,-12
5786,21800,-8596,-34,6,9,1212,32767,-8592,21,-112,23,8324,4822,-9464,-23,-1,-12,24430,16940,1310,-22,-57,-13
5556,21740,-8480,-39,34,-2,688,32767,-8680,6,-92,8,8334,4832,-9482,-25,2,-5,24418,16946,1092,-25,-54,-14
5312,21720,-8500,-58,11,-6,716,32767,-8694,-25,-113,-5,8322,4774,-9576,-24,15,-3,24490,16786,1146,-26,-54,-12
5686,21552,-8600,-42,-22,-11,900,32767,-8622,-22,-116,-8,8284,4654,-9578,-14,13,0,24572,16746,978,-9,-65,-14
5634,21646,-8490,-24,21,-13,860,32767,-8566,12,-116,-6,8460,4702,-9454,-17,5,-4,24594,16828,1050,1,-59,-13
5298,21864,-8518,-27,37,-13,1152,32767,-8784,26,-114,-10,8412,4698,-9530,-12,5,-1,24598,17010,1102,0,-54,-14
5170,22264,-8428,-58,0,-15,962,32767,-8612,27,-93,-16,8616,4768,-9594,-10,6,0,24540,17094,1150,-17,-49,-13
5700,21504,-8684,-88,-54,-13,794,32767,-8344,13,-112,-21,8458,4724,-9606,-29,25,-12,24464,16966,1122,-28,-53,-8
6142,21602,-8742,-50,-4,-30,950,32767,-8424,26,-128,-10,8272,4676,-9628,-18,30,-12,24480,16870,1172,-27,-64,-7
5636,21644,-8738,-16,67,-51,1424,32767,-8854,28,-109,-4,8234,4698,-9542,-15,22,-8,24604,16942,1138,-11,-68,-5
4986,22340,-8498,-32,83,-63,1160,32767,-8742,-1,-63,-13,8282,4836,-9302,-9,20,-8,24694,16914,1146,-20,-50,-10
5076,21204,-8616,-101,-36,-47,674,32767,-8790,-51,-73,-23,8328,5002,-9340,-12,11,-7,24602,16890,1084,-9,-31,-11
6084,21782,-8850,-21,-38,8,1228,32767,-8482,5,-119,-7,8394,4878,-9362,-44,15,-16,24524,16944,1020,2,-36,-11
5478,21616,-8412,-50,111,-18,1024,32767,-8562,15,-92,0,8344,4722,-9486,-40,16,-20,24554,17102,1010,5,-55,-6
4998,22286,-8296,-15,53,-13,780,32767,-8406,27,-99,1,8454,4678,-9614,-37,4,-23,24564,17322,1228,0,-46,-4
5320,21740,-8298,-107,-49,-5,1244,32767,-8554,36,-96,14,8588,4590,-9700,-23,22,-24,24548,17362,1170,-22,-43,-7
5876,21876,-8512,-62,-44,-8,982,32767,-8580,23,-62,7,8482,4636,-9630,-11,34,-27,24548,17206,1188,-48,-37,-11
5502,21838,-8604,-46,4,-20,1122,32767,-8852,-13,-72,-9,8362,4750,-9646,-1,33,-22,24498,16900,1176,-58,-31,-13
5358,21902,-8606,-42,-22,-11,1172,32767,-8552,-19,-55,-15,8316,4846,-9486,-4,30,-19,24448,16632,1148,-44,-45,-11
5784,21910,-8826,-4,-56,7,872,32767,-8476,-56,-47,-19,8256,4670,-9244,-21,27,-21,24526,16642,1012,-19,-57,-11
5518,21592,-8398,0,18,0,840,32767,-8432,-26,-80,-12,8136,4718,-9152,-10,24,-21,24652,16954,1122,10,-59,-10
6160,21748,-8796,32,-56,-1,1290,32767,-8478,11,-74,-4,8094,4830,-9254,-6,3,-20,24558,17254,1154,-4,-37,-8
5654,22226,-8560,6,83,-6,1428,32767,-8798,59,-31,5,8278,4790,-9356,-16,-12,-24,24414,17202,1138,-38,-38,-5
4882,22250,-8370,-35,41,5,668,32767,-8532,40,-15,-1,8368,4606,-9350,-20,1,-35,24446,16946,1048,-40,-56,-1
5656,21736,-8564,-119,-112,18,720,32767,-8764,41,-60,7,8222,4762,-9450,2,7,-30,24574,16908,1104,-20,-53,1
6044,21978,-8730,-88,3,10,1190,32767,-8566,38,-74,8,8200,4984,-9428,-1,-13,-15,24476,17052,1090,-14,-42,5
5096,21526,-8550,-80,56,15,1046,32767,-8566,-38,-34,2,8564,4836,-9580,-25,-24,-1,24480,16992,1198,-21,-57,7
5100,21748,-8328,-87,-11,26,662,32767,-8278,8,-50,0,8658,4772,-9718,-19,13,3,24524,17074,1218,-17,-51,7
5584,21510,-8714,-91,-30,12,812,32767,-8540,25,-50,11,8516,4772,-9774,-49,29,-1,24546,17052,1206,-26,-47,8
5342,22058,-8590,-54,14,19,1066,32767,-8780,50,-50,14,8316,4630,-9650,-51,28,2,24568,17028,1046,-31,-50,10
5160,21330,-8276,-76,-41,26,984,32767,-8466,-15,-38,-6,8404,4528,-9586,-40,13,2,24616,16992,1060,-31,-45,11
6230,21466,-8358,-26,-114,23,728,32767,-8380,-16,-42,4,8478,4540,-9444,-23,31,-8,24630,17000,1102,-26,-31,9
6680,21322,-8624,27,14,3,992,32767,-8356,33,-87,15,8340,4702,-9356,-31,41,-24,24470,17032,1152,-25,-36,6
5374,22450,-8276,54,177,-9,1516,32767,-8794,-16,-56,1,8176,4678,-9224,-48,28,-26,24520,17102,1150,-28,-43,6
4438,22312,-8086,-33,45,3,1074,32767,-8732,-62,-19,-16,8300,4694,-9308,-48,13,-19,24458,17090,1090,-40,-40,5
5462,22052,-8370,-109,-139,23,846,32767,-8668,-49,-31,-19,8422,4574,-9462,-54,29,-17,24530,16958,1174,-40,-49,5
5946,21732,-8508,-75,-12,25,768,32767,-8450,-42,-47,-25,8398,4486,-9518,-37,31,-11,24560,16886,1076,-27,-47,2
5280,21522,-8510,-56,17,26,822,32767,-8516,3,-66,-4,8408,4598,-9542,-16,23,1,24592,17112,1044,0,-42,3
5788,21624,-8642,-17,-43,21,1028,32767,-8612,73,-69,18,8474,4846,-9452,-2,15,14,24606,17362,1090,-15,-41,3
5964,21776,-8670,12,40,5,1004,32767,-8856,29,-46,12,8558,5058,-9482,-11,24,17,24568,17254,1016,-36,-43,2
5248,22264,-8508,-1,93,-1,758,32767,-9030,20,-37,-2,8528,4906,-9506,-60,44,8,24564,17072,1092,-48,-36,-1
5232,22028,-8618,-62,1,6,914,32767,-8650,7,-66,-15,8350,4724,-9486,-74,51,8,24488,17014,1178,-32,-37,-9
5848,21700,-8698,-108,-37,11,786,32767,-8682,-59,-33,-23,8272,4592,-9482,-68,39,7,24494,17000,1094,-34,-40,-10
6054,21434,-8622,-86,17,9,136,32767,-8494,-27,-50,-17,8124,4580,-9290,-48,20,10,24506,17038,990,-30,-49,-11
5434,21910,-8470,-48,91,-6,758,32767,-8396,4,-111,-8,8358,4776,-9350,-41,15,11,24550,17068,1110,-28,-46,-15
4918,21824,-8358,-89,57,6,938,32767,-8532,27,-51,-7,8450,4748,-9328,-60,30,7,24510,16990,1134,-35,-38,-21
5186,21754,-8412,-77,-37,21,1058,32767,-9130,-20,-31,-33,8470,4616,-9588,-82,45,5,24516,17036,1148,-27,-43,-26
5686,21164,-8300,-81,-59,18,1034,32767,-8928,12,-21,-55,8342,4406,-9666,-74,44,8,24428,16964,1192,-37,-44,-28
6116,21584,-8428,1,-19,1,986,32767,-8542,-36,-14,-66,8394,4478,-9554,-39,24,19,24478,16924,1184,-34,-28,-30
5694,21786,-8188,25,74,-25,1014,32767,-8578,-33,-36,-63,8576,4698,-9512,-26,16,27,24306,17068,1214,-27,-34,-32
5134,21886,-8206,7,45,-25,1126,32767,-8586,-33,-50,-56,8504,4788,-9430,-37,29,20,24458,17048,1060,-30,-66,-26
5100,22014,-8290,-40,-19,-13,980,32767,-8580,-6,-37,-45,8270,4920,-9370,-46,40,17,24680,17120,970,-31,-72,-24
5918,21710,-8476,-30,-66,1,830,32767,-8570,58,-57,-22,8374,4632,-9608,-100,40,4,24718,17006,954,-50,-55,-29
5658,21614,-8294,-24,29,-9,818,32767,-8324,78,-62,-10,8278,4336,-9470,-97,53,-1,24468,16766,1132,-54,-46,-31
5252,22044,-8362,0,18,-7,696,32767,-8798,63,-51,3,8136,4218,-9528,-80,49,-6,24452,16706,1194,-26,-44,-34
5410,21816,-8432,-45,-40,1,1066,32767,-8942,75,-63,17,8160,4320,-9308,-45,28,1,24482,16886,1228,-11,-48,-36
5916,21672,-8450,-48,-33,-3,778,32767,-8700,21,-26,7,8184,4474,-9256,-14,2,12,24634,16964,1126,-17,-58,-35
5672,22050,-8546,-21,47,-16,432,32767,-8540,-13,-58,10,8336,4704,-9336,0,-5,12,24752,16970,1038,-14,-34,-32
5090,21780,-8614,-68,34,-21,828,32767,-8276,-8,-83,12,8448,4878,-9480,-24,14,5,24536,16960,1030,-15,-15,-30
5218,21920,-8686,-92,-7,-19,888,32767,-8646,-36,-57,11,8322,4632,-9546,-57,22,-3,24408,17018,1264,-5,-33,-24
5814,21342,-8718,-77,-39,-11,1030,32767,-9016,-10,-43,-5,8394,4396,-9684,-55,16,5,24428,17142,1190,-9,-51,-18
5778,21436,-8534,-52,35,-13,720,32767,-8684,-50,-5,-24,8354,4334,-9534,-28,16,9,24558,17162,1078,-26,-51,-17
5350,21674,-8650,-7,45,-11,108,32767,-8496,13,-50,-5,8282,4628,-9472,3,5,22,24614,17138,1054,-34,-52,-12
5426,21426,-8568,-31,7,-17,772,32767,-8634,3,-82,-10,8400,4636,-9490,-11,11,19,24574,16976,1218,-39,-39,-6
5896,21848,-8720,30,17,-31,952,32767,-8870,2,-45,-16,8366,4510,-9512,-22,22,10,24536,16928,1190,-36,-27,-10
5318,22042,-8470,12,117,-47,750,32767,-8478,-6,-33,-21,8252,4356,-9478,-16,32,2,24528,17028,1140,-35,-33,-13
4548,22422,-8216,-14,89,-19,652,32767,-8460,-19,-45,-27,8126,4384,-9410,2,20,-2,24562,16920,1106,-36,-50,-15
5234,21906,-8396,-84,-87,15,676,32767,-8262,-11,-70,-22,8308,4578,-9266,35,-9,9,24680,16896,1030,-31,-47,-16
5710,21968,-8570,-80,32,10,898,32767,-8406,-42,-77,-31,8610,4672,-9306,44,-8,4,24586,16972,1062,-26,-31,-16
