A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
13492,-3672,8324,258,3434,1910,-11632,-10524,1604,-1586,895,3158,-13824,-4320,3556,-362,1355,3125,-9768,-11140,-2752,-1946,48,1618,-7336,-12680,4400,-2358,-91,1806,-15640,-3988,1792,-1698,1065,817
13008,-2708,9108,433,4020,1329,-12508,-9808,1356,-799,861,3175,-14468,-4028,3576,228,1151,3016,-10424,-11840,-3296,-2915,402,2027,-8056,-13292,2908,-2762,-97,2277,-15320,-3860,2536,-1690,-182,946
12708,-3584,9212,620,3412,1621,-12536,-9636,912,-1189,827,3182,-14492,-3160,3012,-41,1128,3065,-10456,-11608,-3412,-1730,106,2344,-8072,-13224,4092,-2102,309,2292,-15396,-3712,1764,-827,767,1264
11668,-3736,8904,727,3332,1281,-12464,-9312,124,-857,1058,3282,-14760,-4192,3716,206,1232,3242,-10568,-11984,-3228,-2584,526,2520,-8432,-12696,3180,-2790,349,2669,-15452,-3172,1652,-978,620,1249
12132,-3968,8852,552,4238,1967,-12560,-9272,916,-1578,1110,3688,-14444,-3268,3048,-286,1574,3578,-10460,-11632,-3560,-2378,120,2425,-8392,-13020,3140,-2613,214,2661,-15232,-3436,1848,-1624,147,992
12960,-3748,9808,485,4315,1266,-12768,-10068,976,-737,1091,3687,-14748,-3716,3000,465,1298,3571,-10572,-11156,-3624,-2463,390,2795,-8000,-13144,3328,-2409,438,2782,-15316,-3776,2032,-1488,118,1017
12980,-4612,10872,651,3837,1360,-12784,-9900,204,-778,1135,3319,-14904,-3400,2720,613,1321,3208,-10672,-11476,-3840,-1615,721,3311,-8692,-12268,3380,-2318,745,3071,-15352,-3356,1900,-954,-23,1083
12192,-3348,9608,127,3662,1795,-13176,-9484,360,-1566,1251,3187,-15464,-3208,3608,-264,1685,3158,-11488,-12052,-3460,-2511,722,2826,-9444,-12656,3264,-2436,527,2910,-15124,-2828,1400,-1101,435,1321
12356,-3712,11428,221,3795,2362,-13532,-9680,1016,-2004,1188,3281,-15704,-3084,3164,-679,1849,3222,-10964,-11520,-4120,-2381,442,2584,-9008,-12632,3272,-2869,172,2857,-15576,-3008,1612,-1578,623,1076
12940,-4140,11124,325,3371,1640,-13756,-9808,1032,-1279,1081,3096,-16016,-2896,3408,-118,1503,3063,-11804,-11244,-4248,-2963,675,2554,-9460,-13020,2164,-3078,177,2893,-15792,-3060,1944,-1349,-9,812
12612,-3616,11024,272,3465,1624,-14032,-9532,944,-1166,1051,3088,-16008,-3280,3312,-41,1283,3001,-11720,-12164,-4256,-2626,276,2579,-9700,-12936,3060,-2401,242,2752,-15708,-3120,1600,-786,-46,979
12648,-3844,10392,640,3218,1253,-13464,-9260,576,-887,996,2941,-14976,-2092,2832,319,1140,2855,-11500,-10404,-3880,-1286,729,2747,-9644,-12152,2792,-2091,297,2736,-15492,-3084,1780,-943,222,1008
12100,-3776,11516,256,3147,1334,-14072,-8572,516,-975,854,2679,-15840,-2104,3212,-140,1080,2590,-12504,-10900,-4264,-2505,461,2748,-10392,-12740,2068,-2457,-172,2974,-15580,-2936,1540,-557,-114,931
10812,-3224,11212,453,3040,1617,-14212,-8128,568,-1393,763,2955,-15684,-2388,3064,-456,1132,2948,-11756,-11804,-4628,-2622,-377,2390,-9716,-12788,2292,-1818,-6,2481,-15124,-2768,1500,-444,153,833
11136,-5000,11768,677,3536,922,-14464,-8360,384,-518,708,3417,-15764,-2000,2704,443,835,3284,-11668,-10248,-3800,-870,534,2607,-9840,-11340,3312,-1579,351,2443,-15456,-2768,1780,-629,326,563
11204,-3204,11908,380,3742,1142,-14160,-7664,204,-729,864,3324,-15424,-720,2584,519,990,3210,-12784,-10340,-4852,-2079,205,2420,-10984,-12424,1776,-1977,-450,2462,-15496,-2456,1988,-574,-85,673
11344,-3552,12276,1007,3013,1600,-14424,-7984,76,-1304,527,3095,-15860,-1316,2756,-451,909,3125,-11980,-10568,-5148,-2357,-347,2240,-10144,-12004,2668,-1768,45,2277,-15380,-2484,1524,-713,465,864
10568,-4692,11124,775,3335,1825,-14540,-8220,-32,-1531,645,3069,-15920,-1780,2436,-316,1023,3070,-12288,-10136,-4100,-1651,75,2300,-10592,-11636,2592,-1526,-118,2178,-15508,-2284,1692,-763,485,611
9960,-5212,12196,571,3534,890,-14500,-7548,-164,-366,772,3545,-15900,-1068,2428,356,783,3250,-12068,-10136,-5644,-1699,193,1989,-10432,-11136,2716,-2451,-249,2122,-15712,-2560,1460,-903,-117,571
10964,-4496,12584,283,3525,822,-14632,-7456,-536,-397,877,3239,-16052,0,2240,443,952,3023,-13156,-9516,-4296,-1642,366,1929,-11292,-11604,1732,-2402,-46,2178,-15664,-2632,1972,-895,-189,625
11500,-3540,12672,405,2812,1635,-14764,-7688,-124,-1545,692,2515,-15900,-156,2096,-593,1066,2512,-12836,-9968,-5072,-2361,-349,1975,-10928,-11928,2132,-1659,-324,2132,-15832,-2464,1768,-552,-135,870
10672,-5184,12176,598,2151,1461,-14376,-7604,228,-1367,489,2210,-15468,-488,2000,-436,748,2244,-12036,-9124,-4524,-1437,84,2311,-10584,-10920,2228,-1649,-162,2308,-15412,-2868,1672,-1126,270,1011
9900,-4520,12716,510,2614,609,-14936,-6896,-284,-295,582,2245,-16196,-552,2272,304,522,2139,-12688,-10020,-5468,-1730,225,2228,-11080,-11284,2408,-1903,-96,2297,-15512,-2608,1956,-290,-26,951
9740,-3812,12300,422,2363,1073,-14988,-6704,-408,-815,580,2262,-15772,252,1912,22,761,2231,-12848,-9660,-4312,-1248,-31,2007,-11232,-11472,2096,-1250,112,1964,-15532,-2192,1488,-113,51,935
9904,-4744,12372,336,2371,970,-14916,-6796,-492,-818,540,2096,-15744,284,1756,104,822,2173,-12620,-8732,-4804,-616,289,2173,-11200,-10700,2636,-1313,51,2023,-15532,-2252,1920,-563,-54,944
9540,-4136,12552,256,2096,1018,-14932,-6280,-116,-1026,507,1943,-15600,720,1864,-103,800,1956,-12888,-8768,-5000,-2094,3,1994,-11176,-10880,1836,-1787,-379,2071,-15560,-2304,1700,-252,-255,807
8912,-4676,12888,470,2089,580,-14908,-5932,-260,-493,462,2009,-15708,348,2060,34,460,1942,-12760,-9004,-5068,-1404,7,2161,-11248,-10780,1668,-1313,-147,2166,-15544,-2376,1880,-218,135,775
7960,-4352,13424,505,2628,550,-15608,-5252,-824,-287,553,2387,-16544,28,2112,436,494,2301,-13472,-9804,-5156,-1454,193,2093,-11800,-11044,1976,-1531,-80,1981,-15740,-1940,1648,59,-181,852
8396,-4520,13424,294,2941,1051,-15152,-5248,-844,-783,725,2725,-15868,1160,1936,97,827,2654,-13204,-8796,-4756,-1191,-104,1612,-11628,-10720,2044,-1370,-69,1522,-15460,-1956,1560,-241,-107,854
8564,-4204,13192,168,2834,1100,-15192,-5324,-456,-832,746,2636,-15536,1488,1228,263,913,2628,-12740,-7816,-5456,-795,98,1867,-11360,-10144,2340,-1041,-168,1728,-15608,-2284,1768,-703,13,917
8416,-3888,13260,436,2931,864,-15520,-5108,-488,-569,609,2739,-15648,1516,1920,152,698,2562,-13504,-8532,-5324,-1934,95,1824,-11896,-10308,1588,-2222,-241,1997,-15572,-2116,1800,-108,-217,937
8436,-3948,13752,497,2735,1264,-15348,-4916,-688,-963,620,2628,-15624,1980,1716,-119,765,2514,-13480,-8200,-5040,-1809,-413,1746,-12108,-10368,1480,-1289,-282,1828,-15756,-1980,1664,-361,324,1068
8128,-4972,14404,611,2562,1248,-15808,-4892,-676,-1041,411,2385,-16104,1772,1092,-108,733,2471,-13204,-7788,-5640,-1177,-66,2091,-11852,-10072,2168,-1011,-208,1977,-15692,-1712,1800,-453,76,1234
7380,-5084,13284,670,2750,656,-15676,-4580,-1200,-351,445,2702,-16008,1472,1904,370,463,2624,-13544,-8556,-5396,-1448,28,1949,-12220,-10108,1668,-1382,-43,1856,-15604,-1604,1728,-186,-110,1248
7608,-4920,13416,307,3223,548,-15464,-4664,-1140,-204,638,2891,-15628,2080,1204,612,616,2716,-13712,-7848,-5016,-764,161,1770,-12364,-9792,1616,-1457,76,1726,-15736,-1688,1832,-110,175,1428
8256,-4432,13888,305,2912,633,-15316,-4660,-1232,-407,608,2535,-15512,2892,948,436,671,2404,-13996,-7104,-5368,-1174,106,1925,-12656,-10000,1328,-1196,-217,1859,-15984,-1740,1692,-137,-238,1615
8596,-4616,14188,394,1975,920,-15076,-4784,-1096,-931,433,1850,-15364,2708,1184,-167,589,1889,-13264,-7008,-5776,-1181,-196,2190,-11968,-9428,1600,-1249,62,2122,-15548,-1644,1564,46,-503,1797
7984,-4704,13676,357,1583,725,-15616,-4928,-888,-742,425,1467,-16116,1888,1452,-6,552,1552,-13620,-7752,-5280,-1440,-97,2324,-12352,-9736,1316,-1003,96,2291,-15632,-1408,1784,224,-359,1985
8092,-4780,13772,388,1627,720,-15472,-4808,-952,-694,341,1418,-15808,2176,1428,154,396,1445,-13504,-7868,-5472,-559,-29,2218,-12328,-9544,2180,-572,186,1977,-15712,-1268,1736,295,-496,1931
7756,-4696,13604,308,1575,417,-15492,-4448,-956,-450,384,1256,-15624,2464,1504,323,363,1279,-13784,-7328,-4952,-570,318,2202,-12612,-9388,1820,-775,88,2019,-15484,-1104,2068,197,-597,1735
7576,-5252,15084,376,1677,357,-16136,-3956,-1060,-448,290,1354,-15780,2280,1500,-24,340,1282,-13904,-7656,-5552,-1233,291,1945,-12704,-9296,1704,-1694,-188,1980,-15780,-864,2088,528,-585,1426
6372,-4020,13952,321,1921,640,-15912,-3424,-1040,-684,428,1615,-15580,2624,1708,-145,554,1603,-14032,-7780,-5064,-1376,64,1576,-12808,-9716,1668,-1451,-232,1727,-15960,-1240,1944,291,-632,1322
6028,-4528,15000,377,2047,547,-16268,-3148,-932,-466,471,2022,-15948,2556,1432,122,532,2030,-14008,-7436,-5396,-829,54,1628,-12680,-9684,1416,-1237,-492,1586,-15756,-1016,2152,263,-695,1329
6204,-4208,14276,277,2354,502,-15896,-3096,-796,-320,444,2328,-15456,3484,1440,346,442,2292,-13960,-6952,-5600,-929,-45,1578,-12548,-9144,1596,-1174,-340,1469,-15528,-980,2044,515,-910,1373
6116,-4240,16152,292,2330,406,-15912,-2824,-1028,-173,367,2427,-15344,3540,1240,398,379,2382,-13972,-6608,-5280,-757,-110,1738,-12752,-9036,1552,-873,-301,1619,-15620,-1020,1976,536,-676,1235
6712,-3496,13548,714,1693,713,-15648,-3224,-920,-526,157,2258,-15108,3740,1344,258,262,2287,-14032,-6316,-5236,-849,-35,1989,-12816,-8644,1464,-913,-507,1831,-15772,-948,2204,416,-659,1264
6960,-4660,14832,622,1556,824,-15440,-3700,-980,-887,134,1841,-15244,3620,1240,-233,261,1917,-14088,-6284,-5016,-1305,-117,1976,-12864,-8584,1996,-908,-497,1980,-15500,-804,2468,506,-684,1366
9104,-3376,15080,345,613,1290,-15868,-4732,-420,-1307,-72,1133,-15828,3216,1212,-643,453,1346,-13976,-7044,-5720,-2292,-593,1621,-12908,-9180,1432,-1714,-828,1952,-15500,-272,2312,769,-831,1390
11364,-4136,15216,533,-780,1941,-15764,-6596,-592,-2050,-409,-32,-16336,2612,1368,-1480,283,369,-14384,-7444,-5592,-1780,-389,1380,-13124,-9024,1816,-1031,-479,1612,-15664,-52,2540,697,-660,1334
11728,-5140,13288,773,-2142,2168,-16388,-7884,-1108,-2262,-539,-1371,-17676,1040,1868,-1741,518,-780,-15228,-8948,-5232,-1669,-345,514,-14188,-9456,1336,-1014,-600,861,-16108,512,2612,879,-883,1249
4388,-7028,14004,956,-205,1325,-16328,-3376,-2104,-1682,16,-288,-16556,724,1388,-1510,467,-221,-13620,-9660,-6332,-1500,-737,-984,-12832,-9356,2292,-1012,-1292,-676,-15440,352,2628,509,-1037,1003
-200,-7460,12600,1568,3154,-646,-17152,724,-1604,616,760,2177,-15988,2560,1064,659,521,1800,-13200,-8200,-6328,-125,592,-1097,-12016,-9920,1644,-1109,-708,-1441,-15148,-628,2720,104,-682,446
-1432,-3536,13984,-467,5484,-936,-16248,2584,-2876,1705,1350,4815,-14492,5112,936,2462,496,4329,-14016,-6844,-5164,1402,437,-596,-12396,-9696,1240,-839,-448,-1443,-15504,-1276,2832,831,-797,110
-624,-2980,17084,83,6195,578,-16508,3080,-2796,483,1614,6232,-14380,6936,-116,1989,1151,5770,-14108,-5340,-4916,1723,326,188,-12660,-8976,1420,998,-120,-1116,-15772,-1128,2980,1669,-742,396
-140,-3336,16340,325,5955,1642,-15756,2436,-2268,-671,1710,7049,-13576,7024,76,1043,1564,6877,-13940,-4648,-5328,889,-377,679,-12644,-8004,1272,1135,-100,-429,-15364,-696,2688,1896,-514,692
1056,-4408,16272,406,6210,2013,-15896,1868,-2260,-874,1663,7604,-13536,6964,0,887,1608,7438,-13576,-3692,-5480,1417,23,1766,-12388,-6768,2240,837,442,518,-14828,16,3016,1700,-423,717
1840,-5176,18676,-184,4350,1654,-15964,1660,-2220,-501,1873,7965,-13580,7176,-176,1304,1543,7750,-14220,-3940,-4992,602,461,2499,-12948,-7292,2044,393,600,1331,-15392,268,2968,1287,-78,954
2564,-2792,13816,396,5079,1731,-15952,1476,-1912,-527,1671,7779,-13144,7996,-256,1282,1486,7566,-14604,-3832,-4964,-756,220,2669,-13212,-7252,2196,-163,243,1932,-15472,584,2624,1109,-76,1231
3880,-3704,15356,679,5567,2281,-15968,1328,-2024,-1240,1414,7346,-13352,8592,-184,358,1784,7189,-14836,-3844,-5248,-1497,-265,2789,-13584,-7244,1480,-1181,-31,2645,-15400,736,2636,794,-278,1392
3460,-3396,14424,1151,4368,2581,-15768,824,-2148,-1994,1335,6497,-13476,8448,-176,-313,1944,6516,-14924,-3900,-5284,-1961,-322,3214,-13776,-6544,1964,-1124,104,3076,-15516,1096,2808,107,-142,1641
3948,-4724,14912,1083,4824,2884,-15668,572,-1880,-2367,1161,5775,-13428,8248,-208,-670,1881,5831,-14760,-4248,-5056,-2126,-538,3335,-13620,-6964,2088,-1485,-204,3447,-15520,904,2984,-496,-124,1757
3952,-5180,16576,1028,4613,2530,-15928,784,-1996,-1866,1108,5151,-13880,8228,-184,-631,1648,5181,-14588,-4464,-5200,-2673,-236,3466,-13580,-6860,2172,-2017,-327,3772,-15140,948,2940,-633,-18,1567
4192,-4312,16388,534,3691,2674,-15540,1436,-1964,-2200,899,4470,-13124,8416,168,-984,1399,4447,-14828,-4380,-5288,-3391,-492,3263,-13776,-7372,1984,-2595,-462,3873,-15364,732,2836,-824,162,1586
3752,-4248,14660,641,2611,2889,-15724,1008,-2200,-2496,927,3539,-13480,8564,-632,-1388,1841,3798,-14932,-4220,-5248,-3508,-585,3465,-13912,-6900,1444,-2272,-613,4024,-15352,780,3004,-773,78,1548
3884,-5040,15576,673,2235,2177,-16060,1196,-1952,-2119,666,3055,-14000,8372,-396,-1418,1536,3317,-15036,-4948,-6212,-3713,-833,3196,-14108,-7300,1252,-2407,-669,4015,-15704,980,2896,-556,240,1560
2812,-4096,14992,867,2537,2164,-15728,1704,-2152,-2222,575,2681,-13580,8572,-224,-1119,1363,2900,-15104,-4808,-5600,-2767,-655,3285,-14000,-7280,1816,-1961,-599,3742,-15260,928,2704,-671,270,1511
2460,-5660,18236,512,907,1899,-15836,2980,-2412,-2075,582,2349,-13532,8916,-324,-1080,1199,2656,-14736,-4052,-5476,-2324,-310,3381,-13736,-6908,1852,-1565,-327,3648,-15416,688,3284,-652,212,1291
1380,-4836,15064,278,1455,1694,-16076,2888,-2336,-1731,563,2326,-13552,9016,-648,-761,1226,2528,-15168,-3796,-5420,-2550,-324,3502,-14212,-6488,1896,-1414,-412,3715,-15636,732,3160,-20,429,1124
800,-3756,15228,348,2212,1516,-15676,3504,-2504,-1521,555,2372,-13024,9392,-608,-759,1059,2531,-15256,-3836,-5596,-2909,-465,3318,-14356,-6196,1752,-1516,-451,3731,-15700,724,2764,148,233,1064
460,-3828,15956,645,2233,2016,-15800,4188,-2804,-2000,710,2331,-13012,10204,-336,-900,1371,2582,-15476,-3284,-5396,-2973,-671,3248,-14492,-6144,1404,-1605,-551,3825,-15580,988,3348,282,-239,995
-800,-4388,15816,407,3428,2113,-15872,4788,-2700,-1955,1019,2713,-12704,9768,-664,-768,1518,2846,-15592,-3472,-5380,-2804,-970,3341,-14752,-6056,1596,-1538,-629,3905,-15740,1244,2672,471,-571,1057
-864,-3604,17236,267,3425,2351,-16024,5408,-2316,-2042,856,3133,-12784,10344,-752,-874,1357,3254,-15272,-2928,-5784,-2469,-1033,3421,-14468,-5516,1904,-1396,-574,3837,-15860,1132,3132,104,-711,1020
-704,-3760,15348,594,4137,2059,-16064,5144,-2224,-1924,815,3483,-12488,10368,-520,-846,1253,3669,-15692,-2252,-5332,-2249,-822,3421,-14844,-5276,1780,-1760,-452,3813,-15388,1716,2632,310,-829,1102
-876,-3776,14448,447,4490,1729,-15836,4996,-1920,-1710,723,3789,-12484,10800,-792,-607,1112,3833,-15860,-1968,-5236,-2356,-1139,3430,-15076,-4788,1688,-1929,-537,3867,-15468,1532,3264,251,-312,1169
-888,-2976,15812,737,4760,1478,-15616,5024,-2192,-1380,675,3979,-12156,11056,-436,-273,862,3872,-15348,-1796,-5188,-2320,-1131,3409,-14728,-4472,1764,-1636,-460,3834,-15344,1784,3280,258,-486,1251
-748,-3764,16728,734,4379,1237,-15408,5572,-2208,-1247,533,3901,-11940,11048,-428,-253,727,3898,-15772,-1564,-4676,-1939,-1116,3616,-14860,-3956,1672,-1420,-400,3898,-15264,1820,2992,468,-119,1266
-832,-3228,16548,829,3997,1607,-15256,5880,-2216,-1596,492,3797,-11688,11496,-476,-467,791,3881,-15808,-1212,-4732,-1877,-1287,3607,-15132,-3576,1772,-1659,-473,3907,-15308,1860,3120,346,-51,1296
-1024,-3992,15344,1062,4474,1828,-15376,5472,-1976,-1857,336,3748,-11888,11512,-612,-712,784,3751,-15648,-1108,-4928,-2218,-1378,3587,-14900,-3988,1960,-1426,-637,3890,-15312,2148,3272,189,-129,1329
-892,-3420,15340,963,4393,1637,-15120,5560,-2016,-1686,262,3627,-11508,11588,-460,-764,641,3673,-15924,-956,-4676,-2245,-1392,3322,-15184,-3568,2196,-2085,-731,3765,-15376,2168,3092,213,129,1482
-1244,-2576,15512,1284,3571,1712,-15132,6044,-2476,-1836,226,3428,-11312,11804,-484,-779,730,3583,-15788,-744,-4496,-2430,-1540,3244,-15120,-3600,1948,-2076,-851,3688,-15300,2208,3164,142,166,1456
-1844,-3392,16364,1513,3429,2227,-15032,6484,-2204,-2328,126,3286,-11476,12128,-556,-1199,786,3428,-16240,-640,-4368,-2180,-1488,3258,-15336,-3064,1612,-1474,-850,3525,-15312,2256,3004,-13,251,1423
-2392,-3244,14984,1481,3969,2606,-14692,6676,-2344,-2533,205,3257,-10948,11964,-500,-1374,891,3476,-15760,-680,-4268,-1850,-1856,3101,-15084,-3012,1968,-1442,-999,3373,-15572,2228,3296,-162,163,1413
-2540,-2980,15208,1512,4389,2798,-14996,6800,-2220,-2861,107,3182,-10980,12312,-1016,-1588,1021,3411,-15768,152,-4412,-1866,-1668,3027,-15112,-2472,2040,-1977,-1005,3408,-15136,2268,3472,-100,364,1321
-4164,-3148,15724,1497,3328,2173,-14828,7064,-2148,-2353,79,3399,-10904,11848,-896,-1228,865,3557,-15620,-284,-4648,-2514,-1743,3020,-14996,-2852,1892,-1923,-891,3305,-15300,2324,3152,-59,398,1252
-4024,-3564,17004,1589,3774,1794,-14640,7700,-2040,-1775,105,3826,-10484,12264,-260,-769,442,4002,-15464,-740,-4160,-1249,-1468,3049,-14848,-2556,1908,-857,-712,2951,-15088,2420,3064,-13,248,1258
-4004,-2692,15428,1485,4527,2127,-14808,7844,-2068,-1953,167,4092,-10496,12904,-460,-516,561,4234,-15836,452,-4004,-644,-1305,3110,-15176,-2740,1616,-615,-626,2822,-15112,2256,3140,-24,618,1228
-4604,-2296,15204,1660,5177,2397,-14556,8224,-2228,-2213,138,4270,-10288,13080,-436,-907,718,4339,-16220,848,-3900,-1000,-1471,2942,-15552,-1724,2028,-842,-681,2899,-15344,2376,3004,204,779,1201
-3948,-2964,17116,1738,5158,2701,-14104,8296,-2108,-2661,127,4184,-9412,13456,-724,-1315,911,4314,-15880,1084,-3812,-1347,-1778,2858,-15036,-1480,2340,-1163,-854,2835,-15488,2536,3236,253,516,1183
-4420,-2524,15652,1848,4188,2540,-14124,8300,-1952,-2297,105,4162,-9688,13300,-416,-1137,632,4317,-16048,804,-3692,-1345,-1515,2884,-15424,-1676,2300,-373,-569,2782,-15300,2680,2928,486,447,1147
-4620,-2172,14596,1789,5022,2618,-14160,8300,-1684,-2426,6,4141,-9560,13332,-404,-1057,626,4218,-15900,1264,-3600,-1159,-1743,2890,-15376,-828,1856,-428,-794,2720,-15564,3200,3160,168,415,1068
-4736,-2688,15460,1626,4773,2198,-13792,8460,-1652,-1981,-4,4118,-8824,13764,-484,-751,384,4151,-15736,1216,-3532,-1084,-1532,2766,-15268,-1060,2036,-668,-630,2640,-15236,3152,2896,-48,570,1073
-4784,-2260,16252,1625,4421,2356,-13380,8940,-2124,-2196,-32,3826,-8652,13848,-200,-1011,543,3908,-15840,1724,-2836,-778,-1590,2766,-15224,-1180,2408,-565,-725,2564,-15088,2944,2860,-281,338,973
-5308,-2044,15496,1620,3659,2763,-13512,8820,-1744,-2611,-35,3624,-8872,13848,-324,-1158,684,3763,-15768,1884,-3308,-1352,-1487,2525,-15240,-600,2316,-611,-743,2501,-15208,3020,3000,-498,370,1136
-5476,-2324,14920,1456,3627,2816,-13232,9096,-1624,-2719,-6,3461,-8536,13892,-476,-1499,749,3649,-15656,1940,-3200,-1622,-1601,2372,-15264,-652,2060,-904,-859,2477,-15196,3036,3136,-300,485,1206
-5956,-2248,14700,1406,3724,2649,-12884,9432,-1604,-2458,0,3471,-8140,13924,-372,-1148,621,3591,-15348,1700,-3144,-925,-1477,2447,-15000,-700,2288,-553,-730,2315,-15076,3252,3048,-177,492,1071
-7028,-2440,14568,1355,3841,2092,-12980,10144,-1556,-1938,165,3653,-8172,13904,-292,-575,537,3755,-15672,2024,-3012,-558,-1183,2492,-15324,-312,2436,-231,-478,2190,-15224,3316,2716,-104,572,1120
-7776,-1224,15296,1126,5078,2353,-13144,11168,-1480,-1992,208,4117,-7752,14568,-304,-583,530,4080,-15636,2076,-2876,-448,-1274,2352,-15172,-104,2268,-182,-525,2064,-15288,3052,2864,-186,488,1079
-8876,-836,14260,1237,5128,2460,-13192,11476,-900,-2158,175,4624,-7812,14360,-252,-652,629,4609,-15212,2088,-2688,-744,-1316,2117,-15092,192,2228,-445,-487,1817,-14940,3620,2832,73,360,1101
-10188,-676,13716,1229,6335,1876,-13240,12492,-1260,-1384,302,5841,-7680,14276,-12,-112,423,5623,-15532,1836,-2456,-539,-1204,1886,-15064,-816,2384,-221,-533,1593,-14944,3684,2792,-12,691,1098
-9824,1096,15380,1699,7005,2480,-12408,13020,-1056,-1724,269,6810,-6276,15620,-12,47,362,6448,-15436,2656,-2528,-138,-1368,1832,-15048,268,2332,-270,-379,1462,-14876,3436,2916,8,464,931
-8176,704,14476,2443,6520,3824,-11524,11844,-356,-3171,-142,6513,-5424,16328,-368,-1016,550,6305,-15920,4580,-2224,-261,-1504,2022,-15236,1152,2028,-10,-350,1702,-15232,3372,2776,-16,522,922
-7600,-884,12768,2655,6235,3268,-10924,10856,96,-2861,-470,5949,-5184,15596,56,-1374,418,5748,-15948,4332,-1968,-1014,-1698,2334,-15360,1724,2404,-88,-365,2066,-15460,3600,2764,54,658,1069
-7776,-880,13732,2151,6063,2245,-10484,11124,-216,-1501,-259,5511,-4968,15352,120,-322,149,5199,-15448,3408,-1836,-199,-1489,2690,-15172,840,2664,90,-392,2223,-15172,3972,2788,-182,214,1029
-7908,888,13068,1944,5334,2370,-10604,11324,-408,-1747,-361,4870,-4960,15464,-240,-259,-91,4619,-15336,3692,-2232,-309,-1275,2738,-15056,992,2128,-23,-477,2313,-14888,3892,2480,-544,308,1159
-6340,516,13696,2315,3871,2979,-10148,10296,-328,-2759,-869,3761,-4716,15816,-404,-1340,60,3760,-15412,4112,-2360,-786,-1421,2462,-15112,1576,2008,-380,-566,2192,-14992,4108,2948,-611,455,1228
-6144,-3284,12684,2311,3740,2041,-10248,9036,-600,-1738,-781,2933,-5820,13264,-216,-1321,112,2989,-15084,2536,-1992,-696,-1255,2210,-14932,1288,2560,-393,-397,1861,-14936,4400,2728,-453,443,868
-6024,-1280,11952,1318,3028,666,-10432,8940,-964,-317,-443,2601,-6044,13564,104,166,-498,2420,-14500,1856,-2140,-158,-526,1541,-14328,748,2264,-580,-384,1101,-15012,4412,3064,-581,212,752
-3940,-524,12976,1259,1145,1034,-9804,8120,-1052,-788,-482,1362,-5660,13968,-152,132,-435,1324,-14684,2696,-2144,127,-142,862,-14740,1056,2232,-677,-275,477,-14384,4144,2724,-646,71,460
-3072,-2948,11900,1037,-426,723,-9728,6564,-792,-1057,-427,-292,-6040,12856,-160,-772,-51,-201,-14516,2420,-2240,-469,29,66,-14560,1076,2240,-1112,-354,-218,-14820,4392,3020,-539,256,-3
-3016,-3392,11772,-107,-698,-715,-10168,6556,-1000,392,13,-1472,-6344,12236,92,30,-86,-1533,-14388,1248,-2280,-467,533,-898,-14416,464,2360,-1462,-446,-1083,-14568,4172,3252,-425,325,-168
-3308,-1884,13048,-914,-2484,-1023,-10348,6928,-1472,695,419,-2770,-6540,12904,88,706,-146,-2892,-14708,1360,-2208,245,1062,-1766,-14572,228,2348,-1463,-260,-1981,-14740,4160,2548,106,215,-797
-3580,-2604,13080,-1488,-3923,-821,-10768,7076,-1076,421,607,-4093,-6748,12576,-112,319,170,-4115,-14236,1704,-2432,100,1350,-2642,-14216,632,2220,-1366,-357,-3042,-14644,4280,2980,-204,105,-1225
-3884,-1976,12716,-2009,-5027,-1625,-10784,7652,-1256,973,915,-5115,-6456,13816,68,315,402,-5051,-15228,1676,-2000,-90,1740,-3547,-14680,100,2696,-1958,-194,-3696,-14556,4128,2724,-226,465,-1336
-4380,-2044,14928,-2547,-6564,-1434,-11280,8364,-1176,705,1249,-6332,-6696,13652,192,178,571,-6274,-15184,2052,-2052,-344,1846,-4217,-14868,24,2580,-2110,-621,-4319,-14728,3880,2632,-155,467,-1661
-6076,-648,12916,-2968,-7977,-997,-11324,9480,-1500,10,1813,-7259,-6000,14576,772,-203,1487,-6982,-16272,2104,-968,-1048,1545,-5014,-15792,828,4136,-3453,-917,-4700,-15408,3384,3020,-382,632,-1730
-6544,-676,15272,-3959,-8312,-198,-12388,10172,-1472,-971,2336,-7800,-6364,15788,628,-1245,2086,-7639,-16552,2280,-1504,-1805,1464,-6087,-15452,-204,3560,-5028,-1704,-4817,-15316,3580,1996,472,312,-1784
-6172,960,17228,-4453,-9762,1031,-12988,10672,132,-2507,2174,-8948,-6468,16440,-120,-2489,2637,-8457,-16444,3224,-2132,-4158,1433,-5926,-15668,-320,1628,-3005,-2011,-4786,-15728,3724,2384,67,192,-1705
-6412,540,16432,-3460,-11026,716,-13004,10636,1528,-2008,1338,-9709,-6812,16304,-304,-2656,1869,-9102,-16920,3484,-4192,-3065,1225,-5487,-16120,-332,1560,-2708,-1303,-4282,-16416,2712,2816,-592,323,-1612
-7720,-420,15012,-3105,-10560,-1209,-13184,11212,1744,-284,388,-9988,-6852,15268,-184,-1487,235,-9354,-15508,2380,-3520,74,1513,-4026,-14728,-1396,2156,-2577,-246,-3820,-15708,2228,3120,-505,-552,-2000
