ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,20250,5520,-115,-1221,75,24674,5750,5366,-34,49,8
32767,20564,5524,-120,-1215,68,24370,5628,5318,-55,43,11
32767,20690,5792,-140,-1217,63,24152,5382,5184,-60,27,5
32767,20526,6568,-202,-1287,58,24346,5174,5160,-34,10,5
32767,20466,5946,-173,-1469,52,24542,5620,5300,-18,11,-1
32767,20280,5166,-171,-1518,54,24732,5562,5216,-38,16,4
32767,20036,4396,-117,-1495,61,24728,5344,5310,-46,32,-5
32767,20018,4786,-66,-1495,74,24352,5346,5228,-48,46,2
32767,20676,4838,-71,-1480,101,24284,5300,5302,-37,37,11
32767,20628,3990,-163,-1468,88,24386,5392,5246,-23,24,2
32767,20296,3426,-201,-1415,123,24574,5438,5154,-14,21,5
32767,20062,3158,-202,-1284,137,24632,5572,5250,-4,25,4
32767,19978,3654,-233,-1180,107,24432,5800,5312,-28,33,-1
32767,19970,4960,-239,-1219,104,24438,5466,5268,-48,28,11
32767,19450,5006,-281,-1371,105,24556,5290,5200,-38,28,2
32767,19200,4246,-251,-1515,43,24436,5490,5254,-31,29,12
32767,19614,3000,-187,-1586,-66,24346,5538,5284,-34,20,14
32767,19846,2712,-171,-1589,-66,24408,5440,5208,-39,14,2
32767,19986,2400,-175,-1528,-23,24478,5372,5164,-37,15,1
32767,19708,2294,-246,-1546,-20,24518,5342,5212,-30,20,1
32767,19650,1852,-243,-1511,-42,24548,5400,5312,-38,37,15
32767,19494,1920,-330,-1522,-94,24454,5256,5250,-36,34,29
32767,19140,1520,-267,-1507,-134,24368,5292,5236,-19,29,19
32767,19254,734,-171,-1453,-137,24462,5528,5152,-2,16,15
32767,19924,54,-88,-1341,-65,24488,5910,5234,-9,20,3
32767,20228,232,-117,-1227,12,24430,5728,5290,-37,19,8
32767,20298,498,-201,-1183,42,24524,5378,5248,-46,19,9
32767,19874,64,-254,-1126,34,24654,5340,5236,-42,21,11
32767,19150,-524,-212,-1081,48,24502,5378,5168,-39,20,22
32767,19232,-840,-89,-979,84,24362,5432,5168,-29,20,21
32767,19534,-626,-60,-884,132,24426,5408,5322,-29,17,20
32767,19830,-302,-112,-868,156,24448,5604,5256,-37,16,10
32767,19242,-452,-203,-905,123,24506,5518,5334,-49,18,15
32767,18846,-1078,-142,-883,118,24486,5302,5194,-53,20,24
32767,18898,-1036,-102,-860,109,24546,5166,5244,-36,15,23
32767,19264,-576,-53,-878,141,24458,5482,5254,-19,16,11
32767,19316,-920,-51,-942,173,24392,5694,5340,-38,6,7
32767,18958,-1894,-17,-917,173,24436,5442,5258,-56,3,11
32767,19136,-2298,11,-820,158,24448,5326,5328,-54,0,16
32767,19260,-2330,-31,-766,177,24452,5530,5120,-51,2,12
32767,18442,-2542,-74,-661,200,24518,5378,5250,-54,3,21
32767,18046,-1634,-2,-653,139,24704,5404,5206,-42,-1,5
32767,18610,-1582,141,-742,137,24612,5544,5362,-45,4,-6
32767,19140,-2536,215,-780,158,24406,5556,5400,-73,9,8
32767,19172,-4162,160,-698,147,24568,5244,5280,-89,-1,20
32767,18574,-5866,80,-409,121,24662,5262,5236,-64,10,10
32767,18376,-4118,32,-70,66,24570,5322,5288,-53,12,21
32767,18548,-1546,-7,-45,37,24510,5410,5226,-56,7,20
32767,18724,354,27,-479,59,24442,5362,5284,-69,-2,5
32767,19026,-1334,119,-788,46,24452,5358,5234,-61,-6,0
32767,19466,-3834,131,-900,50,24452,5304,5370,-67,-12,-1
32767,19426,-5446,68,-715,85,24446,5290,5208,-77,-20,-1
32767,18988,-4928,-36,-469,113,24656,5038,5110,-66,-20,2
32767,18368,-3542,-53,-381,141,24708,5374,5296,-47,-5,-12
32767,18358,-2902,30,-449,147,24684,5422,5194,-66,1,1
32767,18482,-3960,39,-552,86,24572,5370,5322,-70,2,-7
32767,18320,-4874,41,-519,51,24532,5146,5214,-84,-1,2
32767,18466,-5046,80,-389,21,24442,5178,5314,-64,-12,3
32767,18806,-4602,39,-298,18,24308,5418,5244,-77,-38,-5
32767,18768,-3756,-9,-279,0,24584,5266,5308,-62,-66,-17
32767,18600,-3332,10,-362,-1,24994,5262,5060,-62,-53,-32
32767,18892,-4094,99,-443,38,24934,5124,5354,-55,-21,-6
32767,19086,-5320,86,-429,37,24756,5140,5374,-54,-8,5
32767,18606,-6408,6,-200,45,24628,5324,5256,-67,-16,-8
32767,18838,-4940,-70,-50,71,24718,5118,5236,-76,-24,3
32767,18438,-4212,-109,-26,40,24790,5192,5054,-72,-16,-9
32767,17820,-4178,-95,-76,-17,24762,5162,5244,-77,-14,-5
32767,18178,-4600,71,-97,-39,24744,5056,5294,-92,-7,7
32767,19008,-4744,83,-101,-32,24780,4940,5318,-87,-12,7
32767,19170,-4652,5,-100,8,24792,5040,5344,-75,-31,-10
32767,18418,-3932,1,-162,5,24628,5122,5190,-69,-33,-11
32767,18882,-4206,115,-222,0,24598,4976,5026,-81,-49,-2
32767,19314,-5018,127,-232,29,24768,4954,5034,-55,-53,-5
32767,19246,-5502,16,-185,70,25080,4918,5388,-48,-40,-13
32767,18796,-5800,-93,-80,93,25094,5112,5296,-53,-28,-4
32767,17928,-5290,-161,15,61,24960,5120,5284,-59,-23,6
32767,17582,-3940,-23,22,-3,24914,4978,5302,-70,-19,5
32767,18500,-3212,84,-108,-31,24730,5024,5034,-69,-26,1
32767,19050,-3968,90,-262,-28,24938,4730,5142,-63,-31,-3
32767,19082,-5476,55,-299,-16,24970,4906,5198,-37,-23,0
32767,18918,-6126,-15,-160,-27,24980,5010,5286,-38,-31,16
32767,18682,-5558,-55,-33,-11,24900,5320,5416,-37,-27,7
32767,18658,-4556,-70,-17,8,24882,5286,5200,-70,-31,6
32767,18454,-3948,-52,-142,12,25076,5148,5140,-81,-41,-5
32767,18470,-4408,53,-241,21,25176,4752,5194,-90,-26,-3
32767,18946,-4902,79,-275,15,25264,4674,5284,-62,-3,6
32767,19096,-5514,38,-283,35,24892,5096,5302,-48,2,21
32767,18690,-5956,-49,-214,39,24940,5086,5226,-53,-9,24
32767,18344,-5712,-68,-90,9,25166,4960,5190,-77,-16,3
32767,18340,-5068,-30,-36,9,25450,4662,5332,-70,9,15
32767,18482,-5202,-10,-68,16,24974,4852,5434,-56,19,34
32767,18296,-5372,-29,-51,-20,24566,5054,5250,-56,10,23
32767,18482,-5502,-8,-21,-28,24702,5060,5098,-65,-24,-6
32767,18778,-5034,-31,-7,-52,25202,4570,5078,-83,-33,-3
32767,18848,-4484,-55,-36,-51,25266,4844,5180,-41,7,14
32767,18696,-4458,-32,-106,-26,25116,4874,5322,-59,18,27
32767,18710,-5050,36,-159,-9,25088,4608,5394,-64,8,35
32767,18988,-5382,15,-151,6,24820,4878,5254,-35,2,21
32767,18636,-5744,-39,-130,28,24814,5068,5112,-35,-22,9
32767,18270,-6058,-47,-9,-27,25012,5014,4984,-56,-23,-19
32767,18604,-5004,-27,32,-30,25428,4580,4880,-53,-4,-8
32767,18738,-4836,4,19,-19,25772,4214,5356,-38,37,19
32767,18740,-4488,-25,-44,-23,25214,4762,5688,-2,52,64
32767,18782,-4870,30,-114,7,24462,5410,5496,-6,6,41
32767,18798,-5766,30,-119,-2,24490,5506,5210,-56,-54,-3
32767,18868,-6142,-13,-42,-7,24950,4964,4940,-99,-67,-47
32767,18412,-5866,-75,64,-20,25514,4444,4878,-90,-42,-28
32767,18382,-3714,-43,23,1,25690,4148,5198,-67,-4,19
32767,18820,-3882,49,-140,17,25344,4642,5342,-20,22,37
32767,18992,-5262,13,-235,8,25056,5042,5370,-25,9,28
32767,18744,-6310,1,-163,-9,25124,4772,5230,-59,-18,-2
32767,18500,-6814,-8,8,-13,25296,4584,4906,-41,-8,-6
32767,18800,-4862,-66,94,19,25394,4598,5128,-18,4,10
32767,18522,-4118,-61,20,19,25176,4926,5440,-17,10,16
32767,18324,-4846,0,-157,-25,25164,4812,5330,-36,2,27
32767,18614,-6062,65,-148,-65,25158,4812,5344,-39,-9,15
32767,19150,-6204,54,-20,-46,25088,4966,5230,-38,-13,4
32767,19232,-5396,-35,49,20,25240,4718,4986,-56,-10,-3
32767,18684,-4352,-109,26,43,25708,4374,5160,-38,33,-1
32767,18312,-4270,-85,-79,11,25402,4776,5376,-19,50,13
32767,18302,-5136,13,-144,-25,24878,4948,5430,-28,38,27
32767,18742,-6024,51,-103,-29,25070,4518,5070,-39,10,2
32767,18864,-6162,-21,26,13,25518,4390,5016,-8,19,-6
32767,18628,-4650,-132,68,13,25436,4704,5406,20,44,27
32767,18096,-4104,-99,-7,-25,25074,5040,5458,9,46,42
32767,18408,-4458,-5,-117,-61,25082,5240,5234,-15,24,16
32767,18952,-5468,88,-152,-58,25112,4904,5312,-58,8,4
32767,19314,-5958,47,-70,-40,25032,4660,5134,-60,-5,10
32767,19118,-5712,-49,0,13,25350,4550,5088,-53,-3,-8
32767,18640,-5142,-100,12,29,25558,4582,5152,-45,25,-7
32767,18432,-4920,-45,-32,0,25310,4740,5228,-34,38,19
32767,18768,-5072,26,-63,-7,25226,4668,5308,-33,44,16
32767,19082,-5020,27,-77,12,25198,4542,5340,-29,32,6
32767,18616,-5498,-59,-59,46,25000,4752,5342,-13,15,17
32767,18188,-5608,-64,-25,17,24914,5016,5178,-11,-4,11
32767,18186,-5360,-6,36,-59,25296,4904,5118,-32,-2,-19
32767,18718,-4800,28,43,-58,25576,4500,5132,-39,10,0
32767,19088,-4290,5,-29,-24,25492,4548,5336,-18,30,13
32767,19038,-4570,-26,-129,4,25224,4862,5330,-19,34,28
32767,18816,-5500,-22,-163,4,25134,4872,5278,-30,19,22
32767,18816,-5814,-17,-97,0,25088,4942,5156,-29,1,9
32767,18852,-5594,-16,-29,5,25248,4876,5222,-38,-3,-2
32767,18686,-5068,-55,-31,4,25184,4782,5254,-53,4,-12
32767,18432,-5212,-35,-45,6,25262,4488,5142,-52,12,-1
32767,18544,-5130,1,-55,-5,25438,4344,5190,-37,19,4
32767,18898,-4778,15,-67,15,25346,4618,5258,-13,25,14
32767,18744,-5036,-9,-126,20,25246,4830,5276,-15,28,18
32767,18634,-5636,-37,-124,0,25478,4764,5138,-18,29,4
32767,18540,-5702,-33,-56,-14,25348,4844,5324,-8,39,4
32767,18574,-5360,-34,-16,-12,25072,4956,5334,-26,31,15
32767,18446,-4590,-40,-49,-10,25094,4770,5260,-51,16,2
32767,18546,-4750,-17,-122,-21,25226,4624,5206,-35,-2,6
32767,18856,-5204,7,-147,-34,25330,4718,5130,-29,6,5
32767,18880,-6032,6,-120,-27,25452,4650,5226,-28,16,-1
32767,18820,-5978,-45,-46,-18,25290,4782,5156,-21,28,6
32767,18458,-5576,-66,2,-33,25424,4558,5106,-34,34,14
32767,18530,-4880,-55,-25,-33,25286,4664,5302,-13,47,18
32767,18992,-4912,-12,-77,-40,25150,4892,5346,-11,34,37
32767,18938,-5090,-24,-132,-16,25192,4830,5256,-30,14,16
32767,18942,-5716,16,-117,7,25324,4932,5192,-26,7,0
32767,18870,-6016,-24,-40,14,25426,4808,5128,-47,24,-6
32767,18484,-5792,-51,37,8,25400,4488,5196,-51,40,5
32767,18366,-4798,-58,51,-12,25494,4306,5372,-28,48,32
32767,18598,-4504,-9,-40,-7,25108,4766,5366,2,42,37
32767,18796,-4920,-11,-131,-6,24804,5228,5286,-7,10,25
32767,18830,-5674,-21,-156,-16,24958,5016,4962,-47,-9,-8
32767,18692,-5866,-25,-65,-12,25426,4434,4982,-51,-4,-20
32767,18756,-5666,-22,-8,-15,25748,4352,5442,-8,32,22
32767,18502,-5350,-36,14,-24,25082,4986,5516,7,40,48
32767,18502,-5088,-13,-13,-30,25112,5142,5308,-23,15,21
32767,19012,-4384,-9,-48,-27,25210,4878,5034,-45,-1,-10
32767,18988,-4998,-12,-152,-11,25366,4350,4918,-44,11,1
32767,18786,-5856,-23,-159,-15,25542,4452,5136,-8,40,13
32767,18764,-6376,19,-66,-40,25218,5088,5546,1,50,31
32767,18962,-5718,-46,58,-19,24994,5128,5404,-36,27,31
32767,18690,-5082,-94,56,1,25072,4734,5208,-61,1,-5
32767,18398,-4520,-70,-31,11,25386,4310,5074,-40,3,0
32767,18592,-5034,25,-116,7,25534,4494,5126,-5,24,9
32767,18946,-5742,37,-101,-18,25536,4790,5370,-2,51,16
32767,18970,-5898,-19,-58,-17,25070,4908,5458,-18,47,27
32767,18738,-5794,-56,-3,7,24848,4824,5286,-31,9,15
32767,18282,-5198,-43,36,-35,25134,4780,5046,-31,-9,-13
32767,18642,-4724,9,-7,-53,25324,4640,5052,-28,0,-6
32767,19292,-4790,26,-59,-44,25550,4532,5208,-18,24,10
32767,19348,-5448,-37,-98,-17,25470,4980,5384,-7,46,27
32767,18780,-5652,-72,-77,11,25204,5002,5312,-29,44,30
32767,18504,-5844,-39,-26,9,25206,4698,5248,-43,25,13
32767,18644,-5600,-4,25,6,25230,4670,5154,-25,20,8
32767,18852,-4996,-31,15,7,25196,4874,5162,-22,15,15
32767,18610,-5088,-75,-49,3,25304,4822,5142,-37,18,2
32767,18412,-5268,-44,-66,-20,25326,4702,5144,-47,25,-6
32767,18634,-5496,8,-54,-33,25250,4550,5240,-44,30,4
32767,18932,-5712,0,-26,-29,25286,4442,5238,-15,32,15
32767,18898,-5502,-55,2,-20,25278,4700,5322,6,33,25
32767,18700,-4838,-80,1,-17,25028,5118,5348,0,19,23
32767,18590,-4902,-34,-55,-14,25126,5046,5120,-25,3,7
32767,18792,-5932,-21,-30,-11,25334,4844,5126,-37,4,-11
32767,18760,-5672,-55,18,-22,25454,4760,5216,-33,21,1
32767,18730,-5088,-51,26,-26,25336,4734,5304,-33,27,4
32767,18780,-4786,-28,-22,-22,25282,4706,5274,-33,22,9
32767,19054,-5066,17,-71,-4,25480,4692,5200,-29,20,14
32767,19178,-5464,-7,-73,8,25360,4700,5330,-20,28,18
32767,18948,-5484,-55,-40,32,25044,4866,5284,-20,16,17
32767,18508,-5194,-68,-21,37,25144,4904,5182,-46,-1,-2
32767,18222,-5184,-28,-23,-1,25472,4546,5078,-57,11,-12
32767,18572,-4954,14,-37,-23,25398,4456,5246,-37,20,11
32767,18994,-5166,14,-45,-18,25172,4646,5370,-19,21,19
32767,18944,-5268,-48,-49,6,25116,4790,5278,-22,8,17
32767,18544,-5424,-45,-36,-3,25220,4786,5204,-18,-1,5
32767,18580,-5004,-13,-43,-28,25370,4802,5086,-18,2,-2
32767,19034,-5330,46,-51,-43,25638,4702,5236,-25,22,-6
32767,19268,-5464,-25,-22,-3,25414,4600,5296,-16,39,16
32767,18930,-5508,-54,0,31,25150,4776,5284,-5,33,26
32767,18606,-5164,-95,-7,13,25024,5084,5278,-11,14,12
32767,18502,-4780,-38,-18,-15,25294,4796,5216,-37,0,2
32767,18898,-4856,-2,-80,-20,25278,4736,5188,-29,6,-1
32767,19176,-5216,-12,-101,-6,25256,4832,5118,-32,10,3
32767,18872,-5584,-45,-76,25,25382,4672,5172,-44,12,2
32767,18288,-5876,-62,-5,30,25630,4472,5380,-39,24,13
32767,18318,-5446,-44,51,-5,25498,4674,5384,-20,35,24
32767,18570,-4932,-19,34,-28,25258,4876,5310,-16,23,21
32767,18868,-4478,-32,-31,-45,25014,4884,5174,-28,12,-2
32767,19086,-4646,-22,-106,-15,25194,4730,5004,-35,5,-10
32767,19114,-5356,-16,-123,15,25294,4668,5202,-33,9,-5
32767,18880,-5886,-23,-70,28,25454,4658,5230,-26,18,9
32767,18688,-5774,-60,-10,16,25408,4698,5212,-12,22,15
32767,18552,-5086,-28,22,-38,25414,4702,5424,-11,16,16
32767,18968,-4514,14,-13,-30,25058,5116,5328,-4,8,10
32767,19302,-4998,34,-84,17,25094,5090,5052,-30,-11,2
32767,19130,-5590,-30,-99,45,25518,4784,4992,-50,1,-24
32767,18570,-5962,-53,-33,43,25776,4354,5274,-59,32,-13
32767,18382,-5488,-69,32,24,25448,4488,5368,-24,49,21
32767,18470,-4866,-47,21,7,25282,4808,5292,-15,34,23
32767,18596,-4524,-57,-49,12,25112,4906,5164,-28,15,-1
32767,18320,-4954,-21,-121,8,25220,4754,5168,-31,9,-1
32767,18348,-5540,19,-118,-29,25430,4522,5046,-30,16,-5
32767,18674,-5834,18,-69,-41,25494,4654,5208,-10,30,5
32767,18616,-5822,-28,7,-53,25332,4950,5348,-8,35,9
32767,18622,-5604,-42,65,-64,25310,4796,5300,-27,30,10
32767,18900,-4708,-36,65,-52,25268,4726,5292,-18,24,5
32767,19228,-4162,-47,-51,-36,25152,4918,5124,-12,7,-4
32767,19178,-4910,-32,-152,-1,25358,4858,5134,-35,1,-15
32767,19036,-6128,-11,-120,10,25510,4722,5126,-49,16,-8
32767,18920,-5984,-17,-1,11,25622,4558,5262,-37,36,8
32767,18692,-5314,-40,56,31,25260,4758,5288,-25,40,13
32767,18502,-4518,-61,33,56,25228,4746,5276,-29,22,9
32767,18226,-4438,-45,-61,35,25310,4772,5118,-34,9,-10
32767,18382,-5108,11,-105,0,25434,4732,5204,-34,11,-9
32767,18716,-5690,44,-77,-44,25446,4630,5166,-32,19,-4
32767,19258,-5330,-36,16,-17,25454,4678,5252,-29,27,-1
32767,18754,-4706,-78,27,7,25336,4584,5356,-16,27,11
32767,18336,-4222,-38,-37,6,25242,4864,5248,-7,21,12
32767,18602,-4656,70,-123,-2,25244,5050,5154,-20,10,6
32767,19092,-5516,72,-143,-10,25446,4792,5206,-28,9,-3
32767,19152,-6034,-5,-95,23,25458,4714,5146,-21,18,0
32767,18474,-5832,-75,-27,31,25496,4802,5240,-19,25,13
32767,18324,-5230,-51,16,-21,25584,4878,5308,-27,39,18
32767,18812,-5146,5,-3,-32,25290,4832,5340,-40,39,23
32767,19052,-5032,-53,-35,-41,25168,4766,5140,-38,21,3
32767,18658,-5098,-49,-60,10,25316,4634,5106,-42,16,1
32767,18832,-5192,-21,-64,16,25374,4566,5146,-29,21,9
32767,18714,-5298,-56,-62,0,25298,4824,5354,-22,28,8
32767,18632,-5378,-38,-32,-22,25260,4824,5242,-42,21,17
32767,18682,-5456,7,-3,-27,25354,4496,5308,-49,19,1
32767,18902,-5418,1,31,-30,25300,4570,5270,-22,25,8
32767,18730,-5336,-41,51,-36,25310,4706,5110,-4,26,16
32767,18620,-5252,-60,46,-41,25446,5004,5260,3,24,8
32767,18870,-4896,-54,32,-45,25238,5028,5250,-22,26,10
32767,19070,-5238,-57,16,-34,25178,4818,5130,-39,11,11
32767,18980,-5464,-82,57,-14,25552,4612,5186,-40,18,-7
32767,18552,-5890,-89,141,-16,25570,4794,5202,-18,38,15
32767,18250,-6080,-78,284,-47,25390,4952,5268,-15,36,20
32767,18348,-5244,-109,410,-85,25282,4950,5340,-31,28,3
32767,18484,-4558,-92,441,-94,25070,4880,5262,-52,20,-2
32767,18414,-4598,-93,422,-122,25142,4498,5048,-66,9,-8
32767,18310,-5530,-89,458,-209,25430,4378,5064,-46,16,-9
32767,18114,-5856,-59,596,-306,25536,4656,5250,-20,33,8
32767,18458,-6462,110,888,-342,25522,4662,5382,-21,43,16
32767,19420,-6224,94,1162,-309,25272,4794,5338,-18,37,7
32767,20758,-5012,-112,1550,-235,25262,4760,5292,-28,32,2
32767,20350,-998,-513,1393,-183,25082,4716,5098,-31,24,4
32767,18000,-574,-585,1077,-290,25198,4688,5032,-16,12,3
32767,16924,-1312,-214,810,-380,25568,4832,5258,0,25,6
32767,18536,-3380,293,809,-395,25450,5006,5356,-5,35,19
32767,21190,-3872,228,1040,-337,25322,5012,5308,-25,37,16
32767,21506,-1590,-271,1237,-191,25452,4722,5322,-44,28,5
32767,19030,922,-541,1057,-162,25256,4870,5254,-31,25,10
32767,17964,1340,-241,743,-131,25304,4918,5126,-40,19,2
32767,18518,94,190,507,-105,25394,4764,5034,-46,21,-2
32767,19836,-1800,368,392,-182,25566,4508,5318,-51,33,4
32767,21034,-4618,124,734,-229,25248,4664,5400,-44,39,21
32767,21254,-2016,-234,1079,-134,25064,4666,5258,-44,21,12
32767,19558,886,-506,1110,-127,25178,4654,5064,-39,3,-3
32767,17884,1386,-275,829,-160,25368,4550,5022,-38,5,-6
32767,18260,410,145,667,-124,25556,4468,5128,-19,20,0
32767,19340,-1346,362,684,-231,25374,4666,5222,0,37,11
32767,20960,-2718,109,979,-301,25360,4802,5256,2,36,17
32767,21214,-678,-199,1287,-269,25694,4828,5398,0,38,14
32767,19476,1614,-444,1343,-244,25372,4996,5422,-5,39,30
32767,19254,3108,-317,1159,-189,25012,5060,5086,-23,15,20
32767,19338,2580,-124,923,-138,25394,4998,5006,-39,12,-16
32767,19500,-412,66,929,-247,25574,4648,5172,-64,29,3
32767,20384,-736,38,1316,-263,25452,4444,5306,-63,51,28
32767,20754,2138,-132,1408,-209,25304,4480,5344,-48,44,25
32767,20116,3322,-156,1360,-126,25216,4598,5238,-11,32,29
32767,19366,3040,-98,1251,-70,25104,4886,5172,-4,30,29
32767,19358,1094,105,1315,-152,25104,4926,5046,-20,27,16
32767,20786,1078,19,1552,-130,25388,4600,5292,-28,33,-1
32767,21210,3204,-92,1633,-13,25130,4796,5320,-18,30,29
32767,19820,4620,-338,1583,-51,25072,4740,5228,-25,9,27
32767,18988,5014,-288,1414,-79,25240,4776,5136,-20,-6,12
32767,19074,5304,-100,1223,-11,25530,4598,5042,-8,3,16
32767,19578,5924,148,967,63,25632,4648,5156,6,28,9
32767,20342,5154,300,806,71,25432,5066,5296,7,45,26
32767,21026,3736,306,804,20,25206,4992,5306,-29,43,27
32767,21564,3202,147,930,5,25318,4680,5210,-37,23,0
32767,20888,3874,-97,1121,68,25316,4664,5192,-26,20,10
32767,19850,3698,-258,1209,70,25260,4674,5224,-14,18,22
32767,18812,3126,-379,1326,-2,25358,4926,5346,-14,24,8
32767,17678,3046,-356,1552,-82,25314,5030,5374,-32,26,14
32767,17124,4118,-110,1729,-105,25108,4852,5218,-48,30,15
32767,20706,6942,279,1472,-141,25150,4558,5136,-52,17,5
32767,20950,5992,155,1341,-231,25378,4602,5098,-32,14,10
32767,20674,5330,140,1292,-173,25522,4808,5158,-17,32,13
32767,21370,7038,164,1239,-1,25542,4732,5222,-16,41,19
32767,21300,7616,148,1105,83,25390,4744,5324,-9,51,23
32767,21150,6772,151,927,102,25264,4864,5188,-16,51,22
32767,20916,5448,157,887,142,25146,4946,5084,-20,41,15
32767,20694,5758,-62,916,87,25226,4838,5226,-32,42,-11
32767,19894,6446,-261,955,-82,25238,4784,5164,-46,55,-17
32767,18692,5946,-264,939,-160,25222,4468,4998,-42,64,-6
32767,18270,5562,-6,982,-145,25332,4360,5274,-4,82,7
32767,19276,5622,280,1061,-56,25106,4642,5358,26,71,30
32767,20536,6220,377,1073,12,25038,5052,5326,24,50,11
32767,21072,6526,187,1045,-91,25054,5022,5040,4,38,-15
32767,20764,5906,-10,1025,-281,25128,4626,4846,-2,42,-11
32767,20278,5544,-15,1085,-332,25400,4402,4916,33,55,-14
32767,20710,6542,82,1051,-202,25850,4614,5182,99,99,-22
32767,21312,7960,164,968,-41,26170,5030,5800,74,167,9
32767,21492,7934,153,743,29,25492,5596,5790,35,182,45
32767,21544,6570,140,577,37,24286,5170,5448,-45,146,20
32767,21606,6088,72,543,53,24160,4874,4848,-40,77,-11
32767,21004,6366,-97,512,-16,24914,4478,4902,-22,57,-51
32767,20022,6538,-238,496,-138,25266,4472,5416,2,91,-22
32767,19298,7670,-153,337,-128,25098,4830,5184,43,123,61
32767,19590,7180,55,179,-65,24982,4802,5780,16,100,51
32767,20450,6604,181,62,-38,24504,5490,5346,22,79,22
32767,21398,5984,177,40,-37,24484,5730,5276,-7,29,-3
32767,21752,6302,20,2,-61,25120,4896,4802,-57,11,-59
32767,21478,6498,-106,-41,-64,25586,4316,5274,-30,60,-42
32767,20998,6316,-128,-70,-25,25214,4760,5456,28,130,9
32767,20680,6010,-87,-83,-5,24796,4682,5510,-17,111,53
32767,20550,6334,-27,-69,29,24598,5072,5216,-4,83,28
32767,20474,6430,-11,-95,45,24726,5690,5206,-9,59,-17
32767,20480,6172,-33,-123,26,24886,5182,4938,-43,50,-26
32767,20484,5946,-45,-121,4,25092,4468,5324,-56,78,-37
32767,20622,5590,-33,-59,-15,25020,4340,5392,-8,121,16
32767,20768,5608,-22,6,5,24934,4636,5432,11,122,35
32767,20730,5846,-33,43,48,24618,5524,5352,30,116,24
32767,20390,6666,-77,31,40,24398,5792,5436,-18,83,-8
32767,20288,6570,-51,-44,-20,24490,5230,4682,-46,69,-11
32767,20578,6192,7,-86,-27,25154,4526,5242,-32,74,-23
32767,21016,5960,63,-85,5,25094,4420,5414,-21,144,6
32767,21266,6178,20,-92,15,24602,4788,5458,30,140,72
32767,21024,6040,-58,-91,7,24038,5774,4984,-2,104,-6
32767,20482,5822,-110,-74,15,24530,5002,5130,-34,52,-11
32767,20196,5382,-67,-13,17,25124,4584,5532,-22,78,-18
32767,20316,5946,-15,61,-2,24900,5192,5230,-9,135,10
32767,20654,6242,-34,85,-27,24438,4972,5368,-34,130,40
32767,20500,6556,-76,57,-27,24292,4694,5106,-36,114,18
32767,20324,6422,-43,9,-19,24700,4664,5410,6,94,27
32767,20378,6164,-13,-26,-10,24800,5386,5374,66,107,46
32767,20446,6218,16,-57,-12,24058,6238,5226,39,114,44
32767,20742,6282,39,-82,-23,23774,5898,5590,-34,73,7
32767,20928,5902,28,-77,-20,24208,5094,5338,-112,27,-45
32767,21062,5260,3,-3,-17,24788,4514,5084,-139,12,-77
32767,21148,5688,-37,64,-22,24820,4130,5122,-129,51,-57
32767,21030,6258,-80,93,-3,24582,4180,4908,-55,95,0
32767,20448,6708,-117,38,23,24432,4052,4956,9,132,45
32767,19910,6942,-95,-66,12,24338,4478,5196,61,149,53
32767,20162,6200,-32,-129,-34,24176,5516,5428,86,135,11
32767,20472,5314,20,-90,-19,24126,5600,5496,30,106,-25
32767,20676,5086,48,19,32,24044,5216,5088,-1,87,-18
32767,20812,6008,-3,105,32,24164,4628,4988,13,80,5
32767,20238,6574,-88,57,-22,24214,5100,5482,83,89,8
32767,20176,6386,-40,1,-53,23944,5952,5494,48,84,-4
32767,20638,6474,-3,-48,-49,23904,5812,5422,-22,33,-9
32767,20932,6392,18,-79,-21,24220,5496,5040,-47,10,-34
32767,21096,6140,4,-117,-5,24652,5070,5088,-40,18,-40
32767,21054,6090,-20,-120,7,24342,4900,5260,-54,65,-14
32767,20832,5864,-59,-108,7,23966,4590,5154,-42,58,26
32767,20474,5716,-83,-75,-15,24038,4496,5160,-22,44,-8
32767,20282,5648,-49,-26,-9,24266,4716,4960,23,34,-7
32767,20396,5972,-23,8,-3,24538,5168,5200,64,61,-7
32767,20596,6288,-12,16,-8,24190,5650,5508,54,91,4
32767,20670,6684,-21,-47,0,23930,5582,5256,-5,73,29
32767,20670,6518,-6,-105,14,23922,5130,5088,-21,48,12
32767,20694,6060,-8,-137,8,24482,4738,5382,22,60,-5
32767,20620,5640,-28,-116,-4,24330,5162,5284,44,94,27
32767,20534,5768,-47,-73,-6,23838,5700,5350,28,80,25
32767,20504,6160,-66,-59,-25,23700,5726,5410,-10,37,2
32767,20558,6286,-57,-62,-32,24084,5716,5260,-10,19,-6
32767,20684,6042,-27,-69,-5,24218,5560,5374,-43,21,-31
32767,20900,5922,-1,-47,16,24132,4956,5160,-76,27,-13
32767,20890,6168,-20,-58,30,24070,4366,5264,-61,30,9
32767,20794,6122,-49,-58,17,23994,4876,5220,-2,27,17
32767,20636,6060,-74,-64,8,24124,5278,5340,13,9,16
32767,20588,6118,-69,-62,8,24092,5564,5190,15,18,8
32767,20468,6244,-66,-62,13,24060,5550,5314,-7,14,0
32767,20364,6376,-42,-85,16,24094,5386,5362,-22,14,6
