a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
2094,17120,-19234,-44,10,-2,842,32338,-13446,28,-66,-8,9990,3092,-4486,-38,35,12,23120,12032,-3358,-27,-36,-10
1890,17076,-19066,-38,19,-1,864,32282,-13654,31,-59,-8,9972,3000,-4444,-39,38,8,23082,12066,-3404,-21,-36,-7
2004,17140,-19294,-46,8,-4,714,32344,-13520,14,-53,-9,9988,3012,-4458,-38,39,4,22962,12072,-3472,-13,-32,-1
2048,17136,-19240,-35,14,-2,668,32142,-13480,27,-54,-7,9952,2992,-4562,-37,44,5,22984,12114,-3338,-19,-36,0
2032,17154,-19248,-37,20,7,822,32240,-13512,43,-71,-4,9914,2962,-4556,-26,43,5,23086,12174,-3396,-25,-45,0
2106,17020,-19072,-45,16,9,892,32468,-13558,33,-60,-8,9868,3048,-4570,-16,35,9,23086,12112,-3422,-32,-36,-4
1962,17094,-18828,-40,30,-4,726,32414,-13506,12,-49,-17,9902,3132,-4546,-17,27,8,23016,12102,-3354,-36,-27,-6
1890,17182,-18996,-60,7,-16,666,32212,-13484,26,-58,-14,9950,3116,-4576,-20,35,5,22988,11962,-3446,-38,-39,-10
2114,16888,-19070,-72,-4,-24,760,32410,-13638,40,-69,-11,9892,3068,-4590,-29,37,2,23088,11930,-3434,-25,-47,-9
2000,17072,-19088,-32,11,-24,830,32460,-13526,20,-66,-16,9908,3132,-4466,-24,36,4,23078,12096,-3394,-12,-35,-6
1938,17106,-19030,-48,13,-26,696,32292,-13576,7,-59,-20,9766,3206,-4516,-28,37,8,22980,12164,-3416,-21,-22,-8
1808,17256,-19084,-34,11,-16,662,32268,-13416,10,-62,-16,9784,3174,-4502,-35,32,7,22966,12140,-3390,-22,-36,-9
1924,17110,-18960,-69,-18,-9,734,32308,-13552,20,-65,-11,9882,3004,-4516,-33,25,5,23008,12138,-3406,-27,-38,-13
2162,17030,-18956,-35,-12,-10,810,32188,-13608,14,-64,-14,9990,3036,-4468,-25,29,5,22994,12064,-3410,-22,-29,-14
2106,17074,-18994,-27,3,-13,812,32328,-13658,19,-55,-15,9940,3120,-4462,-26,31,6,22928,12142,-3410,-15,-30,-11
1970,17122,-18990,-30,8,-19,666,32334,-13544,7,-46,-14,9980,3094,-4552,-35,29,7,22886,12124,-3436,-38,-38,-12
1806,17302,-19144,-36,-8,-11,746,32222,-13564,22,-58,-7,9884,3072,-4462,-36,31,6,22974,12096,-3402,-35,-47,-14
2086,17120,-19196,-71,-37,-6,824,32392,-13654,21,-57,-7,9838,3074,-4492,-33,24,5,23060,12016,-3516,-31,-53,-14
2198,16956,-19346,-38,-23,10,692,32290,-13574,3,-49,-10,9942,3086,-4496,-26,18,8,23058,12046,-3454,-19,-48,-15
2080,17114,-19094,-25,4,13,742,32098,-13516,13,-57,-11,9906,3072,-4556,-33,25,6,22986,12212,-3416,-30,-48,-23
1752,17232,-19176,-19,-3,15,790,32210,-13578,29,-50,-9,9866,3032,-4550,-34,26,6,22990,12084,-3452,-34,-52,-16
2050,17004,-19238,-57,-29,9,710,32426,-13518,18,-52,-12,9872,3006,-4504,-32,24,8,23086,12092,-3460,-33,-54,-11
2218,16996,-19196,-35,0,9,768,32320,-13556,5,-52,-12,9934,2964,-4440,-27,26,8,23032,12076,-3408,-26,-46,-9
2190,16984,-19190,-38,9,11,818,32228,-13582,8,-49,-12,9848,3004,-4534,-21,25,9,22990,12098,-3440,-28,-51,-9
2002,17182,-19160,-26,13,11,722,32194,-13534,19,-50,-10,9928,3036,-4440,-17,20,8,22988,12084,-3434,-33,-52,-11
2056,16914,-19278,-61,-11,15,828,32322,-13574,21,-47,-10,9952,3056,-4548,-14,20,7,23046,11940,-3524,-34,-45,-10
2028,16920,-19120,-34,-2,14,712,32210,-13496,19,-42,-6,9874,3130,-4538,-15,25,8,22982,11958,-3444,-23,-44,-5
1978,17112,-19206,-39,-8,16,718,32192,-13514,26,-50,-4,9866,3098,-4520,-26,28,6,22986,12028,-3424,-17,-52,-6
2106,16870,-19134,-48,-13,11,698,32368,-13534,20,-53,-3,9914,3080,-4522,-26,26,7,23034,12062,-3466,-18,-56,-8
2228,16980,-19082,-28,9,5,712,32294,-13578,-2,-54,-7,10008,3056,-4540,-29,28,7,23036,12080,-3406,-20,-52,-8
2030,17100,-19116,-16,20,3,770,32176,-13506,-2,-54,-6,9968,2992,-4516,-23,28,8,23008,12068,-3520,-25,-49,-9
2020,17174,-19124,-32,16,1,766,32028,-13504,15,-60,-7,9934,3014,-4614,-19,29,10,22950,12084,-3446,-23,-49,-10
2162,16986,-19110,-42,16,-1,772,32240,-13678,31,-65,-11,9922,3024,-4542,-23,22,11,23020,12034,-3490,-26,-57,-10
2142,17042,-19096,-30,26,-2,716,32284,-13468,23,-53,-18,10092,3060,-4548,-22,19,11,23102,11976,-3518,-20,-56,-8
1996,17052,-19124,-30,24,-5,484,32330,-13318,21,-60,-17,9890,3074,-4594,-20,30,3,23064,12034,-3482,-14,-45,-7
1952,17136,-19070,-32,15,-7,602,32300,-13394,24,-81,-13,9768,3132,-4602,-23,30,5,23044,12072,-3556,-18,-37,-7
2200,17056,-19200,-39,10,-4,746,32214,-13582,27,-76,-13,9814,3052,-4494,-23,27,7,23018,12042,-3396,-17,-54,-5
2142,17074,-19122,-21,39,-7,726,32250,-13502,20,-64,-17,9904,2996,-4512,-18,26,5,23130,12120,-3458,-13,-59,-8
1998,17260,-19106,-34,40,-7,600,32252,-13566,7,-74,-25,9960,3002,-4530,-20,33,2,23048,12120,-3366,-23,-29,-10
1980,17156,-19156,-49,21,-12,850,32250,-13636,13,-78,-25,9944,2960,-4508,-22,28,1,22832,12036,-3350,-29,-38,-11
2078,17284,-19062,-51,12,-14,678,32318,-13552,17,-67,-27,9970,3062,-4496,-13,23,-1,22870,12020,-3382,-21,-52,-10
2132,17024,-19140,-58,9,-7,588,32354,-13332,14,-83,-21,9832,3122,-4592,-22,19,1,23002,12038,-3438,-19,-54,-10
2130,17112,-19082,-43,20,2,790,32254,-13450,18,-87,-17,9910,3080,-4496,-29,14,2,23070,12004,-3380,-18,-49,-12
2050,17086,-19070,-33,18,6,668,32322,-13506,31,-77,-13,9944,3088,-4550,-31,18,2,23060,12094,-3414,-10,-45,-14
1988,17188,-18998,-38,10,-2,594,32324,-13416,36,-78,-11,10016,3064,-4620,-31,31,-2,23002,12194,-3524,-15,-47,-18
2206,16948,-19096,-40,4,2,774,32312,-13584,29,-82,-17,9928,3030,-4602,-33,39,-5,23038,12140,-3458,-27,-52,-17
2280,17012,-19264,-14,23,11,700,32388,-13638,30,-65,-18,9856,3050,-4536,-27,33,0,22990,12014,-3474,-27,-57,-13
1954,17204,-19118,-2,32,8,624,32490,-13462,10,-65,-22,9870,3024,-4430,-17,21,3,23040,12090,-3420,-21,-54,-12
1884,17304,-19052,-27,12,14,752,32330,-13518,15,-69,-17,9856,3130,-4404,-7,12,4,23046,12064,-3452,-24,-49,-12
2072,17112,-19080,-58,-13,10,734,32314,-13432,20,-63,-11,10020,3128,-4430,-10,5,7,23020,11996,-3386,-24,-48,-14
2152,16946,-19164,-43,6,8,814,32362,-13626,14,-61,-14,9976,3210,-4534,-26,17,6,23098,11924,-3432,-25,-52,-14
1962,17086,-19024,-50,13,-2,802,32294,-13466,4,-48,-17,9914,3166,-4574,-41,28,6,23088,12028,-3428,-7,-52,-10
2206,16782,-19144,-58,8,-14,656,32142,-13448,18,-50,-15,9888,3040,-4506,-44,26,5,22980,12148,-3430,-6,-37,-8
2068,16870,-19022,-24,41,-22,848,32288,-13434,24,-57,-12,9874,3046,-4494,-31,22,7,22954,12092,-3360,-10,-46,-8
1746,17150,-19204,-30,31,-25,750,32348,-13554,9,-50,-15,9952,3116,-4564,-17,14,12,23070,12204,-3440,-18,-66,-8
1942,17166,-19084,-55,1,-24,806,32208,-13538,-7,-58,-19,9972,3198,-4546,-16,12,16,23064,12108,-3394,-26,-55,-6
1936,16854,-19234,-55,0,-23,794,32204,-13418,13,-52,-16,10058,3186,-4538,-17,14,15,22966,12076,-3334,-27,-49,-5
2004,17034,-19090,-34,21,-20,686,32278,-13504,20,-51,-14,10042,3210,-4590,-24,23,14,22972,12010,-3306,-31,-55,-6
1908,17054,-19202,-43,16,-16,678,32348,-13628,17,-59,-11,9960,3198,-4636,-35,29,14,23088,11934,-3414,-25,-63,-4
1930,17076,-19198,-41,21,-8,708,32220,-13550,14,-54,-13,9954,3190,-4590,-42,30,16,23110,11990,-3366,-11,-59,-2
1950,17094,-19114,-41,10,-6,636,32270,-13682,18,-49,-13,9968,3076,-4598,-42,33,17,23042,12244,-3350,-11,-49,0
2056,17008,-19048,-45,8,-4,588,32214,-13556,15,-53,-13,9914,3058,-4584,-36,34,14,23034,12168,-3476,-34,-52,-1
1992,16966,-19020,-41,8,-5,726,32128,-13488,12,-51,-17,9852,3014,-4488,-25,28,13,23070,12114,-3420,-30,-45,1
1832,16976,-19092,-36,-3,-6,722,32190,-13530,27,-43,-14,9848,3064,-4510,-20,29,13,23026,12124,-3416,-26,-44,3
1870,17004,-19076,-28,-26,-2,636,32372,-13482,39,-52,-13,9854,3090,-4562,-22,28,10,23008,12144,-3348,-26,-46,4
1930,16992,-19046,-35,-44,-5,694,32400,-13626,24,-50,-18,9872,3128,-4620,-26,30,7,23022,12062,-3388,-28,-46,1
2034,16896,-19122,-19,-28,0,624,32196,-13486,7,-46,-28,9980,3056,-4546,-28,32,5,23048,12110,-3460,-23,-44,-1
1984,17092,-19010,-5,-1,0,668,32198,-13536,18,-48,-27,9944,3088,-4600,-26,37,6,23052,12172,-3460,-23,-43,-4
1788,17260,-19070,-9,4,1,574,32220,-13456,27,-47,-24,9804,3130,-4598,-26,38,6,22944,12156,-3396,-20,-40,-3
1876,17118,-19162,-47,-30,0,598,32338,-13426,31,-51,-18,9770,3092,-4572,-28,28,8,22956,12098,-3364,-29,-44,-8
2154,16950,-19188,-38,-30,3,630,32274,-13496,24,-58,-18,9880,3062,-4482,-28,19,7,22976,12060,-3420,-25,-49,-8
2088,17088,-19154,-22,-14,4,716,32340,-13616,18,-56,-22,9966,3082,-4528,-28,26,1,23096,12046,-3430,-24,-46,-7
1984,17034,-19172,-34,-10,-1,704,32290,-13532,2,-49,-28,9968,3084,-4516,-35,37,-1,23008,12124,-3468,-16,-41,-6
2004,17132,-19200,-29,-5,-1,562,32148,-13380,-4,-51,-27,9910,3032,-4490,-39,36,-2,22980,12196,-3372,-23,-36,-7
1942,17068,-19162,-51,-16,1,554,32004,-13430,17,-65,-17,9824,3084,-4544,-30,31,3,22974,12150,-3390,-30,-44,-9
1994,16948,-19246,-41,-15,13,628,32324,-13698,53,-68,-10,9850,3066,-4550,-25,18,7,23074,12110,-3294,-37,-56,-10
2052,16986,-19194,-41,-16,23,574,32404,-13608,28,-61,-16,9958,3078,-4576,-26,22,5,23164,12014,-3462,-40,-49,-10
2132,16956,-19196,-31,-7,28,530,32196,-13614,25,-59,-17,9934,3074,-4658,-26,29,1,22946,12070,-3360,-30,-36,-9
2192,16912,-19142,-21,24,24,524,32226,-13526,36,-65,-10,9856,3060,-4612,-32,31,-4,22954,12098,-3412,-30,-47,-9
1974,17160,-19154,-4,38,14,524,32418,-13534,43,-64,-4,9776,3052,-4536,-34,31,-4,23070,12102,-3408,-31,-47,-10
2010,17026,-19134,-56,6,7,548,32436,-13608,19,-63,-5,9832,3016,-4542,-40,25,-4,23042,12154,-3458,-27,-39,-10
2178,16908,-19186,-52,-4,-4,684,32322,-13596,3,-66,-10,9878,2898,-4486,-29,20,-7,23026,12130,-3492,-34,-35,-13
2080,16900,-19104,-45,10,-9,732,32164,-13672,0,-54,-11,9830,2990,-4550,-20,26,-10,22896,12030,-3420,-37,-38,-15
1934,16976,-19046,-29,28,-11,650,32050,-13396,24,-52,-5,9806,3064,-4524,-22,24,-10,22982,12044,-3392,-35,-45,-17
1852,17120,-19076,-54,11,-10,780,32228,-13428,40,-58,-2,9840,3070,-4494,-25,15,-6,23024,12072,-3406,-35,-47,-18
2156,16802,-19198,-62,-3,-1,880,32218,-13534,35,-54,-7,9920,3040,-4570,-23,11,-4,23006,11994,-3376,-29,-43,-18
2046,16994,-19094,-26,31,6,788,32310,-13564,22,-43,-12,9958,3102,-4604,-12,13,-8,22950,12022,-3436,-33,-42,-21
1888,17072,-19042,-25,43,0,722,32350,-13610,0,-45,-15,9968,3226,-4548,-14,24,-10,23000,11990,-3364,-30,-48,-23
1780,17180,-19048,-36,18,-4,680,32118,-13484,-9,-54,-14,9956,3202,-4658,-25,24,-3,23020,12062,-3340,-27,-55,-24
2022,16852,-19114,-55,0,-8,716,32004,-13482,20,-59,-8,10026,3106,-4654,-25,14,3,23002,12072,-3460,-25,-51,-22
2110,16954,-19146,-19,19,-1,620,32114,-13566,43,-58,-6,9940,3172,-4654,-31,21,2,23048,12038,-3442,-28,-50,-18
1978,17092,-19018,-17,25,4,618,32350,-13522,31,-51,-9,9946,3010,-4770,-31,28,-2,23090,11978,-3510,-24,-55,-16
1906,17174,-19050,-33,3,5,566,32320,-13408,15,-48,-12,9826,2980,-4534,-24,37,-3,23138,12174,-3450,-9,-50,-13
2092,16868,-19056,-54,-11,1,690,32238,-13452,12,-61,-11,9876,3040,-4582,-20,33,3,22990,12246,-3350,-31,-43,-16
2006,16926,-19082,-23,14,-3,770,32260,-13546,16,-57,-8,9930,3036,-4604,-20,27,6,22958,12018,-3414,-39,-46,-16
1972,16882,-19138,-26,19,-8,698,32240,-13534,13,-54,-6,9966,3094,-4552,-27,25,5,23074,11896,-3434,-36,-44,-14
1820,17158,-19038,-7,24,-11,616,32240,-13394,6,-53,-3,9950,3102,-4474,-33,26,5,23022,11958,-3318,-22,-43,-13
1820,17180,-19102,-53,-4,-19,510,32172,-13430,10,-61,0,9950,3032,-4632,-35,32,8,23074,12062,-3488,-16,-45,-11
2080,16960,-19190,-54,5,-17,646,32236,-13530,26,-70,2,9952,3022,-4590,-33,28,8,23114,12176,-3542,-22,-42,-9
2036,17034,-19170,-42,18,-7,654,32324,-13640,16,-57,-7,9968,3006,-4656,-30,33,8,23020,12040,-3468,-38,-35,-10
1890,17046,-19180,-44,21,0,486,32184,-13554,14,-48,-10,9806,3026,-4608,-31,37,7,23044,11968,-3464,-33,-42,-8
1932,17050,-19312,-45,4,2,500,32166,-13522,22,-58,-8,9876,2970,-4564,-27,28,8,23170,12002,-3454,-28,-50,-8
2004,16972,-19180,-38,9,1,582,32318,-13530,25,-57,-3,9882,3018,-4536,-21,32,11,23106,12070,-3472,-29,-36,-8
1948,17046,-19072,-44,15,-1,588,32246,-13464,12,-54,-3,9800,3042,-4620,-28,28,13,23022,12000,-3572,-33,-24,-7
1992,16976,-19282,-45,11,-3,654,32142,-13582,24,-59,-2,9884,2990,-4520,-26,21,11,22994,11956,-3422,-29,-32,-4
2030,16936,-19244,-39,20,-2,706,32204,-13540,26,-55,-4,9968,2984,-4556,-32,31,4,23036,11932,-3466,-29,-36,-3
1900,16974,-19184,-41,16,-4,722,32228,-13576,24,-62,-8,9868,2940,-4604,-25,35,-2,22998,11992,-3446,-19,-35,-3
2012,16976,-19228,-53,13,-2,764,32168,-13596,16,-60,-15,9752,3028,-4624,-15,28,1,22990,12066,-3510,-14,-35,-2
1936,16882,-19226,-43,17,0,514,32128,-13474,39,-64,-14,9870,3084,-4628,-11,18,4,23010,12050,-3440,-28,-40,-7
1908,17072,-19118,-44,19,-3,592,32338,-13494,36,-64,-13,9832,3138,-4692,-8,21,6,22998,11966,-3480,-31,-50,-12
2044,16970,-19114,-55,11,-3,600,32242,-13570,19,-57,-13,9896,3168,-4640,-17,28,7,23016,11916,-3524,-24,-41,-13
2020,16892,-19294,-50,9,4,468,32156,-13424,26,-58,-7,9928,3086,-4632,-34,31,5,22900,11940,-3468,-21,-29,-13
1980,16942,-19076,-47,9,2,556,32392,-13464,42,-69,6,9810,3002,-4446,-35,29,4,22896,11992,-3564,-20,-46,-13
1998,16892,-19094,-38,15,5,590,32266,-13440,35,-70,12,9916,2920,-4582,-33,29,0,23062,12020,-3496,-20,-48,-11
1916,16966,-18978,-40,23,4,574,32346,-13592,36,-74,13,9948,2896,-4578,-24,31,-5,23006,12094,-3450,-11,-37,-7
1926,16982,-19148,-44,11,10,744,32344,-13540,22,-74,9,9860,2882,-4698,-11,36,-7,22998,12186,-3412,-18,-38,-8
1964,16882,-19086,-65,1,4,716,32148,-13444,9,-66,1,9868,2936,-4630,-5,34,-6,23024,12042,-3486,-34,-42,-13
2032,16870,-19202,-47,-2,6,774,32118,-13372,29,-67,-1,9854,3080,-4564,-1,12,-3,23058,11924,-3472,-35,-43,-17
1976,16728,-19192,-41,-5,11,840,32256,-13544,38,-69,-4,9942,3118,-4520,4,11,-3,23026,11858,-3542,-22,-41,-18
1842,16832,-19044,-30,-9,6,744,32350,-13596,27,-62,-11,9966,3198,-4636,-1,21,-5,23054,11926,-3494,-8,-38,-16
1986,16792,-19192,-31,-28,0,686,32214,-13510,7,-58,-14,9918,3260,-4552,-16,27,-3,22968,12072,-3452,-6,-36,-20
2042,16772,-18950,-20,-4,-12,694,32126,-13460,14,-65,-10,9950,3178,-4624,-26,32,0,22964,12098,-3468,-10,-36,-19
1822,16990,-19114,-9,15,-11,774,32168,-13414,29,-68,-4,9856,3148,-4646,-35,29,3,22972,12148,-3494,-12,-41,-18
1860,17002,-19012,-43,3,-14,712,32158,-13408,35,-63,-4,9948,3098,-4750,-34,27,3,23004,12108,-3528,-18,-45,-18
2004,16942,-19042,-41,-12,-6,776,32328,-13608,43,-57,-5,10046,2944,-4638,-26,32,1,22948,12048,-3432,-19,-41,-15
1972,16718,-19074,-47,-11,-4,694,32334,-13634,23,-50,-10,9974,3104,-4632,-16,34,2,23014,12128,-3494,-14,-46,-11
1760,16938,-19100,-12,-13,1,660,32332,-13430,9,-51,-15,9938,3152,-4600,-21,40,5,23060,12142,-3464,-25,-45,-11
1962,16650,-19152,-52,-45,-12,664,32184,-13426,10,-52,-16,9836,3182,-4514,-29,36,7,23034,12022,-3516,-31,-36,-10
2028,16948,-18892,-13,-18,-19,660,32178,-13398,22,-50,-14,9908,3102,-4548,-29,36,8,23010,11958,-3520,-22,-39,-10
2032,16934,-19074,-25,-19,-18,626,32214,-13446,32,-55,-17,9904,3118,-4546,-32,38,7,23070,11992,-3504,-14,-37,-8
2010,16912,-19128,-14,1,-21,786,32308,-13586,41,-55,-19,9908,3114,-4644,-35,41,9,23004,12104,-3504,-12,-28,-6
1916,17124,-19166,-6,5,-9,656,32514,-13668,12,-42,-24,9946,3102,-4614,-39,43,11,22962,12194,-3468,-18,-35,-8
1732,17132,-19146,-24,-2,-5,514,32338,-13292,-16,-46,-31,9774,3114,-4616,-40,41,13,23022,12182,-3460,-34,-40,-8
1880,17122,-19158,-37,-17,1,676,32136,-13544,6,-58,-26,9788,3076,-4570,-44,26,19,23062,12014,-3452,-40,-35,-7
1926,17018,-19132,-42,-17,-1,656,32324,-13588,24,-54,-22,9928,3074,-4572,-48,23,19,22968,11958,-3486,-34,-28,-7
1946,17074,-19036,-53,-8,-8,538,32434,-13614,13,-45,-26,9874,3084,-4520,-44,32,16,22942,12026,-3510,-26,-32,-3
2010,16992,-19182,-35,8,-1,522,32220,-13496,2,-47,-25,9788,3062,-4592,-41,35,16,22930,12086,-3476,-30,-36,-3
2032,17052,-19018,-55,2,-3,422,32336,-13438,9,-51,-17,9748,3044,-4588,-44,28,16,23006,12032,-3476,-34,-44,-2
2060,16912,-19188,-42,7,5,504,32386,-13484,12,-62,-10,9884,3018,-4556,-44,23,17,22942,12088,-3498,-30,-43,-2
2014,17050,-19020,-46,13,4,636,32194,-13644,6,-59,-9,9780,2954,-4640,-42,30,14,22932,11998,-3460,-37,-37,-3
2008,16860,-19142,-53,7,9,540,32100,-13412,14,-50,-12,9830,2934,-4622,-38,29,11,22924,12066,-3506,-29,-55,1
1940,17016,-19044,-43,16,5,518,32224,-13440,19,-56,-10,9826,2948,-4552,-31,23,14,23030,12108,-3548,-37,-53,-1
1974,16920,-18992,-53,-5,1,496,32314,-13388,20,-62,-4,9842,2986,-4594,-21,12,17,22986,12026,-3552,-40,-41,-3
2082,16794,-19094,-52,-7,-3,594,32276,-13534,24,-73,-4,9920,3048,-4584,-19,9,11,22962,11944,-3548,-38,-38,-4
2014,16870,-19160,-41,10,-7,674,32276,-13580,21,-65,-12,9928,3080,-4686,-22,16,5,23008,11884,-3552,-35,-53,-4
2002,16876,-19172,-33,24,-4,526,32346,-13470,-7,-63,-25,9786,3014,-4592,-22,25,-2,23080,12012,-3536,-13,-55,-4
1736,17144,-19146,-33,31,-10,550,32150,-13508,-11,-60,-32,9680,3094,-4510,-19,17,1,22998,12256,-3586,-10,-40,-3
1972,16972,-19254,-63,10,-5,536,32116,-13454,17,-61,-29,9804,3090,-4530,-21,4,0,22894,12126,-3528,-30,-48,-11
1942,16800,-19148,-53,20,0,648,32270,-13510,30,-64,-28,9882,3106,-4518,-25,3,-3,23000,11992,-3516,-30,-66,-13
2010,16862,-19168,-48,23,11,636,32318,-13544,-13,-61,-36,9848,3126,-4546,-29,6,-2,22938,12016,-3410,-18,-48,-12
2034,16722,-19034,-41,32,6,556,32028,-13504,-9,-60,-31,9892,3022,-4594,-38,6,2,22856,12104,-3484,-20,-45,-15
1846,16866,-19116,-37,42,-7,576,32130,-13500,14,-63,-24,9974,3024,-4648,-37,13,3,22864,12062,-3550,-31,-72,-18
1824,16890,-19066,-37,37,-17,574,32242,-13506,10,-64,-21,9894,2992,-4700,-41,12,6,23062,11988,-3630,-36,-80,-17
1796,16982,-19088,-53,22,-19,678,32084,-13534,0,-60,-22,9964,2950,-4698,-34,16,6,23032,11914,-3508,-31,-62,-14
1924,16750,-19134,-64,9,-11,630,32040,-13452,14,-53,-18,9900,2912,-4602,-25,16,5,22940,11974,-3518,-24,-61,-13
2024,16792,-19130,-44,22,-3,520,32112,-13306,21,-54,-16,10000,2970,-4582,-14,13,7,23092,11926,-3458,-25,-79,-11
2034,16794,-19150,-27,43,1,682,32156,-13446,26,-65,-12,9972,3108,-4688,-13,16,5,23142,12056,-3482,-24,-57,-10
1700,17044,-18910,-29,51,-8,644,32126,-13386,33,-59,-11,9998,3116,-4690,-22,17,5,23064,11924,-3424,-30,-44,-11
1700,16930,-19080,-49,21,-10,576,32336,-13552,33,-62,-14,9998,3106,-4684,-27,24,5,23096,11958,-3412,-19,-62,-9
1938,16672,-19058,-56,-4,-15,542,32310,-13444,15,-68,-15,9990,3088,-4710,-36,26,8,23186,12054,-3560,-15,-66,-9
1974,16742,-18954,-45,7,-20,438,32286,-13500,5,-68,-16,9924,3054,-4640,-41,28,10,23142,12068,-3494,-18,-49,-8
1990,16618,-19140,-20,24,-6,452,32160,-13522,0,-71,-12,9892,3034,-4684,-33,30,14,23056,12068,-3528,-23,-36,-5
1618,16930,-19022,-10,20,-5,280,32150,-13502,21,-70,-9,9870,2888,-4622,-37,29,14,23010,12018,-3518,-23,-51,-4
1738,16750,-19140,-36,-5,-5,382,32184,-13392,27,-74,-9,9874,2862,-4580,-25,32,13,23106,11990,-3544,-20,-57,0
1828,16922,-19154,-12,-5,-7,418,32330,-13624,19,-76,-10,9874,2910,-4548,-18,27,9,23034,11926,-3418,-25,-35,1
1908,16912,-19320,-22,0,-1,476,32200,-13352,18,-71,-8,9780,2938,-4458,-14,21,5,22866,11932,-3468,-20,-34,1
1842,17020,-19232,-17,17,-3,616,32162,-13464,34,-75,-6,9866,3000,-4486,-13,16,0,23038,11964,-3422,-14,-53,0
1778,17026,-19142,-29,27,4,530,32348,-13432,29,-73,-13,9936,2988,-4544,-12,19,-2,23100,12044,-3458,-9,-54,-1
1762,17080,-19210,-48,10,2,582,32188,-13482,0,-72,-26,9914,3040,-4578,-8,28,-5,23038,12152,-3504,-6,-42,-4
1992,16830,-19170,-73,-9,-2,536,32026,-13466,9,-68,-23,9832,3136,-4678,-7,27,-5,22902,12106,-3464,-17,-37,-10
2348,16608,-19274,-49,8,3,516,32022,-13314,35,-79,-15,9818,3116,-4558,-19,14,-5,22972,12034,-3454,-16,-56,-15
2310,16762,-19126,-17,45,6,642,32226,-13502,46,-85,-11,9938,3042,-4646,-22,12,-5,23090,12096,-3480,-12,-55,-18
1802,17056,-19080,-10,56,11,584,32294,-13582,29,-75,-16,9948,3022,-4626,-20,27,-8,23028,12086,-3542,-6,-42,-15
1816,17068,-19084,-56,24,2,606,32298,-13634,17,-67,-18,9868,3042,-4638,-21,32,-8,22946,12134,-3502,-12,-40,-18
1922,16976,-19138,-65,5,-3,574,32066,-13466,22,-60,-15,9874,3108,-4562,-17,25,-5,22916,12092,-3482,-24,-58,-20
2106,16586,-19284,-67,6,-4,496,32120,-13564,47,-63,-5,9916,2984,-4678,-19,24,-6,23066,11986,-3436,-21,-63,-20
2018,16738,-19190,-33,29,-1,630,32316,-13570,56,-68,-3,9892,2946,-4630,-12,28,-8,23050,11970,-3478,-11,-45,-16
1850,16844,-19186,-29,28,4,628,32410,-13566,37,-51,-9,9904,3026,-4582,-5,32,-11,23008,12102,-3510,-3,-46,-13
1752,16944,-19140,-29,19,8,556,32404,-13546,29,-46,-11,9920,3122,-4578,-3,32,-9,22980,12094,-3502,-11,-49,-16
1974,16864,-19108,-48,9,10,568,32384,-13426,22,-51,-12,9850,3142,-4578,-12,32,-8,22984,12106,-3452,-20,-45,-19
1912,16794,-19070,-34,16,8,590,32278,-13474,10,-52,-12,9862,3168,-4636,-15,32,-8,23004,11984,-3510,-15,-48,-20
1790,16900,-19030,-34,13,6,694,32218,-13418,15,-53,-14,9826,3160,-4556,-19,33,-2,23036,12038,-3466,-8,-46,-18
1854,16828,-19080,-52,-8,0,660,32202,-13408,12,-42,-19,9882,3114,-4620,-17,31,0,22984,12174,-3474,-7,-43,-19
1944,16740,-19056,-45,0,0,596,32142,-13338,23,-40,-21,9936,3126,-4438,-14,29,3,22978,12126,-3522,-13,-42,-17
1962,16784,-19202,-34,12,4,600,32304,-13428,28,-40,-22,9998,3174,-4526,-13,28,4,22956,12142,-3384,-17,-44,-17
1866,16788,-19204,-30,14,1,546,32408,-13422,25,-38,-22,9942,3234,-4634,-21,33,5,22946,12066,-3392,-16,-42,-14
1722,16892,-19212,-29,13,-4,626,32214,-13332,15,-41,-23,9886,3246,-4606,-36,34,8,23016,12124,-3340,-18,-39,-14
1804,16900,-19258,-45,-6,-4,552,32258,-13338,15,-36,-21,9968,3106,-4648,-49,29,9,22998,12076,-3340,-19,-42,-11
1930,16782,-19308,-53,-5,1,430,32250,-13416,8,-48,-20,9948,3016,-4596,-44,32,10,23030,12222,-3410,-15,-49,-9
1950,16762,-19298,-38,12,9,562,32264,-13478,5,-51,-19,9944,3058,-4634,-35,34,11,23018,12180,-3498,-23,-45,-7
1928,16798,-19310,-38,23,11,542,32228,-13578,7,-42,-17,9824,3110,-4592,-34,27,18,22942,12198,-3400,-30,-46,-3
1916,16826,-19088,-47,18,8,426,32204,-13446,13,-48,-13,9902,3090,-4608,-42,22,17,23050,12074,-3390,-36,-52,-2
1910,16712,-19158,-50,13,3,560,32194,-13496,14,-49,-14,9870,3056,-4582,-37,25,16,23060,12018,-3464,-38,-47,0
1992,16714,-19066,-40,8,-3,516,32184,-13668,17,-39,-17,9888,3028,-4604,-39,28,13,23054,12022,-3500,-29,-47,4
1796,16812,-19126,-32,2,-8,450,32250,-13424,20,-37,-17,9848,3092,-4528,-33,30,13,23002,12042,-3464,-27,-47,5
